Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0008-il-500000
Airfoil,naca0008-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,50.1903
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0008-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.750,-0.9223,0.05195,0.04936,-0.0182,1.0000,0.0104
-10.500,-0.9411,0.04749,0.04468,-0.0183,1.0000,0.0104
-10.250,-0.9556,0.04279,0.03965,-0.0172,1.0000,0.0103
-10.000,-0.9645,0.03782,0.03427,-0.0157,1.0000,0.0104
-9.750,-0.9671,0.03305,0.02904,-0.0140,1.0000,0.0105
-9.500,-0.9605,0.02943,0.02502,-0.0125,1.0000,0.0108
-9.250,-0.9448,0.02751,0.02289,-0.0115,1.0000,0.0112
-9.000,-0.9238,0.02675,0.02204,-0.0110,1.0000,0.0119
-8.750,-0.9034,0.02563,0.02077,-0.0103,1.0000,0.0126
-8.500,-0.8839,0.02395,0.01886,-0.0094,1.0000,0.0133
-8.250,-0.8640,0.02214,0.01678,-0.0083,1.0000,0.0139
-8.000,-0.8422,0.02077,0.01520,-0.0075,1.0000,0.0145
-7.750,-0.8201,0.01943,0.01363,-0.0066,1.0000,0.0151
-7.500,-0.8022,0.01694,0.01091,-0.0053,1.0000,0.0170
-7.250,-0.7771,0.01661,0.01055,-0.0049,1.0000,0.0188
-7.000,-0.7525,0.01604,0.00990,-0.0044,1.0000,0.0208
-6.750,-0.7273,0.01558,0.00935,-0.0038,1.0000,0.0226
-6.500,-0.7060,0.01420,0.00787,-0.0028,1.0000,0.0257
-6.250,-0.6807,0.01388,0.00752,-0.0024,1.0000,0.0292
-6.000,-0.6549,0.01364,0.00722,-0.0020,1.0000,0.0322
-5.750,-0.6328,0.01260,0.00612,-0.0011,1.0000,0.0361
-5.500,-0.6080,0.01224,0.00575,-0.0006,1.0000,0.0396
-5.250,-0.5831,0.01190,0.00536,0.0000,1.0000,0.0421
-5.000,-0.5583,0.01159,0.00498,0.0006,1.0000,0.0438
-4.750,-0.5354,0.01089,0.00423,0.0015,1.0000,0.0473
-4.500,-0.5111,0.01051,0.00384,0.0022,1.0000,0.0508
-4.250,-0.4865,0.01020,0.00350,0.0029,1.0000,0.0545
-4.000,-0.4623,0.00978,0.00309,0.0036,1.0000,0.0622
-3.750,-0.4382,0.00933,0.00274,0.0043,1.0000,0.0848
-3.500,-0.4153,0.00865,0.00243,0.0050,1.0000,0.1594
-3.250,-0.3916,0.00813,0.00222,0.0056,1.0000,0.2319
-3.000,-0.3676,0.00770,0.00205,0.0061,1.0000,0.3013
-2.750,-0.3432,0.00732,0.00192,0.0066,1.0000,0.3687
-2.500,-0.3186,0.00698,0.00183,0.0070,1.0000,0.4337
-2.250,-0.2937,0.00668,0.00176,0.0075,1.0000,0.4974
-2.000,-0.2688,0.00636,0.00173,0.0079,1.0000,0.5690
-1.750,-0.2437,0.00610,0.00172,0.0084,1.0000,0.6356
-1.500,-0.2147,0.00584,0.00173,0.0081,0.9986,0.7048
-1.250,-0.1771,0.00557,0.00175,0.0061,0.9942,0.7774
-1.000,-0.1420,0.00536,0.00179,0.0049,0.9882,0.8432
-0.750,-0.1059,0.00527,0.00183,0.0035,0.9823,0.8865
-0.500,-0.0686,0.00523,0.00185,0.0019,0.9757,0.9140
-0.250,-0.0346,0.00521,0.00185,0.0010,0.9651,0.9359
0.000,0.0000,0.00521,0.00186,0.0000,0.9521,0.9521
0.250,0.0346,0.00521,0.00185,-0.0010,0.9359,0.9651
0.500,0.0686,0.00523,0.00185,-0.0019,0.9139,0.9757
0.750,0.1059,0.00527,0.00183,-0.0035,0.8865,0.9823
1.000,0.1420,0.00536,0.00179,-0.0049,0.8433,0.9882
1.250,0.1771,0.00557,0.00175,-0.0061,0.7780,0.9942
1.500,0.2147,0.00584,0.00173,-0.0081,0.7047,0.9986
1.750,0.2437,0.00610,0.00172,-0.0084,0.6347,1.0000
2.000,0.2688,0.00636,0.00173,-0.0079,0.5686,1.0000
2.250,0.2937,0.00667,0.00176,-0.0075,0.4978,1.0000
2.500,0.3186,0.00698,0.00183,-0.0070,0.4337,1.0000
2.750,0.3432,0.00732,0.00192,-0.0066,0.3688,1.0000
3.000,0.3676,0.00770,0.00205,-0.0061,0.3011,1.0000
3.250,0.3917,0.00814,0.00222,-0.0056,0.2317,1.0000
3.500,0.4153,0.00865,0.00243,-0.0050,0.1594,1.0000
3.750,0.4382,0.00933,0.00274,-0.0043,0.0848,1.0000
4.000,0.4623,0.00978,0.00309,-0.0036,0.0622,1.0000
4.250,0.4865,0.01020,0.00350,-0.0029,0.0545,1.0000
4.500,0.5111,0.01050,0.00384,-0.0022,0.0509,1.0000
4.750,0.5354,0.01089,0.00423,-0.0015,0.0473,1.0000
5.000,0.5584,0.01159,0.00498,-0.0006,0.0438,1.0000
5.250,0.5832,0.01190,0.00536,0.0000,0.0421,1.0000
5.500,0.6081,0.01224,0.00575,0.0006,0.0396,1.0000
5.750,0.6329,0.01261,0.00613,0.0011,0.0361,1.0000
6.000,0.6550,0.01364,0.00722,0.0020,0.0322,1.0000
6.250,0.6807,0.01388,0.00753,0.0024,0.0292,1.0000
6.500,0.7060,0.01420,0.00787,0.0028,0.0257,1.0000
6.750,0.7273,0.01557,0.00934,0.0038,0.0226,1.0000
7.000,0.7525,0.01604,0.00990,0.0044,0.0209,1.0000
7.250,0.7771,0.01660,0.01055,0.0049,0.0188,1.0000
7.500,0.8022,0.01694,0.01091,0.0053,0.0170,1.0000
7.750,0.8201,0.01942,0.01362,0.0066,0.0151,1.0000
8.000,0.8422,0.02077,0.01520,0.0075,0.0145,1.0000
8.250,0.8640,0.02214,0.01679,0.0083,0.0139,1.0000
8.500,0.8838,0.02396,0.01887,0.0094,0.0133,1.0000
8.750,0.9034,0.02562,0.02076,0.0103,0.0126,1.0000
9.000,0.9238,0.02675,0.02204,0.0110,0.0119,1.0000
9.250,0.9448,0.02749,0.02287,0.0115,0.0112,1.0000
9.500,0.9604,0.02942,0.02502,0.0125,0.0108,1.0000
9.750,0.9670,0.03306,0.02905,0.0140,0.0105,1.0000
10.000,0.9646,0.03780,0.03425,0.0157,0.0104,1.0000
10.250,0.9555,0.04282,0.03968,0.0172,0.0103,1.0000
10.500,0.9412,0.04751,0.04469,0.0182,0.0104,1.0000
10.750,0.9221,0.05202,0.04944,0.0181,0.0104,1.0000
11.000,0.8994,0.05928,0.05694,0.0122,0.0106,1.0000
