Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca23015-il-50000
Airfoil,naca23015-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,20.9522
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca23015-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.000,-0.6857,0.08043,0.07310,-0.0302,0.9999,0.1960
-9.750,-0.6731,0.07581,0.06848,-0.0301,0.9999,0.1935
-9.500,-0.7549,0.06654,0.05860,-0.0296,0.9999,0.1797
-9.250,-0.7533,0.06214,0.05400,-0.0286,0.9999,0.1784
-9.000,-0.7509,0.05794,0.04956,-0.0274,0.9999,0.1773
-8.750,-0.7479,0.05400,0.04531,-0.0259,0.9999,0.1764
-8.500,-0.7431,0.05046,0.04137,-0.0243,0.9999,0.1766
-8.250,-0.7341,0.04731,0.03780,-0.0227,0.9999,0.1776
-8.000,-0.7216,0.04446,0.03452,-0.0211,0.9999,0.1784
-7.750,-0.7060,0.04181,0.03153,-0.0197,0.9999,0.1802
-7.500,-0.6854,0.03949,0.02924,-0.0187,0.9999,0.1841
-7.250,-0.6656,0.03749,0.02707,-0.0174,0.9999,0.1878
-7.000,-0.6457,0.03565,0.02496,-0.0161,0.9999,0.1916
-6.750,-0.6259,0.03404,0.02302,-0.0146,0.9999,0.1964
-6.500,-0.6028,0.03236,0.02148,-0.0137,0.9999,0.2024
-6.250,-0.5803,0.03103,0.02004,-0.0125,0.9999,0.2094
-6.000,-0.5572,0.02973,0.01882,-0.0114,0.9999,0.2181
-5.750,-0.5343,0.02866,0.01771,-0.0101,0.9999,0.2289
-5.500,-0.5117,0.02758,0.01682,-0.0089,0.9999,0.2429
-5.250,-0.4907,0.02658,0.01598,-0.0075,0.9999,0.2635
-5.000,-0.4725,0.02544,0.01525,-0.0058,0.9999,0.2962
-4.750,-0.4612,0.02383,0.01465,-0.0031,0.9999,0.3918
-4.500,-0.4619,0.02323,0.01533,0.0043,0.9999,0.6033
-4.250,-0.4538,0.02392,0.01622,0.0105,0.9999,0.6909
-4.000,-0.4397,0.02481,0.01716,0.0157,0.9999,0.7412
-3.750,-0.4235,0.02562,0.01793,0.0201,0.9999,0.7819
-3.500,-0.4024,0.02663,0.01888,0.0239,0.9999,0.8222
-3.250,-0.2024,0.03245,0.02407,0.0083,0.9999,0.9085
-3.000,-0.1513,0.03217,0.02362,0.0036,0.9999,0.9301
-2.750,-0.1045,0.03179,0.02311,-0.0011,0.9999,0.9508
-2.500,-0.0513,0.03137,0.02257,-0.0070,0.9999,0.9708
-2.250,0.0089,0.03088,0.02197,-0.0145,0.9999,0.9906
