Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca23018-il-200000
Airfoil,naca23018-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,49.9754
Max Cl/Cd alpha,7.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca23018-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-17.000,-0.7724,0.11779,0.11327,-0.0324,1.0000,0.0626
-16.750,-0.8487,0.09925,0.09447,-0.0439,1.0000,0.0614
-16.500,-0.9147,0.08553,0.08044,-0.0524,1.0000,0.0606
-16.250,-0.9642,0.07606,0.07066,-0.0574,1.0000,0.0603
-16.000,-1.0009,0.06917,0.06349,-0.0601,1.0000,0.0602
-15.750,-1.0297,0.06377,0.05782,-0.0614,1.0000,0.0604
-15.500,-1.0532,0.05934,0.05313,-0.0615,1.0000,0.0606
-15.250,-1.0733,0.05559,0.04912,-0.0608,1.0000,0.0610
-15.000,-1.0908,0.05237,0.04563,-0.0594,1.0000,0.0614
-14.750,-1.1061,0.04961,0.04259,-0.0572,1.0000,0.0618
-14.500,-1.1207,0.04730,0.03999,-0.0543,1.0000,0.0622
-14.250,-1.1167,0.04504,0.03760,-0.0527,1.0000,0.0629
-14.000,-1.0978,0.04361,0.03622,-0.0522,1.0000,0.0640
-13.750,-1.0840,0.04237,0.03498,-0.0511,1.0000,0.0650
-13.500,-1.0770,0.04097,0.03347,-0.0491,1.0000,0.0660
-13.250,-1.0729,0.03951,0.03185,-0.0466,1.0000,0.0669
-13.000,-1.0703,0.03812,0.03027,-0.0436,1.0000,0.0678
-12.750,-1.0714,0.03697,0.02890,-0.0397,1.0000,0.0686
-12.500,-1.0516,0.03538,0.02727,-0.0391,1.0000,0.0698
-12.250,-1.0318,0.03433,0.02627,-0.0382,1.0000,0.0711
-12.000,-1.0197,0.03343,0.02534,-0.0360,1.0000,0.0723
-11.750,-1.0081,0.03252,0.02436,-0.0336,1.0000,0.0736
-11.500,-0.9978,0.03161,0.02334,-0.0309,1.0000,0.0748
-11.250,-0.9908,0.03086,0.02243,-0.0275,1.0000,0.0759
-11.000,-0.9669,0.02965,0.02132,-0.0272,1.0000,0.0775
-10.750,-0.9525,0.02893,0.02064,-0.0251,1.0000,0.0790
-10.500,-0.9413,0.02827,0.01996,-0.0223,1.0000,0.0805
-10.250,-0.9311,0.02762,0.01926,-0.0194,1.0000,0.0820
-10.000,-0.9225,0.02706,0.01860,-0.0161,1.0000,0.0834
-9.750,-0.9089,0.02623,0.01782,-0.0138,1.0000,0.0851
-9.500,-0.8988,0.02563,0.01729,-0.0110,1.0000,0.0868
-9.250,-0.8902,0.02513,0.01679,-0.0078,1.0000,0.0887
-9.000,-0.8815,0.02465,0.01628,-0.0046,1.0000,0.0906
-8.750,-0.8727,0.02423,0.01578,-0.0013,1.0000,0.0924
-8.500,-0.8639,0.02349,0.01515,0.0016,1.0000,0.0946
-8.250,-0.8554,0.02303,0.01473,0.0047,1.0000,0.0970
-8.000,-0.8404,0.02258,0.01427,0.0066,0.9992,0.1002
-7.750,-0.8027,0.02174,0.01350,0.0041,0.9945,0.1050
-7.500,-0.7647,0.02110,0.01287,0.0017,0.9896,0.1113
-7.250,-0.7290,0.02024,0.01212,-0.0005,0.9835,0.1194
-7.000,-0.6922,0.01939,0.01139,-0.0028,0.9784,0.1316
-6.750,-0.6606,0.01843,0.01059,-0.0041,0.9707,0.1526
-6.500,-0.6278,0.01703,0.00971,-0.0062,0.9658,0.2174
-6.250,-0.6041,0.01602,0.00922,-0.0060,0.9558,0.3084
-6.000,-0.5634,0.01550,0.00894,-0.0087,0.9514,0.3668
-5.750,-0.5328,0.01521,0.00872,-0.0092,0.9418,0.3993
-5.500,-0.4908,0.01488,0.00847,-0.0118,0.9369,0.4285
-5.250,-0.4552,0.01462,0.00824,-0.0131,0.9297,0.4519
-5.000,-0.4218,0.01434,0.00800,-0.0138,0.9209,0.4723
-4.750,-0.3828,0.01402,0.00771,-0.0156,0.9157,0.4925
-4.500,-0.3577,0.01379,0.00753,-0.0146,0.9028,0.5088
-4.250,-0.3234,0.01349,0.00726,-0.0152,0.8955,0.5272
-4.000,-0.2991,0.01330,0.00709,-0.0140,0.8818,0.5452
-3.750,-0.2721,0.01309,0.00693,-0.0132,0.8700,0.5654
-3.500,-0.2447,0.01287,0.00674,-0.0123,0.8578,0.5858
-3.250,-0.2201,0.01272,0.00662,-0.0111,0.8427,0.6051
-3.000,-0.1940,0.01256,0.00645,-0.0100,0.8283,0.6238
-2.750,-0.1662,0.01237,0.00627,-0.0093,0.8140,0.6399
-2.500,-0.1404,0.01222,0.00614,-0.0083,0.7964,0.6548
-2.250,-0.1145,0.01210,0.00600,-0.0074,0.7786,0.6702
-2.000,-0.0886,0.01202,0.00586,-0.0065,0.7608,0.6863
-1.750,-0.0617,0.01195,0.00580,-0.0057,0.7431,0.7013
-1.500,-0.0351,0.01192,0.00574,-0.0049,0.7257,0.7170
-1.250,-0.0088,0.01192,0.00567,-0.0040,0.7086,0.7336
-1.000,0.0166,0.01194,0.00565,-0.0031,0.6906,0.7509
-0.750,0.0432,0.01198,0.00570,-0.0023,0.6726,0.7664
-0.500,0.0697,0.01205,0.00575,-0.0015,0.6551,0.7819
-0.250,0.0959,0.01214,0.00579,-0.0006,0.6382,0.7979
0.000,0.1211,0.01225,0.00582,0.0004,0.6216,0.8145
0.250,0.1487,0.01241,0.00594,0.0010,0.6046,0.8279
0.500,0.1754,0.01257,0.00607,0.0018,0.5872,0.8417
0.750,0.2004,0.01273,0.00617,0.0028,0.5706,0.8567
1.000,0.2297,0.01298,0.00637,0.0031,0.5536,0.8675
1.250,0.2565,0.01321,0.00651,0.0038,0.5372,0.8799
1.500,0.2851,0.01350,0.00669,0.0041,0.5207,0.8911
1.750,0.3154,0.01375,0.00689,0.0041,0.5030,0.9007
2.000,0.3456,0.01403,0.00710,0.0040,0.4853,0.9109
2.250,0.3787,0.01433,0.00732,0.0033,0.4673,0.9190
2.500,0.4152,0.01467,0.00756,0.0017,0.4491,0.9261
2.750,0.4467,0.01496,0.00775,0.0012,0.4320,0.9352
3.000,0.4902,0.01533,0.00799,-0.0019,0.4129,0.9394
3.250,0.5265,0.01567,0.00820,-0.0037,0.3961,0.9471
3.500,0.5655,0.01598,0.00842,-0.0060,0.3798,0.9530
3.750,0.6079,0.01630,0.00867,-0.0090,0.3642,0.9580
4.000,0.6415,0.01663,0.00892,-0.0104,0.3514,0.9663
4.250,0.6851,0.01700,0.00914,-0.0138,0.3388,0.9704
4.500,0.7242,0.01725,0.00941,-0.0163,0.3276,0.9769
4.750,0.7640,0.01762,0.00965,-0.0191,0.3179,0.9822
5.000,0.8058,0.01784,0.00988,-0.0222,0.3079,0.9874
5.250,0.8446,0.01822,0.01015,-0.0249,0.2992,0.9929
5.500,0.8868,0.01837,0.01032,-0.0282,0.2893,0.9975
5.750,0.9178,0.01873,0.01056,-0.0294,0.2818,1.0000
6.000,0.9343,0.01889,0.01079,-0.0277,0.2760,1.0000
6.250,0.9507,0.01911,0.01100,-0.0260,0.2707,1.0000
6.500,0.9682,0.01951,0.01128,-0.0245,0.2657,1.0000
6.750,0.9837,0.01975,0.01160,-0.0225,0.2610,1.0000
7.000,0.9989,0.02000,0.01189,-0.0205,0.2561,1.0000
7.250,1.0140,0.02029,0.01215,-0.0184,0.2515,1.0000
7.500,1.0311,0.02079,0.01256,-0.0168,0.2469,1.0000
7.750,1.0439,0.02104,0.01293,-0.0143,0.2426,1.0000
8.000,1.0577,0.02135,0.01327,-0.0119,0.2381,1.0000
8.250,1.0721,0.02170,0.01358,-0.0098,0.2339,1.0000
8.500,1.0887,0.02224,0.01406,-0.0080,0.2295,1.0000
8.750,1.0993,0.02254,0.01448,-0.0051,0.2252,1.0000
9.000,1.1115,0.02287,0.01484,-0.0025,0.2208,1.0000
9.250,1.1257,0.02327,0.01519,-0.0003,0.2167,1.0000
9.500,1.1409,0.02385,0.01576,0.0016,0.2124,1.0000
9.750,1.1501,0.02421,0.01625,0.0047,0.2081,1.0000
10.000,1.1615,0.02458,0.01663,0.0073,0.2037,1.0000
10.250,1.1780,0.02513,0.01707,0.0089,0.1994,1.0000
10.500,1.1863,0.02566,0.01772,0.0119,0.1952,1.0000
10.750,1.1936,0.02610,0.01824,0.0150,0.1909,1.0000
11.000,1.2039,0.02656,0.01868,0.0176,0.1868,1.0000
11.250,1.2184,0.02727,0.01933,0.0192,0.1824,1.0000
11.500,1.2212,0.02785,0.02007,0.0226,0.1781,1.0000
11.750,1.2296,0.02841,0.02065,0.0249,0.1737,1.0000
12.000,1.2449,0.02914,0.02126,0.0261,0.1692,1.0000
12.250,1.2468,0.03001,0.02233,0.0289,0.1651,1.0000
12.500,1.2548,0.03084,0.02321,0.0306,0.1610,1.0000
12.750,1.2674,0.03166,0.02396,0.0318,0.1574,1.0000
13.000,1.2741,0.03285,0.02526,0.0334,0.1538,1.0000
13.250,1.2799,0.03405,0.02657,0.0348,0.1502,1.0000
13.500,1.2888,0.03514,0.02768,0.0359,0.1470,1.0000
13.750,1.3030,0.03618,0.02862,0.0366,0.1438,1.0000
14.000,1.3032,0.03792,0.03058,0.0379,0.1409,1.0000
14.250,1.3075,0.03950,0.03227,0.0387,0.1378,1.0000
14.500,1.3150,0.04091,0.03369,0.0394,0.1350,1.0000
14.750,1.3272,0.04215,0.03485,0.0399,0.1321,1.0000
15.000,1.3232,0.04457,0.03750,0.0404,0.1296,1.0000
15.250,1.3237,0.04675,0.03979,0.0407,0.1268,1.0000
15.500,1.3285,0.04858,0.04164,0.0408,0.1242,1.0000
15.750,1.3411,0.04982,0.04278,0.0412,0.1215,1.0000
16.000,1.3310,0.05321,0.04642,0.0409,0.1193,1.0000
16.250,1.3265,0.05624,0.04960,0.0404,0.1169,1.0000
16.500,1.3283,0.05866,0.05206,0.0401,0.1145,1.0000
16.750,1.3418,0.05978,0.05305,0.0403,0.1119,1.0000
17.000,1.3284,0.06409,0.05759,0.0391,0.1099,1.0000
17.250,1.3163,0.06844,0.06214,0.0377,0.1077,1.0000
17.500,1.3135,0.07171,0.06547,0.0367,0.1054,1.0000
17.750,1.3264,0.07287,0.06652,0.0367,0.1029,1.0000
18.000,1.3125,0.07770,0.07153,0.0350,0.1010,1.0000
18.250,1.2903,0.08395,0.07800,0.0323,0.0991,1.0000
18.500,1.2798,0.08862,0.08278,0.0302,0.0970,1.0000
18.750,1.2945,0.08951,0.08358,0.0303,0.0947,1.0000
19.000,1.2897,0.09330,0.08742,0.0289,0.0928,1.0000
