Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca23018-il-50000
Airfoil,naca23018-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,21.0827
Max Cl/Cd alpha,3.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca23018-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-0.7369,0.07551,0.06719,-0.0469,1.0000,0.1785
-11.500,-0.7734,0.06990,0.06147,-0.0457,1.0000,0.1774
-11.250,-0.8107,0.06557,0.05703,-0.0422,1.0000,0.1764
-11.000,-0.8415,0.06179,0.05306,-0.0379,1.0000,0.1760
-10.750,-0.8654,0.05835,0.04940,-0.0335,1.0000,0.1761
-10.500,-0.8836,0.05525,0.04603,-0.0291,1.0000,0.1766
-10.250,-0.8971,0.05242,0.04288,-0.0246,1.0000,0.1776
-10.000,-0.9078,0.04985,0.03993,-0.0200,1.0000,0.1789
-9.750,-0.8911,0.04761,0.03780,-0.0187,1.0000,0.1829
-9.500,-0.8803,0.04573,0.03586,-0.0164,1.0000,0.1869
-9.250,-0.8761,0.04370,0.03360,-0.0132,1.0000,0.1906
-9.000,-0.8748,0.04176,0.03127,-0.0094,1.0000,0.1944
-8.750,-0.8538,0.04010,0.02981,-0.0084,1.0000,0.2007
-8.500,-0.8426,0.03855,0.02812,-0.0058,1.0000,0.2074
-8.250,-0.8267,0.03699,0.02657,-0.0039,1.0000,0.2148
-8.000,-0.8129,0.03571,0.02525,-0.0016,1.0000,0.2246
-7.750,-0.7954,0.03444,0.02414,0.0001,1.0000,0.2361
-7.500,-0.7807,0.03323,0.02302,0.0023,1.0000,0.2505
-7.250,-0.7672,0.03213,0.02209,0.0048,1.0000,0.2694
-7.000,-0.7564,0.03108,0.02124,0.0077,1.0000,0.2949
-6.750,-0.7478,0.03017,0.02071,0.0111,1.0000,0.3300
-6.500,-0.7426,0.02942,0.02038,0.0152,1.0000,0.3791
-6.250,-0.7386,0.02909,0.02038,0.0199,1.0000,0.4353
-6.000,-0.7274,0.02937,0.02100,0.0240,1.0000,0.4824
-5.750,-0.7163,0.02966,0.02139,0.0279,1.0000,0.5210
-5.500,-0.7009,0.03023,0.02210,0.0313,1.0000,0.5531
-5.250,-0.6886,0.03055,0.02246,0.0348,1.0000,0.5828
-5.000,-0.6707,0.03142,0.02345,0.0382,1.0000,0.6095
-4.750,-0.6550,0.03212,0.02421,0.0416,1.0000,0.6352
-4.500,-0.6404,0.03265,0.02478,0.0449,1.0000,0.6592
-4.250,-0.6259,0.03312,0.02525,0.0479,1.0000,0.6814
-4.000,-0.6115,0.03364,0.02578,0.0510,1.0000,0.7037
-3.750,-0.5982,0.03421,0.02636,0.0542,1.0000,0.7271
-3.500,-0.5856,0.03472,0.02686,0.0573,1.0000,0.7505
-3.250,-0.5687,0.03540,0.02755,0.0598,1.0000,0.7719
-3.000,-0.5476,0.03603,0.02815,0.0611,1.0000,0.7902
-2.750,-0.4894,0.03727,0.02927,0.0556,0.9904,0.8088
-2.500,-0.4061,0.03879,0.03064,0.0456,0.9736,0.8269
-2.250,-0.3179,0.04004,0.03173,0.0346,0.9564,0.8442
-2.000,-0.2261,0.04092,0.03246,0.0227,0.9389,0.8612
-1.750,-0.1298,0.04139,0.03280,0.0099,0.9208,0.8784
-1.500,-0.0381,0.04141,0.03271,-0.0021,0.9022,0.8957
-1.250,0.0845,0.04084,0.03205,-0.0189,0.8832,0.9099
-1.000,0.1917,0.03956,0.03072,-0.0330,0.8642,0.9256
-0.750,0.2788,0.03804,0.02915,-0.0433,0.8436,0.9414
-0.500,0.3525,0.03645,0.02753,-0.0510,0.8215,0.9573
-0.250,0.4169,0.03488,0.02590,-0.0570,0.7983,0.9731
0.000,0.4768,0.03329,0.02423,-0.0623,0.7743,0.9888
0.250,0.5224,0.03220,0.02308,-0.0656,0.7483,1.0000
0.500,0.5367,0.03188,0.02267,-0.0637,0.7264,1.0000
0.750,0.5512,0.03162,0.02233,-0.0617,0.7054,1.0000
1.000,0.5659,0.03141,0.02202,-0.0597,0.6848,1.0000
1.250,0.5812,0.03124,0.02174,-0.0578,0.6651,1.0000
1.500,0.5971,0.03113,0.02151,-0.0559,0.6462,1.0000
1.750,0.6114,0.03126,0.02157,-0.0541,0.6266,1.0000
2.000,0.6256,0.03148,0.02173,-0.0523,0.6076,1.0000
2.250,0.6397,0.03181,0.02202,-0.0505,0.5897,1.0000
2.500,0.6545,0.03218,0.02233,-0.0488,0.5732,1.0000
2.750,0.6721,0.03237,0.02240,-0.0471,0.5588,1.0000
3.000,0.6877,0.03276,0.02273,-0.0453,0.5440,1.0000
3.250,0.6984,0.03363,0.02364,-0.0434,0.5295,1.0000
3.500,0.7166,0.03399,0.02388,-0.0417,0.5180,1.0000
3.750,0.7262,0.03492,0.02487,-0.0395,0.5050,1.0000
4.000,0.7381,0.03583,0.02577,-0.0374,0.4943,1.0000
4.250,0.7499,0.03669,0.02663,-0.0353,0.4836,1.0000
4.500,0.7589,0.03782,0.02778,-0.0329,0.4741,1.0000
4.750,0.7653,0.03905,0.02906,-0.0302,0.4643,1.0000
5.000,0.7828,0.03976,0.02969,-0.0285,0.4564,1.0000
5.250,0.7672,0.04233,0.03246,-0.0239,0.4478,1.0000
5.500,0.7933,0.04252,0.03255,-0.0229,0.4399,1.0000
