Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca23018-il-100000
Airfoil,naca23018-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,36.131
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca23018-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-14.250,-0.8239,0.08224,0.07579,-0.0553,1.0000,0.1017
-14.000,-0.8531,0.07594,0.06934,-0.0570,1.0000,0.1012
-13.750,-0.8851,0.07040,0.06361,-0.0575,1.0000,0.1008
-13.500,-0.9149,0.06582,0.05882,-0.0566,1.0000,0.1004
-13.250,-0.9419,0.06204,0.05481,-0.0544,1.0000,0.1003
-13.000,-0.9658,0.05891,0.05145,-0.0509,1.0000,0.1003
-12.750,-0.9872,0.05628,0.04860,-0.0464,1.0000,0.1004
-12.500,-1.0030,0.05373,0.04578,-0.0422,1.0000,0.1006
-12.250,-1.0158,0.05140,0.04315,-0.0378,1.0000,0.1011
-12.000,-1.0268,0.04936,0.04077,-0.0331,1.0000,0.1018
-11.750,-1.0198,0.04688,0.03820,-0.0309,1.0000,0.1031
-11.500,-1.0024,0.04508,0.03643,-0.0298,1.0000,0.1049
-11.250,-0.9925,0.04343,0.03470,-0.0274,1.0000,0.1064
-11.000,-0.9855,0.04179,0.03289,-0.0246,1.0000,0.1078
-10.750,-0.9796,0.04027,0.03117,-0.0214,1.0000,0.1095
-10.500,-0.9749,0.03890,0.02953,-0.0179,1.0000,0.1113
-10.250,-0.9682,0.03752,0.02789,-0.0146,1.0000,0.1129
-10.000,-0.9462,0.03583,0.02633,-0.0139,1.0000,0.1154
-9.750,-0.9305,0.03465,0.02512,-0.0120,1.0000,0.1178
-9.500,-0.9162,0.03357,0.02394,-0.0098,1.0000,0.1207
-9.250,-0.9046,0.03262,0.02280,-0.0071,1.0000,0.1235
-9.000,-0.8831,0.03126,0.02155,-0.0061,1.0000,0.1268
-8.750,-0.8655,0.03029,0.02065,-0.0045,1.0000,0.1304
-8.500,-0.8511,0.02946,0.01974,-0.0022,1.0000,0.1345
-8.250,-0.8341,0.02847,0.01879,-0.0005,1.0000,0.1390
-8.000,-0.8186,0.02763,0.01809,0.0015,1.0000,0.1441
-7.750,-0.8052,0.02697,0.01733,0.0039,1.0000,0.1500
-7.500,-0.7917,0.02604,0.01665,0.0060,1.0000,0.1568
-7.250,-0.7801,0.02533,0.01598,0.0086,1.0000,0.1655
-7.000,-0.7704,0.02455,0.01536,0.0114,1.0000,0.1761
-6.750,-0.7620,0.02373,0.01473,0.0142,1.0000,0.1911
-6.500,-0.7549,0.02282,0.01412,0.0172,1.0000,0.2153
-6.250,-0.7497,0.02176,0.01355,0.0204,1.0000,0.2663
-6.000,-0.7444,0.02098,0.01332,0.0236,1.0000,0.3459
-5.750,-0.7276,0.02080,0.01338,0.0250,0.9982,0.4057
-5.500,-0.6838,0.02099,0.01359,0.0216,0.9889,0.4559
-5.250,-0.6373,0.02123,0.01393,0.0180,0.9799,0.4913
-5.000,-0.5962,0.02132,0.01403,0.0153,0.9688,0.5199
-4.750,-0.5556,0.02141,0.01420,0.0130,0.9576,0.5446
-4.500,-0.5120,0.02151,0.01436,0.0103,0.9474,0.5698
-4.250,-0.4705,0.02160,0.01451,0.0081,0.9363,0.5964
-4.000,-0.4347,0.02165,0.01461,0.0071,0.9237,0.6206
-3.750,-0.3843,0.02172,0.01476,0.0038,0.9161,0.6467
-3.500,-0.3511,0.02178,0.01490,0.0036,0.9023,0.6685
-3.250,-0.2951,0.02168,0.01484,-0.0006,0.8964,0.6896
-3.000,-0.2636,0.02154,0.01472,-0.0005,0.8816,0.7055
-2.750,-0.2186,0.02136,0.01458,-0.0026,0.8720,0.7201
-2.500,-0.1796,0.02110,0.01432,-0.0036,0.8598,0.7356
-2.250,-0.1477,0.02088,0.01407,-0.0034,0.8459,0.7522
-2.000,-0.1012,0.02063,0.01381,-0.0052,0.8363,0.7663
-1.750,-0.0693,0.02055,0.01374,-0.0046,0.8200,0.7799
-1.500,-0.0383,0.02039,0.01353,-0.0040,0.8048,0.7956
-1.250,0.0022,0.02030,0.01339,-0.0046,0.7913,0.8083
-1.000,0.0381,0.02028,0.01331,-0.0046,0.7747,0.8206
-0.750,0.0651,0.02025,0.01321,-0.0034,0.7567,0.8362
-0.500,0.1082,0.02046,0.01335,-0.0048,0.7382,0.8449
-0.250,0.1398,0.02051,0.01331,-0.0045,0.7201,0.8587
0.000,0.1826,0.02071,0.01339,-0.0062,0.7008,0.8682
0.250,0.2191,0.02081,0.01338,-0.0070,0.6818,0.8801
0.500,0.2624,0.02098,0.01342,-0.0091,0.6612,0.8901
0.750,0.3038,0.02109,0.01339,-0.0111,0.6404,0.9005
1.000,0.3422,0.02120,0.01337,-0.0127,0.6196,0.9125
1.250,0.3881,0.02130,0.01334,-0.0158,0.5969,0.9213
1.500,0.4228,0.02141,0.01331,-0.0170,0.5762,0.9344
