Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca23024-il-50000
Airfoil,naca23024-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,16.2645
Max Cl/Cd alpha,3.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca23024-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-13.250,-0.2600,0.14632,0.13725,-0.0210,1.0000,0.4182
-13.000,-0.2291,0.14227,0.13320,-0.0209,1.0000,0.4270
-12.750,-0.2588,0.14345,0.13443,-0.0190,1.0000,0.4379
-12.500,-0.2268,0.13808,0.12906,-0.0195,1.0000,0.4439
-12.250,-0.2202,0.13646,0.12747,-0.0185,1.0000,0.4559
-12.000,-0.2355,0.13514,0.12620,-0.0171,1.0000,0.4626
-11.750,-0.2059,0.13167,0.12274,-0.0170,1.0000,0.4726
-11.500,-0.2484,0.13355,0.12468,-0.0136,1.0000,0.4831
-11.250,-0.2024,0.12774,0.11887,-0.0148,1.0000,0.4905
-11.000,-0.2128,0.12749,0.11867,-0.0125,1.0000,0.5040
-10.750,-0.2100,0.12475,0.11598,-0.0115,1.0000,0.5094
-10.500,-0.1904,0.12251,0.11376,-0.0108,1.0000,0.5209
-10.250,-0.2340,0.12385,0.11519,-0.0063,1.0000,0.5297
-10.000,-0.1880,0.11912,0.11047,-0.0076,1.0000,0.5389
-9.750,-0.2178,0.12022,0.11162,-0.0033,1.0000,0.5519
-9.500,-0.1996,0.11674,0.10820,-0.0030,1.0000,0.5573
-9.250,-0.1901,0.11554,0.10704,-0.0014,1.0000,0.5698
-9.000,-0.2430,0.11744,0.10903,0.0048,1.0000,0.5766
-8.750,-0.3162,0.10793,0.09948,0.0040,1.0000,0.5066
-8.500,-0.3092,0.10554,0.09710,0.0048,1.0000,0.5035
-8.250,-0.3153,0.10319,0.09479,0.0063,1.0000,0.5000
-8.000,-0.3339,0.10081,0.09244,0.0084,1.0000,0.4981
-7.750,-0.3568,0.09844,0.09010,0.0108,1.0000,0.4982
-7.500,-0.3835,0.09588,0.08757,0.0134,1.0000,0.4995
-7.250,-0.4203,0.09269,0.08441,0.0165,1.0000,0.5020
-7.000,-0.4826,0.08763,0.07936,0.0206,1.0000,0.5048
-6.750,-0.4477,0.08914,0.08092,0.0215,1.0000,0.5122
-6.500,-0.4533,0.08809,0.07990,0.0237,1.0000,0.5187
-6.250,-0.5018,0.08135,0.07308,0.0235,0.9917,0.5274
-6.000,-0.3843,0.08437,0.07604,0.0134,0.9769,0.5402
-5.750,-0.4125,0.07969,0.07130,0.0136,0.9658,0.5497
-5.500,-0.3414,0.08023,0.07179,0.0074,0.9516,0.5604
-5.250,-0.3324,0.07818,0.06970,0.0062,0.9390,0.5703
-5.000,-0.3383,0.07515,0.06662,0.0062,0.9276,0.5801
-4.750,-0.2603,0.07588,0.06730,-0.0008,0.9140,0.5916
-4.500,-0.3761,0.06954,0.06093,0.0114,0.9033,0.6017
-4.250,-0.2092,0.07358,0.06493,-0.0043,0.8884,0.6123
-4.000,-0.3503,0.06733,0.05864,0.0120,0.8777,0.6236
-3.750,-0.1918,0.07094,0.06225,-0.0032,0.8625,0.6323
-3.500,-0.1923,0.06961,0.06089,-0.0013,0.8494,0.6436
-3.250,-0.1787,0.06860,0.05985,-0.0008,0.8376,0.6541
-3.000,-0.1225,0.06870,0.05993,-0.0050,0.8241,0.6650
-2.750,-0.1669,0.06674,0.05795,0.0025,0.8134,0.6769
-2.500,-0.0610,0.06759,0.05878,-0.0075,0.7992,0.6876
-2.250,-0.1483,0.06557,0.05674,0.0058,0.7896,0.7003
-2.000,-0.0018,0.06657,0.05772,-0.0094,0.7748,0.7108
-1.750,-0.1179,0.06507,0.05621,0.0080,0.7648,0.7239
-1.500,0.0597,0.06561,0.05674,-0.0113,0.7505,0.7346
-1.250,-0.0718,0.06518,0.05630,0.0084,0.7402,0.7476
-1.000,0.1274,0.06469,0.05579,-0.0137,0.7262,0.7590
-0.750,-0.0148,0.06561,0.05672,0.0074,0.7150,0.7714
-0.500,0.2027,0.06363,0.05471,-0.0169,0.7020,0.7843
-0.250,0.0507,0.06612,0.05723,0.0052,0.6895,0.7954
0.000,0.2870,0.06230,0.05335,-0.0214,0.6778,0.8104
0.250,0.1237,0.06657,0.05769,0.0019,0.6637,0.8199
0.500,0.3914,0.06039,0.05140,-0.0287,0.6536,0.8378
0.750,0.2001,0.06681,0.05793,-0.0020,0.6381,0.8448
1.000,0.4766,0.05900,0.04998,-0.0336,0.6293,0.8646
1.250,0.2799,0.06688,0.05801,-0.0066,0.6132,0.8702
1.500,0.5751,0.05727,0.04819,-0.0404,0.6045,0.8918
1.750,0.3796,0.06607,0.05721,-0.0136,0.5888,0.8962
2.000,0.7286,0.05379,0.04456,-0.0557,0.5779,0.9203
2.250,0.4387,0.06696,0.05813,-0.0168,0.5647,0.9223
2.500,0.7844,0.05376,0.04450,-0.0574,0.5537,0.9467
2.750,0.4327,0.07135,0.06259,-0.0144,0.5407,0.9478
3.000,0.8334,0.05450,0.04533,-0.0593,0.5288,0.9725
