Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca23024-il-200000
Airfoil,naca23024-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,41.3437
Max Cl/Cd alpha,9.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca23024-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.0718,0.07630,0.06929,-0.0759,1.0000,0.1090
-19.500,-1.0636,0.07480,0.06785,-0.0755,1.0000,0.1112
-19.250,-1.0632,0.07237,0.06536,-0.0756,1.0000,0.1134
-19.000,-1.0689,0.06927,0.06212,-0.0758,1.0000,0.1156
-18.750,-1.0633,0.06755,0.06041,-0.0753,1.0000,0.1180
-18.500,-1.0565,0.06598,0.05890,-0.0748,1.0000,0.1206
-18.250,-1.0556,0.06375,0.05663,-0.0745,1.0000,0.1232
-18.000,-1.0624,0.06076,0.05347,-0.0744,1.0000,0.1259
-17.750,-1.0511,0.05976,0.05260,-0.0735,1.0000,0.1289
-17.500,-1.0484,0.05787,0.05071,-0.0729,1.0000,0.1319
-17.250,-1.0515,0.05544,0.04818,-0.0723,1.0000,0.1354
-17.000,-1.0462,0.05389,0.04669,-0.0714,1.0000,0.1388
-16.750,-1.0440,0.05211,0.04493,-0.0705,1.0000,0.1422
-16.500,-1.0461,0.04997,0.04270,-0.0695,1.0000,0.1461
-16.250,-1.0431,0.04836,0.04115,-0.0683,1.0000,0.1502
-16.000,-1.0429,0.04659,0.03940,-0.0670,1.0000,0.1543
-15.750,-1.0460,0.04460,0.03729,-0.0656,1.0000,0.1588
-15.500,-1.0431,0.04319,0.03601,-0.0640,1.0000,0.1633
-15.250,-1.0451,0.04149,0.03428,-0.0622,1.0000,0.1683
-15.000,-1.0459,0.03994,0.03270,-0.0603,1.0000,0.1732
-14.750,-1.0470,0.03851,0.03133,-0.0581,1.0000,0.1782
-14.500,-1.0506,0.03702,0.02975,-0.0557,1.0000,0.1838
-14.250,-1.0513,0.03579,0.02862,-0.0532,1.0000,0.1889
-14.000,-1.0553,0.03454,0.02736,-0.0502,1.0000,0.1945
-13.750,-1.0589,0.03340,0.02620,-0.0471,1.0000,0.2002
-13.500,-1.0632,0.03239,0.02525,-0.0437,1.0000,0.2054
-13.250,-1.0703,0.03141,0.02420,-0.0398,1.0000,0.2113
-13.000,-1.0749,0.03058,0.02343,-0.0359,1.0000,0.2166
