Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-1000000
Airfoil,naca4415-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,119.368
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.500,-0.8197,0.08120,0.07821,-0.0728,1.0000,0.0145
-16.250,-0.8474,0.07460,0.07153,-0.0758,1.0000,0.0144
-16.000,-0.8819,0.06723,0.06407,-0.0791,1.0000,0.0145
-15.750,-0.9187,0.05986,0.05658,-0.0822,1.0000,0.0143
-15.500,-0.9634,0.05142,0.04800,-0.0859,1.0000,0.0142
-15.250,-1.0030,0.04293,0.03935,-0.0904,1.0000,0.0142
-15.000,-1.0357,0.03638,0.03261,-0.0939,1.0000,0.0142
-14.750,-1.0300,0.03186,0.02793,-0.1005,0.9976,0.0143
-14.500,-1.0184,0.02927,0.02521,-0.1040,0.9949,0.0144
-14.250,-1.0048,0.02746,0.02329,-0.1056,0.9925,0.0146
-14.000,-0.9920,0.02610,0.02184,-0.1056,0.9887,0.0148
-13.750,-0.9733,0.02498,0.02063,-0.1060,0.9859,0.0151
-13.500,-0.9512,0.02391,0.01948,-0.1068,0.9840,0.0153
-13.250,-0.9245,0.02288,0.01835,-0.1082,0.9829,0.0156
-13.000,-0.9100,0.02206,0.01746,-0.1065,0.9772,0.0158
-12.750,-0.8837,0.02125,0.01657,-0.1072,0.9749,0.0161
-12.500,-0.8600,0.01997,0.01521,-0.1080,0.9729,0.0165
-12.250,-0.8324,0.01899,0.01418,-0.1090,0.9717,0.0170
-12.000,-0.8121,0.01834,0.01348,-0.1081,0.9676,0.0174
-11.750,-0.7880,0.01768,0.01277,-0.1080,0.9641,0.0177
-11.500,-0.7592,0.01704,0.01208,-0.1087,0.9622,0.0183
-11.250,-0.7290,0.01640,0.01138,-0.1096,0.9608,0.0187
-11.000,-0.6970,0.01583,0.01074,-0.1108,0.9596,0.0191
-10.750,-0.6659,0.01496,0.00983,-0.1121,0.9582,0.0200
-10.500,-0.6468,0.01450,0.00934,-0.1105,0.9520,0.0206
-10.250,-0.6155,0.01401,0.00880,-0.1115,0.9490,0.0214
-10.000,-0.5811,0.01357,0.00831,-0.1131,0.9468,0.0225
-9.750,-0.5458,0.01294,0.00767,-0.1150,0.9447,0.0239
-9.500,-0.5198,0.01258,0.00727,-0.1147,0.9389,0.0253
-9.250,-0.4913,0.01211,0.00677,-0.1150,0.9334,0.0268
-9.000,-0.4561,0.01168,0.00631,-0.1168,0.9297,0.0288
-8.750,-0.4324,0.01134,0.00593,-0.1160,0.9223,0.0308
-8.500,-0.4028,0.01100,0.00556,-0.1164,0.9160,0.0334
-8.250,-0.3752,0.01065,0.00519,-0.1164,0.9094,0.0363
-8.000,-0.3502,0.01039,0.00490,-0.1158,0.9013,0.0392
-7.750,-0.3223,0.01010,0.00459,-0.1158,0.8943,0.0435
-7.500,-0.2994,0.00983,0.00432,-0.1148,0.8853,0.0485
-7.250,-0.2727,0.00959,0.00407,-0.1145,0.8777,0.0552
-7.000,-0.2495,0.00938,0.00387,-0.1135,0.8687,0.0621
-6.750,-0.2237,0.00919,0.00366,-0.1130,0.8605,0.0690
-6.500,-0.2001,0.00902,0.00350,-0.1120,0.8513,0.0753
-6.250,-0.1743,0.00890,0.00334,-0.1115,0.8431,0.0807
-6.000,-0.1506,0.00875,0.00319,-0.1105,0.8338,0.0867
-5.750,-0.1256,0.00865,0.00305,-0.1098,0.8250,0.0922
-5.500,-0.1015,0.00853,0.00293,-0.1088,0.8155,0.0981
-5.250,-0.0770,0.00843,0.00280,-0.1080,0.8067,0.1044
-5.000,-0.0529,0.00834,0.00270,-0.1071,0.7968,0.1103
-4.750,-0.0287,0.00824,0.00258,-0.1062,0.7876,0.1166
-4.500,-0.0047,0.00816,0.00248,-0.1052,0.7776,0.1228
-4.250,0.0193,0.00808,0.00238,-0.1042,0.7678,0.1296
-4.000,0.0430,0.00802,0.00229,-0.1032,0.7574,0.1369
-3.750,0.0670,0.00793,0.00220,-0.1022,0.7472,0.1450
-3.500,0.0906,0.00789,0.00213,-0.1012,0.7366,0.1536
-3.250,0.1140,0.00780,0.00206,-0.1001,0.7258,0.1651
-3.000,0.1377,0.00776,0.00199,-0.0991,0.7155,0.1746
-2.500,0.1842,0.00766,0.00188,-0.0969,0.6930,0.1964
-2.250,0.2074,0.00763,0.00183,-0.0957,0.6825,0.2087
-1.750,0.2539,0.00756,0.00177,-0.0935,0.6602,0.2364
-1.500,0.2763,0.00755,0.00175,-0.0922,0.6490,0.2522
-1.250,0.2997,0.00751,0.00173,-0.0912,0.6382,0.2685
