Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-50000
Airfoil,naca4415-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,7.40988
Max Cl/Cd alpha,9
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.500,-0.3023,0.11984,0.11291,-0.0282,1.0000,0.2646
-9.250,-0.3180,0.11905,0.11223,-0.0266,1.0000,0.2727
-9.000,-0.3606,0.12039,0.11377,-0.0250,1.0000,0.2751
-8.750,-0.3166,0.11359,0.10690,-0.0230,1.0000,0.2863
-8.500,-0.3522,0.11422,0.10770,-0.0209,1.0000,0.2930
-8.250,-0.3298,0.10954,0.10301,-0.0189,1.0000,0.3023
-8.000,-0.3562,0.10934,0.10295,-0.0164,1.0000,0.3110
-7.750,-0.3546,0.10613,0.09979,-0.0144,1.0000,0.3175
-7.500,-0.3634,0.10467,0.09841,-0.0117,1.0000,0.3282
-7.250,-0.4154,0.10580,0.09977,-0.0080,1.0000,0.3317
-7.000,-0.3827,0.10100,0.09492,-0.0064,1.0000,0.3471
-6.750,-0.4337,0.10173,0.09585,-0.0022,1.0000,0.3506
-6.500,-0.4088,0.09769,0.09178,-0.0004,1.0000,0.3667
-6.250,-0.5745,0.07530,0.06914,-0.0236,1.0000,0.1854
-6.000,-0.5763,0.07111,0.06488,-0.0230,1.0000,0.1842
-5.750,-0.5787,0.06647,0.06007,-0.0229,1.0000,0.1829
-5.500,-0.5804,0.06135,0.05462,-0.0234,1.0000,0.1833
-5.250,-0.5795,0.05606,0.04879,-0.0239,1.0000,0.1850
-5.000,-0.5697,0.05435,0.04713,-0.0221,1.0000,0.1909
-4.750,-0.5605,0.05182,0.04434,-0.0212,1.0000,0.1977
-4.500,-0.5518,0.04822,0.04011,-0.0207,1.0000,0.2044
-4.250,-0.5390,0.04738,0.03935,-0.0190,1.0000,0.2131
-4.000,-0.5272,0.04515,0.03669,-0.0181,1.0000,0.2230
-3.750,-0.5138,0.04423,0.03571,-0.0167,1.0000,0.2331
-3.500,-0.5005,0.04296,0.03423,-0.0154,1.0000,0.2437
-3.250,-0.4862,0.04187,0.03270,-0.0144,1.0000,0.2562
-3.000,-0.4586,0.04151,0.03236,-0.0154,0.9948,0.2706
-2.750,-0.4134,0.04135,0.03193,-0.0195,0.9807,0.2902
-2.500,-0.3760,0.04108,0.03149,-0.0221,0.9687,0.3079
-2.250,-0.3387,0.04091,0.03116,-0.0246,0.9572,0.3266
-2.000,-0.3077,0.04063,0.03077,-0.0259,0.9458,0.3454
-1.750,-0.2778,0.04043,0.03046,-0.0271,0.9345,0.3656
-1.500,-0.2446,0.04041,0.03032,-0.0288,0.9238,0.3902
-1.250,-0.2077,0.04046,0.03048,-0.0308,0.9134,0.4191
-1.000,-0.1822,0.04038,0.03040,-0.0312,0.9024,0.4496
-0.750,-0.1448,0.04053,0.03071,-0.0334,0.8925,0.4937
-0.500,-0.1118,0.04052,0.03100,-0.0346,0.8821,0.5523
-0.250,0.0140,0.03977,0.03184,-0.0526,0.8700,1.0000
0.000,0.0526,0.04068,0.03212,-0.0559,0.8600,1.0000
0.250,0.0713,0.04141,0.03254,-0.0555,0.8492,1.0000
0.500,0.0948,0.04229,0.03315,-0.0558,0.8392,1.0000
0.750,0.1254,0.04319,0.03381,-0.0571,0.8295,1.0000
1.000,0.1388,0.04410,0.03454,-0.0559,0.8193,1.0000
1.250,0.1797,0.04506,0.03528,-0.0585,0.8101,1.0000
1.500,0.1819,0.04607,0.03617,-0.0558,0.8002,1.0000
1.750,0.2219,0.04705,0.03696,-0.0581,0.7911,1.0000
2.000,0.2235,0.04817,0.03800,-0.0556,0.7814,1.0000
2.250,0.2575,0.04920,0.03889,-0.0570,0.7725,1.0000
2.500,0.2635,0.05040,0.04001,-0.0551,0.7630,1.0000
2.750,0.2921,0.05151,0.04101,-0.0559,0.7538,1.0000
3.000,0.3020,0.05278,0.04223,-0.0546,0.7446,1.0000
3.250,0.3269,0.05399,0.04335,-0.0549,0.7356,1.0000
3.500,0.3381,0.05534,0.04465,-0.0538,0.7265,1.0000
3.750,0.3596,0.05664,0.04588,-0.0538,0.7172,1.0000
4.000,0.3726,0.05808,0.04728,-0.0530,0.7084,1.0000
4.250,0.3912,0.05948,0.04865,-0.0527,0.6991,1.0000
4.500,0.4077,0.06091,0.05005,-0.0522,0.6899,1.0000
4.750,0.4208,0.06251,0.05162,-0.0515,0.6805,1.0000
5.000,0.4471,0.06372,0.05280,-0.0518,0.6705,1.0000
5.250,0.4489,0.06572,0.05480,-0.0503,0.6617,1.0000
5.500,0.4923,0.06649,0.05556,-0.0518,0.6508,1.0000
5.750,0.4763,0.06908,0.05815,-0.0491,0.6422,1.0000
6.000,0.5130,0.07009,0.05916,-0.0500,0.6312,1.0000
6.250,0.5051,0.07253,0.06162,-0.0481,0.6221,1.0000
6.500,0.5284,0.07403,0.06313,-0.0481,0.6114,1.0000
6.750,0.5439,0.07569,0.06481,-0.0477,0.6005,1.0000
7.000,0.5460,0.07807,0.06720,-0.0466,0.5907,1.0000
7.250,0.5799,0.07899,0.06816,-0.0469,0.5777,1.0000
7.500,0.5753,0.08164,0.07083,-0.0456,0.5673,1.0000
7.750,0.5871,0.08360,0.07282,-0.0450,0.5555,1.0000
8.000,0.6177,0.08455,0.07380,-0.0448,0.5419,1.0000
8.250,0.6167,0.08725,0.07656,-0.0440,0.5312,1.0000
8.500,0.6234,0.08953,0.07887,-0.0432,0.5190,1.0000
8.750,0.6488,0.09073,0.08011,-0.0428,0.5057,1.0000
9.000,0.6783,0.09154,0.08098,-0.0423,0.4925,1.0000
9.250,0.6547,0.09613,0.08559,-0.0416,0.4832,1.0000
9.500,0.6776,0.09756,0.08709,-0.0411,0.4706,1.0000
9.750,0.6957,0.09920,0.08879,-0.0406,0.4585,1.0000
10.000,0.6806,0.10372,0.09334,-0.0405,0.4509,1.0000
10.250,0.7130,0.10444,0.09413,-0.0398,0.4378,1.0000
10.500,0.6876,0.10997,0.09969,-0.0403,0.4328,1.0000
10.750,0.7191,0.11097,0.10077,-0.0397,0.4207,1.0000
11.000,0.6996,0.11651,0.10635,-0.0406,0.4186,1.0000
11.250,0.6903,0.12126,0.11114,-0.0415,0.4178,1.0000
11.500,0.6977,0.12626,0.11622,-0.0430,0.4231,1.0000
