Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-500000
Airfoil,naca0021-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,60.615
Max Cl/Cd alpha,10.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.2237,0.09201,0.08687,-0.0351,1.0000,0.0669
-19.500,-1.2258,0.08851,0.08331,-0.0364,1.0000,0.0681
-19.250,-1.2282,0.08499,0.07969,-0.0376,1.0000,0.0693
-19.000,-1.2301,0.08156,0.07618,-0.0387,1.0000,0.0705
-18.750,-1.2347,0.07798,0.07260,-0.0397,1.0000,0.0718
-18.500,-1.2386,0.07438,0.06896,-0.0407,1.0000,0.0731
-18.250,-1.2399,0.07113,0.06565,-0.0416,1.0000,0.0745
-18.000,-1.2400,0.06805,0.06249,-0.0425,1.0000,0.0760
-17.750,-1.2408,0.06492,0.05928,-0.0432,1.0000,0.0775
-17.500,-1.2455,0.06147,0.05582,-0.0439,1.0000,0.0790
-17.250,-1.2466,0.05841,0.05273,-0.0445,1.0000,0.0806
-17.000,-1.2451,0.05568,0.04992,-0.0450,1.0000,0.0823
-16.750,-1.2412,0.05321,0.04736,-0.0454,1.0000,0.0840
-16.500,-1.2432,0.05024,0.04437,-0.0457,1.0000,0.0857
-16.250,-1.2435,0.04749,0.04159,-0.0459,1.0000,0.0874
-16.000,-1.2401,0.04515,0.03921,-0.0461,1.0000,0.0894
-15.750,-1.2336,0.04313,0.03711,-0.0461,1.0000,0.0914
-15.500,-1.2310,0.04083,0.03476,-0.0460,1.0000,0.0934
-15.250,-1.2290,0.03853,0.03245,-0.0458,1.0000,0.0954
-15.000,-1.2228,0.03667,0.03056,-0.0455,1.0000,0.0978
-14.750,-1.2129,0.03516,0.02898,-0.0452,1.0000,0.1002
-14.500,-1.2091,0.03322,0.02702,-0.0446,1.0000,0.1026
-14.250,-1.2032,0.03152,0.02530,-0.0439,1.0000,0.1052
-14.000,-1.1933,0.03017,0.02392,-0.0433,1.0000,0.1080
-13.750,-1.1831,0.02890,0.02260,-0.0425,1.0000,0.1107
-13.500,-1.1771,0.02739,0.02110,-0.0414,1.0000,0.1135
-13.250,-1.1671,0.02624,0.01993,-0.0404,1.0000,0.1167
-13.000,-1.1535,0.02537,0.01900,-0.0394,1.0000,0.1197
-12.750,-1.1475,0.02410,0.01775,-0.0378,1.0000,0.1231
-12.500,-1.1375,0.02317,0.01682,-0.0363,1.0000,0.1267
-12.250,-1.1246,0.02250,0.01610,-0.0348,1.0000,0.1302
-12.000,-1.1200,0.02154,0.01518,-0.0323,1.0000,0.1340
-11.750,-1.1136,0.02086,0.01450,-0.0296,1.0000,0.1378
-11.500,-1.1058,0.02039,0.01399,-0.0268,1.0000,0.1414
-11.250,-1.1078,0.01975,0.01338,-0.0225,1.0000,0.1450
-11.000,-1.1107,0.01929,0.01293,-0.0177,1.0000,0.1486
-10.750,-1.1141,0.01898,0.01260,-0.0127,1.0000,0.1521
-10.500,-1.1224,0.01870,0.01229,-0.0067,1.0000,0.1551
-10.250,-1.0934,0.01806,0.01171,-0.0080,0.9972,0.1620
-10.000,-1.0611,0.01758,0.01122,-0.0096,0.9944,0.1689
-9.750,-1.0285,0.01705,0.01074,-0.0113,0.9920,0.1766
-9.500,-0.9983,0.01656,0.01028,-0.0124,0.9881,0.1838
-9.250,-0.9668,0.01609,0.00984,-0.0138,0.9841,0.1917
-9.000,-0.9330,0.01561,0.00939,-0.0155,0.9810,0.1998
-8.750,-0.8959,0.01519,0.00899,-0.0178,0.9789,0.2085
-8.500,-0.8643,0.01471,0.00856,-0.0190,0.9749,0.2171
-8.250,-0.8319,0.01436,0.00821,-0.0202,0.9697,0.2255
-8.000,-0.8001,0.01385,0.00778,-0.0214,0.9654,0.2351
-7.750,-0.7692,0.01351,0.00745,-0.0222,0.9602,0.2438
-7.500,-0.7466,0.01314,0.00713,-0.0212,0.9512,0.2528
-7.250,-0.7182,0.01282,0.00681,-0.0214,0.9451,0.2617
-7.000,-0.6987,0.01251,0.00655,-0.0197,0.9340,0.2706
-6.750,-0.6738,0.01225,0.00627,-0.0190,0.9258,0.2795
-6.500,-0.6532,0.01198,0.00604,-0.0175,0.9144,0.2888
-6.250,-0.6292,0.01176,0.00580,-0.0166,0.9047,0.2978
-6.000,-0.6071,0.01151,0.00558,-0.0154,0.8932,0.3077
-5.750,-0.5831,0.01132,0.00538,-0.0145,0.8822,0.3171
-5.500,-0.5596,0.01110,0.00517,-0.0135,0.8705,0.3274
-5.250,-0.5355,0.01093,0.00500,-0.0127,0.8582,0.3373
-5.000,-0.5109,0.01076,0.00481,-0.0119,0.8464,0.3480
-4.750,-0.4866,0.01060,0.00467,-0.0111,0.8330,0.3581
-4.500,-0.4615,0.01047,0.00452,-0.0104,0.8204,0.3689
-4.250,-0.4368,0.01033,0.00437,-0.0096,0.8068,0.3794
-4.000,-0.4113,0.01023,0.00425,-0.0090,0.7934,0.3903
-3.750,-0.3865,0.01010,0.00411,-0.0083,0.7800,0.4011
-3.500,-0.3605,0.01003,0.00401,-0.0078,0.7657,0.4119
-3.250,-0.3357,0.00991,0.00391,-0.0071,0.7522,0.4230
-2.750,-0.2845,0.00976,0.00373,-0.0059,0.7241,0.4451
-2.500,-0.2583,0.00972,0.00365,-0.0054,0.7105,0.4559
-2.250,-0.2331,0.00965,0.00358,-0.0048,0.6963,0.4676
-2.000,-0.2069,0.00960,0.00352,-0.0043,0.6825,0.4787
-1.750,-0.1814,0.00956,0.00346,-0.0037,0.6690,0.4906
-1.500,-0.1554,0.00952,0.00342,-0.0032,0.6550,0.5020
-1.250,-0.1295,0.00949,0.00338,-0.0027,0.6418,0.5145
-1.000,-0.1040,0.00947,0.00334,-0.0020,0.6283,0.5262
-0.750,-0.0774,0.00946,0.00332,-0.0016,0.6149,0.5386
-0.500,-0.0521,0.00943,0.00331,-0.0010,0.6021,0.5510
-0.250,-0.0258,0.00944,0.00329,-0.0006,0.5887,0.5633
0.000,0.0000,0.00942,0.00329,0.0000,0.5763,0.5763
0.250,0.0258,0.00944,0.00329,0.0006,0.5633,0.5887
0.500,0.0521,0.00943,0.00331,0.0010,0.5510,0.6021
0.750,0.0774,0.00946,0.00332,0.0016,0.5386,0.6149
1.000,0.1040,0.00947,0.00334,0.0020,0.5262,0.6283
1.250,0.1295,0.00949,0.00338,0.0027,0.5144,0.6418
1.500,0.1555,0.00952,0.00341,0.0032,0.5020,0.6550
1.750,0.1815,0.00956,0.00346,0.0037,0.4906,0.6690
2.000,0.2069,0.00960,0.00352,0.0043,0.4786,0.6825
2.250,0.2331,0.00965,0.00358,0.0048,0.4676,0.6963
2.500,0.2583,0.00972,0.00365,0.0054,0.4559,0.7104
2.750,0.2845,0.00976,0.00373,0.0059,0.4451,0.7241
3.250,0.3357,0.00991,0.00391,0.0071,0.4230,0.7522
3.500,0.3606,0.01003,0.00401,0.0078,0.4119,0.7658
3.750,0.3866,0.01010,0.00411,0.0083,0.4011,0.7800
4.000,0.4114,0.01023,0.00425,0.0090,0.3903,0.7934
4.250,0.4369,0.01033,0.00437,0.0096,0.3793,0.8068
4.500,0.4616,0.01047,0.00452,0.0104,0.3689,0.8204
4.750,0.4867,0.01060,0.00467,0.0111,0.3581,0.8329
5.000,0.5110,0.01076,0.00481,0.0119,0.3480,0.8464
5.250,0.5356,0.01093,0.00500,0.0127,0.3373,0.8582
5.500,0.5598,0.01110,0.00517,0.0135,0.3274,0.8705
5.750,0.5833,0.01132,0.00538,0.0145,0.3171,0.8821
6.000,0.6073,0.01151,0.00558,0.0153,0.3076,0.8932
6.250,0.6294,0.01176,0.00580,0.0166,0.2978,0.9047
6.500,0.6535,0.01198,0.00604,0.0174,0.2888,0.9144
6.750,0.6741,0.01225,0.00627,0.0189,0.2794,0.9258
7.000,0.6990,0.01251,0.00655,0.0196,0.2706,0.9340
7.250,0.7185,0.01282,0.00681,0.0213,0.2617,0.9451
7.500,0.7469,0.01314,0.00712,0.0212,0.2528,0.9512
7.750,0.7695,0.01351,0.00744,0.0221,0.2438,0.9602
8.000,0.8005,0.01385,0.00778,0.0213,0.2351,0.9653
8.250,0.8323,0.01435,0.00821,0.0201,0.2255,0.9697
8.500,0.8646,0.01470,0.00856,0.0190,0.2171,0.9749
8.750,0.8964,0.01519,0.00899,0.0177,0.2084,0.9789
9.000,0.9335,0.01561,0.00939,0.0154,0.1997,0.9810
9.250,0.9673,0.01609,0.00983,0.0136,0.1916,0.9841
9.500,0.9988,0.01656,0.01027,0.0123,0.1837,0.9882
9.750,1.0292,0.01704,0.01073,0.0112,0.1765,0.9920
10.000,1.0618,0.01757,0.01121,0.0095,0.1688,0.9945
10.250,1.0941,0.01805,0.01169,0.0078,0.1620,0.9973
10.500,1.1224,0.01868,0.01227,0.0067,0.1551,1.0000
10.750,1.1141,0.01897,0.01258,0.0127,0.1521,1.0000
11.000,1.1108,0.01927,0.01291,0.0177,0.1486,1.0000
11.250,1.1079,0.01973,0.01335,0.0225,0.1450,1.0000
11.500,1.1062,0.02037,0.01396,0.0267,0.1414,1.0000
11.750,1.1141,0.02084,0.01448,0.0295,0.1377,1.0000
12.000,1.1207,0.02152,0.01515,0.0322,0.1339,1.0000
12.250,1.1256,0.02247,0.01607,0.0346,0.1302,1.0000
12.500,1.1386,0.02315,0.01680,0.0361,0.1267,1.0000
12.750,1.1487,0.02408,0.01773,0.0376,0.1230,1.0000
13.000,1.1550,0.02533,0.01896,0.0392,0.1196,1.0000
13.250,1.1687,0.02620,0.01989,0.0401,0.1166,1.0000
13.500,1.1787,0.02736,0.02107,0.0412,0.1135,1.0000
13.750,1.1847,0.02888,0.02257,0.0423,0.1106,1.0000
14.000,1.1953,0.03012,0.02387,0.0430,0.1079,1.0000
14.250,1.2052,0.03147,0.02526,0.0436,0.1051,1.0000
14.500,1.2111,0.03319,0.02698,0.0443,0.1025,1.0000
14.750,1.2153,0.03510,0.02891,0.0449,0.1001,1.0000
15.000,1.2252,0.03660,0.03049,0.0452,0.0977,1.0000
15.250,1.2315,0.03847,0.03238,0.0454,0.0953,1.0000
15.500,1.2333,0.04078,0.03471,0.0456,0.0933,1.0000
15.750,1.2364,0.04305,0.03702,0.0457,0.0913,1.0000
16.000,1.2429,0.04507,0.03912,0.0457,0.0893,1.0000
16.250,1.2463,0.04742,0.04151,0.0456,0.0873,1.0000
16.500,1.2460,0.05018,0.04430,0.0453,0.0856,1.0000
16.750,1.2446,0.05309,0.04724,0.0450,0.0839,1.0000
17.000,1.2484,0.05558,0.04982,0.0446,0.0822,1.0000
17.250,1.2499,0.05832,0.05263,0.0441,0.0805,1.0000
17.500,1.2487,0.06139,0.05573,0.0435,0.0789,1.0000
17.750,1.2439,0.06486,0.05921,0.0428,0.0774,1.0000
18.000,1.2436,0.06794,0.06238,0.0420,0.0759,1.0000
18.250,1.2437,0.07102,0.06554,0.0412,0.0744,1.0000
18.500,1.2422,0.07429,0.06887,0.0402,0.0730,1.0000
18.750,1.2382,0.07790,0.07251,0.0392,0.0717,1.0000
19.000,1.2338,0.08146,0.07607,0.0382,0.0704,1.0000
19.250,1.2320,0.08490,0.07961,0.0371,0.0692,1.0000
