Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-1000000
Airfoil,naca0021-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,74.74
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.3432,0.07827,0.07364,-0.0368,1.0000,0.0544
-19.500,-1.3520,0.07412,0.06942,-0.0380,1.0000,0.0553
-19.250,-1.3588,0.07026,0.06549,-0.0390,1.0000,0.0562
-19.000,-1.3630,0.06671,0.06187,-0.0399,1.0000,0.0572
-18.750,-1.3640,0.06359,0.05867,-0.0407,1.0000,0.0580
-18.500,-1.3727,0.05963,0.05465,-0.0415,1.0000,0.0591
-18.250,-1.3785,0.05608,0.05105,-0.0422,1.0000,0.0602
-18.000,-1.3809,0.05296,0.04787,-0.0427,1.0000,0.0613
-17.750,-1.3805,0.05018,0.04503,-0.0430,1.0000,0.0625
-17.500,-1.3775,0.04772,0.04250,-0.0433,1.0000,0.0636
-17.250,-1.3782,0.04492,0.03965,-0.0435,1.0000,0.0649
-17.000,-1.3782,0.04225,0.03694,-0.0436,1.0000,0.0663
-16.750,-1.3750,0.03997,0.03462,-0.0436,1.0000,0.0678
-16.500,-1.3687,0.03803,0.03263,-0.0435,1.0000,0.0692
-16.250,-1.3613,0.03623,0.03077,-0.0433,1.0000,0.0705
-16.000,-1.3583,0.03408,0.02860,-0.0429,1.0000,0.0723
-15.750,-1.3521,0.03228,0.02677,-0.0425,1.0000,0.0741
-15.500,-1.3428,0.03079,0.02525,-0.0420,1.0000,0.0759
-15.250,-1.3326,0.02943,0.02384,-0.0415,1.0000,0.0776
-15.000,-1.3257,0.02784,0.02225,-0.0407,1.0000,0.0797
-14.750,-1.3161,0.02652,0.02091,-0.0399,1.0000,0.0818
-14.500,-1.3036,0.02546,0.01981,-0.0392,1.0000,0.0837
-14.250,-1.2929,0.02431,0.01864,-0.0383,1.0000,0.0858
-14.000,-1.2826,0.02319,0.01751,-0.0372,1.0000,0.0882
-13.750,-1.2700,0.02226,0.01657,-0.0361,1.0000,0.0905
-13.500,-1.2556,0.02150,0.01577,-0.0351,1.0000,0.0925
-13.250,-1.2456,0.02055,0.01483,-0.0335,1.0000,0.0953
-13.000,-1.2336,0.01979,0.01407,-0.0319,1.0000,0.0980
-12.750,-1.2204,0.01920,0.01346,-0.0303,1.0000,0.1004
-12.500,-1.2131,0.01851,0.01277,-0.0277,1.0000,0.1034
-12.250,-1.2076,0.01796,0.01222,-0.0245,1.0000,0.1063
-12.000,-1.2041,0.01754,0.01179,-0.0208,1.0000,0.1087
-11.750,-1.2064,0.01719,0.01142,-0.0159,1.0000,0.1109
-11.500,-1.1882,0.01662,0.01088,-0.0150,0.9987,0.1150
-11.250,-1.1585,0.01613,0.01039,-0.0162,0.9967,0.1191
-11.000,-1.1294,0.01557,0.00986,-0.0173,0.9946,0.1242
-10.750,-1.0982,0.01510,0.00941,-0.0186,0.9929,0.1293
-10.500,-1.0669,0.01459,0.00894,-0.0201,0.9915,0.1352
-10.250,-1.0385,0.01417,0.00853,-0.0207,0.9880,0.1407
-10.000,-1.0087,0.01368,0.00809,-0.0217,0.9848,0.1472
-9.750,-0.9774,0.01330,0.00772,-0.0228,0.9815,0.1534
-9.500,-0.9478,0.01283,0.00731,-0.0237,0.9781,0.1608
-9.250,-0.9247,0.01253,0.00701,-0.0229,0.9702,0.1663
-9.000,-0.9015,0.01212,0.00664,-0.0222,0.9633,0.1736
-8.750,-0.8817,0.01186,0.00638,-0.0207,0.9536,0.1793
-8.500,-0.8619,0.01154,0.00607,-0.0192,0.9449,0.1862
-8.250,-0.8432,0.01131,0.00585,-0.0174,0.9340,0.1926
