Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2408-il-200000
Airfoil,naca2408-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,66.5551
Max Cl/Cd alpha,4
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2408-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.750,-0.5291,0.10873,0.10513,-0.0095,1.0000,0.0456
-9.500,-0.5315,0.10450,0.10095,-0.0147,1.0000,0.0462
-9.250,-0.5311,0.10015,0.09664,-0.0185,1.0000,0.0464
-9.000,-0.5313,0.09548,0.09201,-0.0224,1.0000,0.0465
-8.750,-0.5356,0.08915,0.08572,-0.0219,1.0000,0.0476
-8.500,-0.5264,0.08667,0.08325,-0.0197,1.0000,0.0489
-8.250,-0.5215,0.08365,0.08025,-0.0201,1.0000,0.0503
-8.000,-0.5206,0.07999,0.07662,-0.0222,1.0000,0.0516
-7.750,-0.5179,0.07533,0.07198,-0.0269,1.0000,0.0533
-7.500,-0.5145,0.06959,0.06622,-0.0332,1.0000,0.0557
-7.250,-0.5147,0.06179,0.05796,-0.0441,1.0000,0.0592
-7.000,-0.5168,0.05445,0.05059,-0.0450,1.0000,0.0605
-6.750,-0.5019,0.05384,0.05020,-0.0421,1.0000,0.0633
-6.500,-0.4914,0.05089,0.04716,-0.0420,1.0000,0.0671
-6.250,-0.4916,0.03815,0.03357,-0.0440,1.0000,0.0500
-6.000,-0.4840,0.02727,0.02132,-0.0423,1.0000,0.0380
-5.750,-0.4648,0.02541,0.01928,-0.0413,1.0000,0.0399
-5.500,-0.4444,0.02373,0.01727,-0.0401,1.0000,0.0433
-5.250,-0.4225,0.02174,0.01479,-0.0389,1.0000,0.0455
-5.000,-0.4003,0.01933,0.01204,-0.0381,1.0000,0.0492
-4.750,-0.3776,0.01848,0.01112,-0.0373,1.0000,0.0541
-4.500,-0.3537,0.01764,0.01003,-0.0364,1.0000,0.0585
-4.250,-0.3296,0.01628,0.00861,-0.0359,1.0000,0.0641
-4.000,-0.3054,0.01565,0.00787,-0.0353,1.0000,0.0690
-3.750,-0.2809,0.01509,0.00720,-0.0347,1.0000,0.0737
-3.500,-0.2558,0.01423,0.00638,-0.0344,1.0000,0.0783
-3.250,-0.2307,0.01383,0.00595,-0.0340,1.0000,0.0848
-3.000,-0.2047,0.01321,0.00536,-0.0339,1.0000,0.0930
-2.750,-0.1785,0.01270,0.00492,-0.0338,1.0000,0.1083
-2.500,-0.1512,0.01199,0.00454,-0.0342,1.0000,0.1681
-2.250,-0.1245,0.01146,0.00443,-0.0347,1.0000,0.2675
-2.000,-0.0870,0.01090,0.00437,-0.0373,0.9967,0.3951
-1.750,-0.0495,0.00996,0.00443,-0.0396,0.9929,0.6396
-1.500,-0.0179,0.00929,0.00459,-0.0387,0.9883,0.9370
-1.250,0.0318,0.00928,0.00444,-0.0435,0.9816,1.0000
-1.000,0.0775,0.00932,0.00434,-0.0474,0.9759,1.0000
-0.750,0.1190,0.00931,0.00423,-0.0503,0.9674,1.0000
-0.500,0.1625,0.00927,0.00411,-0.0536,0.9602,1.0000
-0.250,0.2067,0.00920,0.00397,-0.0569,0.9530,1.0000
0.000,0.2450,0.00911,0.00385,-0.0590,0.9430,1.0000
0.250,0.2838,0.00900,0.00370,-0.0610,0.9336,1.0000
0.500,0.3191,0.00887,0.00355,-0.0621,0.9224,1.0000
0.750,0.3495,0.00877,0.00343,-0.0622,0.9082,1.0000
1.000,0.3776,0.00869,0.00333,-0.0617,0.8923,1.0000
1.250,0.4037,0.00864,0.00326,-0.0609,0.8739,1.0000
1.500,0.4299,0.00861,0.00319,-0.0600,0.8549,1.0000
1.750,0.4554,0.00860,0.00313,-0.0589,0.8327,1.0000
2.000,0.4799,0.00860,0.00305,-0.0576,0.8048,1.0000
2.250,0.5042,0.00866,0.00300,-0.0562,0.7728,1.0000
2.500,0.5289,0.00877,0.00302,-0.0551,0.7419,1.0000
2.750,0.5536,0.00893,0.00306,-0.0541,0.7101,1.0000
3.000,0.5779,0.00913,0.00312,-0.0530,0.6745,1.0000
3.250,0.6024,0.00935,0.00324,-0.0520,0.6390,1.0000
3.500,0.6270,0.00960,0.00338,-0.0511,0.6055,1.0000
3.750,0.6517,0.00987,0.00356,-0.0503,0.5716,1.0000
4.000,0.6762,0.01016,0.00378,-0.0496,0.5370,1.0000
4.250,0.6998,0.01052,0.00399,-0.0486,0.4909,1.0000
4.500,0.7225,0.01098,0.00423,-0.0476,0.4312,1.0000
4.750,0.7441,0.01159,0.00455,-0.0465,0.3530,1.0000
5.000,0.7603,0.01302,0.00518,-0.0449,0.1950,1.0000
5.250,0.7766,0.01479,0.00623,-0.0434,0.0894,1.0000
5.500,0.7989,0.01566,0.00708,-0.0425,0.0764,1.0000
5.750,0.8212,0.01649,0.00796,-0.0415,0.0696,1.0000
6.000,0.8438,0.01727,0.00876,-0.0406,0.0639,1.0000
6.250,0.8639,0.01851,0.01002,-0.0393,0.0600,1.0000
6.500,0.8873,0.01924,0.01086,-0.0385,0.0559,1.0000
6.750,0.9095,0.02024,0.01188,-0.0376,0.0520,1.0000
7.000,0.9302,0.02200,0.01365,-0.0365,0.0479,1.0000
7.250,0.9537,0.02321,0.01502,-0.0356,0.0446,1.0000
7.500,0.9761,0.02456,0.01647,-0.0348,0.0407,1.0000
7.750,0.9971,0.02791,0.01997,-0.0339,0.0372,1.0000
8.000,1.0191,0.02969,0.02209,-0.0326,0.0356,1.0000
8.250,1.0391,0.03179,0.02454,-0.0313,0.0334,1.0000
8.500,1.0575,0.03378,0.02678,-0.0300,0.0310,1.0000
8.750,1.0737,0.03661,0.02990,-0.0285,0.0300,1.0000
9.000,1.0857,0.04016,0.03387,-0.0266,0.0297,1.0000
9.250,1.0832,0.04638,0.04093,-0.0229,0.0316,1.0000
9.500,1.0778,0.05213,0.04720,-0.0199,0.0333,1.0000
9.750,1.0700,0.05717,0.05260,-0.0175,0.0344,1.0000
10.000,1.0588,0.06200,0.05770,-0.0153,0.0353,1.0000
