Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2408-il-500000
Airfoil,naca2408-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,80.5556
Max Cl/Cd alpha,3.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2408-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.000,-0.5372,0.10797,0.10566,-0.0038,1.0000,0.0208
-9.750,-0.5347,0.10401,0.10171,-0.0057,1.0000,0.0215
-8.250,-0.6631,0.02974,0.02622,-0.0489,1.0000,0.0126
-8.000,-0.6535,0.02627,0.02235,-0.0476,1.0000,0.0129
-7.750,-0.6375,0.02446,0.02032,-0.0465,1.0000,0.0134
-7.500,-0.6185,0.02359,0.01931,-0.0454,1.0000,0.0141
-7.250,-0.6000,0.02233,0.01787,-0.0441,1.0000,0.0149
-7.000,-0.5822,0.02049,0.01573,-0.0428,1.0000,0.0157
-6.750,-0.5631,0.01883,0.01379,-0.0414,1.0000,0.0165
-6.500,-0.5422,0.01782,0.01255,-0.0402,1.0000,0.0171
-6.250,-0.5228,0.01515,0.00951,-0.0391,1.0000,0.0187
-6.000,-0.5005,0.01481,0.00915,-0.0382,1.0000,0.0204
-5.750,-0.4779,0.01448,0.00876,-0.0374,1.0000,0.0225
-5.500,-0.4548,0.01399,0.00817,-0.0365,1.0000,0.0245
-5.250,-0.4271,0.01293,0.00696,-0.0367,0.9994,0.0273
-5.000,-0.3903,0.01254,0.00656,-0.0388,0.9971,0.0316
-4.750,-0.3529,0.01234,0.00628,-0.0409,0.9951,0.0351
-4.500,-0.3189,0.01137,0.00527,-0.0425,0.9927,0.0404
-4.250,-0.2830,0.01106,0.00491,-0.0443,0.9898,0.0444
-4.000,-0.2458,0.01083,0.00463,-0.0463,0.9874,0.0468
-3.750,-0.2095,0.01012,0.00388,-0.0483,0.9854,0.0510
-3.500,-0.1754,0.00979,0.00353,-0.0497,0.9812,0.0547
-3.250,-0.1385,0.00948,0.00318,-0.0516,0.9783,0.0587
-3.000,-0.1004,0.00905,0.00279,-0.0539,0.9763,0.0717
-2.750,-0.0671,0.00851,0.00249,-0.0552,0.9716,0.1258
-2.500,-0.0329,0.00810,0.00231,-0.0567,0.9672,0.1868
