Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4424-il-50000
Airfoil,naca4424-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,1.96484
Max Cl/Cd alpha,9.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4424-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.000,-0.2667,0.13833,0.13121,-0.0134,0.9676,0.4413
-7.750,-0.2210,0.13487,0.12770,-0.0173,0.9571,0.4525
-7.500,-0.2590,0.13509,0.12796,-0.0164,0.9516,0.4643
-7.250,-0.1934,0.13018,0.12298,-0.0211,0.9400,0.4739
-7.000,-0.5795,0.09954,0.09224,-0.0191,0.9611,0.3178
-6.750,-0.6346,0.09425,0.08693,-0.0142,0.9613,0.3165
-6.500,-0.6952,0.09625,0.08925,0.0039,1.0000,0.3140
-6.250,-0.7790,0.08646,0.07929,0.0089,1.0000,0.3110
-6.000,-0.8421,0.07810,0.07062,0.0140,1.0000,0.3112
-5.750,-0.8813,0.07203,0.06419,0.0186,1.0000,0.3137
-5.500,-0.9115,0.06695,0.05861,0.0233,1.0000,0.3174
-5.250,-0.9085,0.06529,0.05692,0.0256,1.0000,0.3218
-5.000,-0.8907,0.06538,0.05714,0.0265,0.9989,0.3274
-4.750,-0.8820,0.06404,0.05557,0.0273,0.9940,0.3344
-4.500,-0.8890,0.06148,0.05243,0.0303,0.9907,0.3410
-4.250,-0.8653,0.06156,0.05273,0.0300,0.9849,0.3475
-4.000,-0.8418,0.06220,0.05329,0.0294,0.9788,0.3557
-3.750,-0.8442,0.06019,0.05090,0.0326,0.9744,0.3630
-3.500,-0.8203,0.06047,0.05123,0.0321,0.9667,0.3711
-3.250,-0.8075,0.06022,0.05096,0.0335,0.9625,0.3788
-3.000,-0.7994,0.05942,0.04976,0.0354,0.9546,0.3884
-2.750,-0.7769,0.05999,0.05048,0.0353,0.9495,0.3967
-2.500,-0.7639,0.05954,0.04998,0.0367,0.9409,0.4059
-2.250,-0.7418,0.06048,0.05073,0.0365,0.9350,0.4171
-2.000,-0.7353,0.05955,0.04987,0.0391,0.9298,0.4250
-1.750,-0.7177,0.05987,0.04994,0.0398,0.9207,0.4375
-1.500,-0.6979,0.06058,0.05079,0.0401,0.9163,0.4474
-1.250,-0.6890,0.05995,0.05008,0.0422,0.9074,0.4583
-1.000,-0.6616,0.06130,0.05146,0.0414,0.9003,0.4717
-0.750,-0.6533,0.06124,0.05133,0.0436,0.8959,0.4839
-0.500,-0.6384,0.06104,0.05120,0.0447,0.8860,0.4960
-0.250,-0.6095,0.06301,0.05304,0.0437,0.8792,0.5142
0.000,-0.6004,0.06269,0.05290,0.0455,0.8749,0.5260
0.250,-0.5867,0.06259,0.05275,0.0468,0.8644,0.5423
0.500,-0.5541,0.06492,0.05510,0.0453,0.8578,0.5645
0.750,-0.5470,0.06441,0.05476,0.0473,0.8525,0.5793
1.000,-0.5274,0.06470,0.05513,0.0474,0.8425,0.6011
1.250,-0.4849,0.06755,0.05811,0.0439,0.8360,0.6326
1.500,-0.4782,0.06681,0.05748,0.0455,0.8294,0.6556
1.750,-0.4504,0.06768,0.05855,0.0441,0.8200,0.6912
2.000,-0.3979,0.07117,0.06241,0.0389,0.8141,0.7485
2.250,-0.3746,0.07067,0.06233,0.0367,0.8059,0.8018
2.500,-0.2106,0.07932,0.07150,0.0077,0.7943,0.8968
2.750,-0.1449,0.08333,0.07551,-0.0030,0.7841,0.9349
3.000,-0.0328,0.09061,0.08266,-0.0217,0.7735,0.9834
