Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4424-il-100000
Airfoil,naca4424-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,30.8413
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4424-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-0.8389,0.06440,0.05774,-0.0701,0.9748,0.1761
-11.500,-0.9128,0.05996,0.05287,-0.0631,0.9644,0.1766
-11.250,-0.9638,0.05666,0.04912,-0.0554,0.9529,0.1776
-11.000,-0.8570,0.05838,0.05137,-0.0655,0.9508,0.1830
-10.750,-0.8728,0.05674,0.04959,-0.0609,0.9397,0.1851
-10.500,-0.8907,0.05448,0.04705,-0.0565,0.9303,0.1878
-10.250,-0.9128,0.05194,0.04405,-0.0512,0.9208,0.1906
-10.000,-0.8997,0.05082,0.04291,-0.0498,0.9124,0.1937
-9.750,-0.8692,0.05054,0.04273,-0.0505,0.9047,0.1974
-9.500,-0.8425,0.04938,0.04141,-0.0514,0.8996,0.2025
-9.250,-0.8646,0.04810,0.03984,-0.0442,0.8871,0.2051
-9.000,-0.8318,0.04710,0.03884,-0.0456,0.8814,0.2095
-8.750,-0.8123,0.04676,0.03854,-0.0445,0.8731,0.2134
-8.500,-0.8026,0.04601,0.03767,-0.0420,0.8639,0.2177
-8.250,-0.7830,0.04459,0.03590,-0.0412,0.8587,0.2234
-8.000,-0.7735,0.04438,0.03582,-0.0384,0.8480,0.2265
-7.750,-0.7464,0.04395,0.03541,-0.0383,0.8409,0.2319
-7.500,-0.7199,0.04286,0.03397,-0.0382,0.8364,0.2388
-7.250,-0.7252,0.04263,0.03378,-0.0332,0.8244,0.2417
-7.000,-0.6897,0.04224,0.03351,-0.0344,0.8186,0.2474
-6.750,-0.6558,0.04142,0.03247,-0.0352,0.8148,0.2554
-6.500,-0.6699,0.04132,0.03224,-0.0286,0.8015,0.2585
-6.250,-0.6293,0.04083,0.03194,-0.0306,0.7967,0.2650
-6.000,-0.5934,0.04013,0.03109,-0.0315,0.7934,0.2737
-5.750,-0.6126,0.04042,0.03118,-0.0242,0.7796,0.2768
-5.500,-0.5707,0.03974,0.03072,-0.0263,0.7752,0.2841
-5.250,-0.5324,0.03906,0.02992,-0.0275,0.7722,0.2937
-5.000,-0.5545,0.03970,0.03040,-0.0199,0.7583,0.2968
-4.750,-0.5158,0.03903,0.02991,-0.0215,0.7540,0.3046
-4.500,-0.4759,0.03833,0.02912,-0.0227,0.7511,0.3149
-4.250,-0.4985,0.03921,0.02985,-0.0153,0.7372,0.3184
-4.000,-0.4628,0.03862,0.02944,-0.0163,0.7328,0.3268
-3.750,-0.4247,0.03798,0.02872,-0.0172,0.7299,0.3380
-3.500,-0.4465,0.03905,0.02966,-0.0102,0.7168,0.3416
-3.250,-0.4130,0.03854,0.02934,-0.0108,0.7118,0.3510
-3.000,-0.3773,0.03795,0.02862,-0.0112,0.7087,0.3632
-2.750,-0.3895,0.03892,0.02962,-0.0059,0.6975,0.3679
-2.500,-0.3673,0.03883,0.02963,-0.0049,0.6910,0.3774
-2.250,-0.3339,0.03828,0.02898,-0.0050,0.6875,0.3904
-2.000,-0.2881,0.03739,0.02823,-0.0070,0.6855,0.4045
-1.750,-0.3259,0.03953,0.03034,0.0014,0.6708,0.4071
-1.500,-0.2942,0.03908,0.02994,0.0013,0.6667,0.4204
-1.250,-0.2544,0.03837,0.02920,0.0004,0.6641,0.4371
-1.000,-0.2828,0.04034,0.03123,0.0071,0.6510,0.4412
-0.750,-0.2576,0.04025,0.03125,0.0078,0.6460,0.4557
-0.500,-0.2206,0.03965,0.03074,0.0072,0.6431,0.4734
-0.250,-0.1761,0.03872,0.02989,0.0059,0.6411,0.4948
0.000,-0.1297,0.03768,0.02895,0.0044,0.6398,0.5189
0.250,-0.1905,0.04134,0.03265,0.0142,0.6222,0.5191
0.500,-0.1502,0.04060,0.03204,0.0135,0.6199,0.5454
0.750,-0.1035,0.03952,0.03113,0.0122,0.6185,0.5765
1.000,-0.1607,0.04333,0.03500,0.0208,0.6018,0.5800
1.250,-0.1246,0.04280,0.03462,0.0206,0.5990,0.6169
1.500,-0.0746,0.04171,0.03381,0.0189,0.5973,0.6628
1.750,-0.0152,0.04050,0.03290,0.0156,0.5962,0.7224
2.250,0.2251,0.03713,0.03007,-0.0115,0.5960,0.8689
2.500,0.3643,0.03547,0.02834,-0.0278,0.5964,0.9003
2.750,0.4958,0.03381,0.02650,-0.0425,0.5961,0.9155
3.000,0.4305,0.03967,0.03260,-0.0337,0.5771,0.9409
3.250,0.5478,0.03746,0.03022,-0.0455,0.5772,0.9531
3.500,0.6744,0.03527,0.02783,-0.0596,0.5765,0.9624
3.750,0.6184,0.04105,0.03386,-0.0531,0.5591,0.9874
4.000,0.7511,0.03779,0.03041,-0.0673,0.5592,0.9929
4.250,0.8913,0.03512,0.02750,-0.0843,0.5567,0.9956
4.500,1.0338,0.03352,0.02560,-0.1035,0.5526,0.9966
4.750,0.5770,0.04711,0.03971,-0.0388,0.5287,1.0000
5.000,0.6462,0.04404,0.03651,-0.0419,0.5292,1.0000
5.250,0.7373,0.04061,0.03293,-0.0483,0.5296,1.0000
5.500,0.5761,0.05084,0.04326,-0.0296,0.5088,1.0000
5.750,0.6405,0.04775,0.04005,-0.0317,0.5092,1.0000
6.000,0.7175,0.04440,0.03658,-0.0355,0.5095,1.0000
6.500,0.4011,0.07291,0.06536,-0.0128,0.4561,1.0000
6.750,0.4286,0.07270,0.06510,-0.0121,0.4522,1.0000
7.000,0.4672,0.07150,0.06383,-0.0117,0.4500,1.0000
7.250,0.4140,0.07865,0.07103,-0.0090,0.4361,1.0000
7.500,0.4408,0.07856,0.07089,-0.0083,0.4321,1.0000
7.750,0.4808,0.07720,0.06947,-0.0078,0.4299,1.0000
8.000,0.4297,0.08453,0.07685,-0.0058,0.4162,1.0000
8.250,0.4568,0.08445,0.07673,-0.0051,0.4125,1.0000
8.500,0.4990,0.08278,0.07500,-0.0046,0.4102,1.0000
8.750,0.5435,0.08084,0.07301,-0.0041,0.4088,1.0000
9.000,0.4756,0.09036,0.08261,-0.0026,0.3931,1.0000
9.250,0.5152,0.08899,0.08118,-0.0020,0.3910,1.0000
9.500,0.5602,0.08690,0.07904,-0.0014,0.3896,1.0000
9.750,0.4922,0.09688,0.08911,-0.0007,0.3742,1.0000
10.000,0.5337,0.09518,0.08736,0.0001,0.3722,1.0000
10.250,0.4743,0.10465,0.09692,0.0001,0.3593,1.0000
10.500,0.5074,0.10384,0.09608,0.0008,0.3558,1.0000
10.750,0.4893,0.10898,0.10124,0.0008,0.3479,1.0000
11.000,0.4864,0.11232,0.10460,0.0009,0.3414,1.0000
11.250,0.5178,0.11172,0.10398,0.0016,0.3380,1.0000
11.500,0.5651,0.10908,0.10128,0.0027,0.3359,1.0000
