Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2421-il-1000000
Airfoil,naca2421-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,89.4709
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2421-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.2049,0.07395,0.06962,-0.0689,1.0000,0.0531
-19.500,-1.2117,0.06993,0.06551,-0.0705,1.0000,0.0535
-19.250,-1.2217,0.06561,0.06110,-0.0722,1.0000,0.0541
-19.000,-1.2371,0.06071,0.05613,-0.0740,1.0000,0.0547
-18.750,-1.2482,0.05639,0.05174,-0.0755,1.0000,0.0554
-18.500,-1.2557,0.05258,0.04786,-0.0768,1.0000,0.0560
-18.250,-1.2601,0.04919,0.04441,-0.0778,1.0000,0.0567
-18.000,-1.2616,0.04619,0.04134,-0.0786,1.0000,0.0573
-17.750,-1.2610,0.04351,0.03859,-0.0792,1.0000,0.0580
-17.500,-1.2583,0.04111,0.03612,-0.0797,1.0000,0.0586
-17.250,-1.2533,0.03898,0.03391,-0.0800,1.0000,0.0592
-17.000,-1.2585,0.03598,0.03086,-0.0802,1.0000,0.0601
-16.750,-1.2579,0.03366,0.02850,-0.0802,1.0000,0.0609
-16.500,-1.2542,0.03173,0.02652,-0.0799,1.0000,0.0618
-16.250,-1.2492,0.03005,0.02481,-0.0793,1.0000,0.0627
-16.000,-1.2434,0.02862,0.02333,-0.0784,1.0000,0.0635
-15.750,-1.2378,0.02740,0.02206,-0.0771,1.0000,0.0643
-15.500,-1.2337,0.02630,0.02090,-0.0753,1.0000,0.0650
-15.250,-1.2397,0.02492,0.01950,-0.0722,1.0000,0.0661
-15.000,-1.2461,0.02389,0.01844,-0.0684,1.0000,0.0669
-14.750,-1.2550,0.02307,0.01759,-0.0638,1.0000,0.0677
-14.500,-1.2335,0.02214,0.01664,-0.0645,0.9987,0.0691
-14.250,-1.2079,0.02138,0.01584,-0.0655,0.9971,0.0704
-14.000,-1.1830,0.02054,0.01497,-0.0666,0.9952,0.0718
-13.750,-1.1584,0.01965,0.01408,-0.0676,0.9935,0.0736
-13.500,-1.1310,0.01895,0.01337,-0.0689,0.9923,0.0754
-13.250,-1.1034,0.01839,0.01277,-0.0698,0.9905,0.0771
-13.000,-1.0794,0.01772,0.01209,-0.0701,0.9871,0.0791
-12.750,-1.0526,0.01706,0.01145,-0.0710,0.9846,0.0813
-12.500,-1.0224,0.01653,0.01090,-0.0722,0.9827,0.0836
-12.250,-0.9923,0.01599,0.01035,-0.0734,0.9804,0.0858
-12.000,-0.9670,0.01542,0.00980,-0.0736,0.9762,0.0885
-11.750,-0.9457,0.01498,0.00935,-0.0727,0.9691,0.0910
-11.500,-0.9221,0.01455,0.00890,-0.0722,0.9638,0.0936
-11.250,-0.9062,0.01414,0.00850,-0.0703,0.9555,0.0966
-11.000,-0.8863,0.01380,0.00814,-0.0689,0.9487,0.0995
-10.750,-0.8690,0.01351,0.00783,-0.0670,0.9408,0.1026
-10.500,-0.8490,0.01317,0.00750,-0.0656,0.9333,0.1064
-10.250,-0.8261,0.01293,0.00723,-0.0647,0.9266,0.1097
-10.000,-0.8051,0.01260,0.00692,-0.0635,0.9185,0.1143
-9.500,-0.7586,0.01209,0.00640,-0.0619,0.9032,0.1229
-9.250,-0.7345,0.01186,0.00616,-0.0611,0.8954,0.1274
-9.000,-0.7098,0.01166,0.00594,-0.0605,0.8879,0.1313
-8.750,-0.6857,0.01142,0.00570,-0.0598,0.8789,0.1362
-8.500,-0.6600,0.01126,0.00550,-0.0594,0.8706,0.1402
-8.250,-0.6353,0.01103,0.00528,-0.0588,0.8620,0.1448
-8.000,-0.6101,0.01085,0.00508,-0.0582,0.8530,0.1494
-7.750,-0.5836,0.01072,0.00492,-0.0579,0.8441,0.1529
-7.500,-0.5588,0.01050,0.00469,-0.0573,0.8340,0.1585
-7.250,-0.5329,0.01033,0.00452,-0.0569,0.8249,0.1633
-7.000,-0.5068,0.01019,0.00435,-0.0564,0.8147,0.1681
-6.750,-0.4813,0.01000,0.00417,-0.0559,0.8048,0.1745
-6.500,-0.4549,0.00988,0.00402,-0.0556,0.7941,0.1799
-6.250,-0.4295,0.00970,0.00385,-0.0551,0.7839,0.1882
-6.000,-0.4033,0.00956,0.00371,-0.0547,0.7729,0.1964
-5.750,-0.3774,0.00942,0.00357,-0.0542,0.7620,0.2066
-5.500,-0.3516,0.00928,0.00344,-0.0537,0.7498,0.2173
-5.250,-0.3249,0.00919,0.00334,-0.0534,0.7383,0.2271
-5.000,-0.2989,0.00908,0.00324,-0.0530,0.7263,0.2380
-4.750,-0.2719,0.00899,0.00315,-0.0527,0.7159,0.2469
-4.500,-0.2454,0.00892,0.00306,-0.0523,0.7044,0.2561
-4.250,-0.2180,0.00885,0.00299,-0.0521,0.6942,0.2638
-4.000,-0.1914,0.00878,0.00291,-0.0518,0.6833,0.2726
-3.750,-0.1636,0.00875,0.00286,-0.0516,0.6735,0.2792
-3.500,-0.1372,0.00867,0.00278,-0.0512,0.6625,0.2889
-3.250,-0.1097,0.00863,0.00273,-0.0511,0.6523,0.2972
-3.000,-0.0831,0.00858,0.00267,-0.0507,0.6408,0.3063
-2.750,-0.0559,0.00854,0.00263,-0.0505,0.6301,0.3150
-2.500,-0.0291,0.00852,0.00258,-0.0501,0.6186,0.3236
-2.250,-0.0020,0.00846,0.00254,-0.0499,0.6088,0.3337
-2.000,0.0250,0.00845,0.00251,-0.0496,0.5983,0.3431
-1.750,0.0519,0.00839,0.00248,-0.0493,0.5891,0.3558
-1.500,0.0788,0.00835,0.00245,-0.0490,0.5794,0.3691
-1.000,0.1326,0.00827,0.00242,-0.0485,0.5616,0.3997
-0.750,0.1584,0.00826,0.00242,-0.0480,0.5513,0.4182
-0.500,0.1856,0.00819,0.00241,-0.0478,0.5424,0.4380
-0.250,0.2115,0.00819,0.00242,-0.0473,0.5323,0.4572
0.000,0.2388,0.00815,0.00243,-0.0471,0.5245,0.4769
0.250,0.2654,0.00813,0.00245,-0.0468,0.5160,0.4974
0.500,0.2918,0.00814,0.00248,-0.0464,0.5078,0.5176
0.750,0.3191,0.00811,0.00251,-0.0462,0.4998,0.5385
1.250,0.3722,0.00812,0.00259,-0.0455,0.4834,0.5786
1.500,0.3990,0.00813,0.00264,-0.0452,0.4759,0.5958
