Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca6412-il-100000
Airfoil,naca6412-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,53.0907
Max Cl/Cd alpha,10.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca6412-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.750,-0.3657,0.12392,0.11950,-0.0276,1.0001,0.0956
-8.500,-0.3935,0.12437,0.12006,-0.0262,1.0001,0.0959
-8.250,-0.4195,0.12441,0.12020,-0.0243,1.0001,0.0960
-8.000,-0.3673,0.11524,0.11096,-0.0217,1.0001,0.0988
-7.750,-0.3473,0.11172,0.10742,-0.0242,0.9963,0.1026
-7.500,-0.3363,0.10865,0.10434,-0.0297,0.9895,0.1073
-7.250,-0.3428,0.10667,0.10238,-0.0508,0.9733,0.1103
-7.000,-0.3193,0.10099,0.09670,-0.0429,0.9727,0.1119
-6.750,-0.2956,0.09735,0.09303,-0.0429,0.9671,0.1149
-6.500,-0.2745,0.09372,0.08938,-0.0477,0.9594,0.1196
-6.250,-0.2591,0.08857,0.08416,-0.0661,0.9449,0.1262
-6.000,-0.2341,0.08517,0.08077,-0.0613,0.9427,0.1294
-5.750,-0.2208,0.08254,0.07814,-0.0622,0.9326,0.1341
-5.500,-0.1927,0.07702,0.07247,-0.0771,0.9225,0.1430
-5.250,-0.1747,0.07417,0.06965,-0.0752,0.9153,0.1457
-5.000,-0.1367,0.06949,0.06468,-0.0893,0.9061,0.1591
-4.750,-0.1209,0.06662,0.06191,-0.0860,0.8991,0.1619
-4.500,-0.0749,0.06220,0.05725,-0.0959,0.8945,0.1775
-4.250,-0.0320,0.04616,0.04005,-0.1114,0.8854,0.1116
-4.000,0.0124,0.04081,0.03396,-0.1169,0.8809,0.1094
-3.750,0.0596,0.03638,0.02884,-0.1219,0.8781,0.1111
-3.500,0.0792,0.03587,0.02850,-0.1209,0.8669,0.1160
