Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca6412-il-200000
Airfoil,naca6412-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,79.9893
Max Cl/Cd alpha,8.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca6412-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.000,-0.1668,0.08960,0.08612,-0.0733,0.9635,0.0672
-7.750,-0.1641,0.08548,0.08200,-0.0833,0.9536,0.0713
-7.500,-0.1520,0.07897,0.07549,-0.0933,0.9452,0.0728
-7.250,-0.1249,0.07680,0.07330,-0.0911,0.9442,0.0743
-7.000,-0.0951,0.07338,0.06986,-0.0957,0.9424,0.0770
-6.750,-0.0779,0.06385,0.06012,-0.1193,0.9279,0.0837
-6.500,-0.0530,0.06111,0.05743,-0.1181,0.9269,0.0848
-6.250,-0.0552,0.04110,0.03671,-0.1339,0.9129,0.0632
-6.000,-0.0258,0.03333,0.02830,-0.1398,0.9103,0.0604
-5.750,-0.0160,0.02910,0.02351,-0.1388,0.8995,0.0602
-5.500,0.0168,0.02553,0.01914,-0.1410,0.8965,0.0619
-5.250,0.0521,0.02358,0.01704,-0.1430,0.8944,0.0648
-5.000,0.0715,0.02283,0.01618,-0.1414,0.8850,0.0671
-4.750,0.1053,0.02132,0.01430,-0.1425,0.8812,0.0705
-4.500,0.1409,0.01993,0.01274,-0.1439,0.8784,0.0749
-4.250,0.1636,0.01949,0.01224,-0.1427,0.8697,0.0791
-4.000,0.1960,0.01850,0.01100,-0.1433,0.8650,0.0842
-3.750,0.2309,0.01774,0.01026,-0.1444,0.8615,0.0910
-3.500,0.2541,0.01727,0.00965,-0.1432,0.8519,0.0969
-3.250,0.2864,0.01660,0.00900,-0.1438,0.8467,0.1050
-3.000,0.3136,0.01607,0.00840,-0.1434,0.8390,0.1133
-2.750,0.3429,0.01568,0.00797,-0.1433,0.8316,0.1229
-2.500,0.3724,0.01517,0.00747,-0.1434,0.8246,0.1335
-2.250,0.3994,0.01476,0.00703,-0.1429,0.8155,0.1450
-2.000,0.4287,0.01447,0.00668,-0.1428,0.8078,0.1587
-1.750,0.4557,0.01419,0.00641,-0.1425,0.7984,0.1744
-1.500,0.4834,0.01393,0.00616,-0.1422,0.7896,0.1921
-1.250,0.5114,0.01366,0.00589,-0.1419,0.7802,0.2116
-1.000,0.5373,0.01345,0.00574,-0.1414,0.7697,0.2328
-0.750,0.5667,0.01321,0.00551,-0.1414,0.7611,0.2584
-0.500,0.5912,0.01309,0.00545,-0.1406,0.7495,0.2858
-0.250,0.6182,0.01291,0.00533,-0.1403,0.7397,0.3198
0.000,0.6441,0.01267,0.00521,-0.1398,0.7293,0.3641
0.250,0.6667,0.01228,0.00521,-0.1387,0.7183,0.4649
0.500,0.7208,0.01120,0.00511,-0.1439,0.7093,0.9999
0.750,0.7460,0.01134,0.00512,-0.1432,0.6978,0.9999
1.000,0.7725,0.01149,0.00512,-0.1428,0.6877,0.9999
1.250,0.7997,0.01164,0.00511,-0.1425,0.6781,0.9999
1.500,0.8250,0.01182,0.00522,-0.1420,0.6680,0.9999
1.750,0.8532,0.01200,0.00522,-0.1419,0.6597,0.9999
2.000,0.8775,0.01220,0.00538,-0.1412,0.6496,0.9999
2.250,0.9054,0.01240,0.00545,-0.1411,0.6420,0.9999
2.500,0.9299,0.01261,0.00564,-0.1405,0.6328,0.9999
2.750,0.9581,0.01284,0.00572,-0.1405,0.6256,0.9999
3.000,0.9820,0.01306,0.00596,-0.1397,0.6170,0.9999
3.250,1.0096,0.01329,0.00609,-0.1396,0.6101,0.9999
3.500,1.0342,0.01354,0.00635,-0.1391,0.6024,0.9999
3.750,1.0606,0.01377,0.00654,-0.1388,0.5954,0.9999
4.000,1.0869,0.01405,0.00677,-0.1385,0.5888,0.9999
4.250,1.1117,0.01430,0.00703,-0.1380,0.5816,0.9999
4.500,1.1397,0.01457,0.00723,-0.1380,0.5756,0.9999
4.750,1.1630,0.01485,0.00757,-0.1373,0.5684,0.9999
5.000,1.1890,0.01511,0.00781,-0.1370,0.5619,0.9999
5.250,1.2155,0.01542,0.00810,-0.1368,0.5560,0.9999
5.500,1.2388,0.01570,0.00844,-0.1360,0.5488,0.9999
5.750,1.2659,0.01597,0.00867,-0.1359,0.5427,0.9999
6.000,1.2893,0.01630,0.00908,-0.1352,0.5361,0.9999
6.250,1.3138,0.01658,0.00940,-0.1346,0.5294,0.9999
6.500,1.3403,0.01690,0.00968,-0.1345,0.5230,0.9999
6.750,1.3613,0.01718,0.01006,-0.1333,0.5149,0.9999
7.000,1.3882,0.01746,0.01029,-0.1331,0.5078,0.9999
7.250,1.4068,0.01771,0.01067,-0.1315,0.4985,0.9999
7.500,1.4296,0.01792,0.01083,-0.1305,0.4885,0.9999
7.750,1.4476,0.01810,0.01109,-0.1287,0.4774,0.9999
8.000,1.4661,0.01835,0.01139,-0.1270,0.4667,0.9999
8.250,1.4878,0.01860,0.01159,-0.1259,0.4569,0.9999
8.500,1.5025,0.01888,0.01201,-0.1236,0.4463,0.9999
8.750,1.5206,0.01917,0.01235,-0.1219,0.4363,0.9999
