Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca6412-il-500000
Airfoil,naca6412-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,114.15
Max Cl/Cd alpha,6.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca6412-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.500,-0.1344,0.08939,0.08696,-0.0883,0.9771,0.0354
-9.250,-0.2938,0.02885,0.02541,-0.1484,0.9457,0.0283
-9.000,-0.2807,0.02451,0.02046,-0.1502,0.9392,0.0288
-8.750,-0.2627,0.02239,0.01793,-0.1500,0.9319,0.0293
-8.500,-0.2407,0.02012,0.01534,-0.1503,0.9273,0.0300
-8.250,-0.2191,0.01921,0.01438,-0.1496,0.9208,0.0306
-8.000,-0.1937,0.01861,0.01370,-0.1494,0.9157,0.0314
-7.750,-0.1673,0.01780,0.01274,-0.1494,0.9115,0.0324
-7.500,-0.1435,0.01696,0.01172,-0.1489,0.9055,0.0332
-7.250,-0.1184,0.01622,0.01078,-0.1484,0.8996,0.0341
-7.000,-0.0929,0.01507,0.00944,-0.1482,0.8949,0.0349
-6.750,-0.0682,0.01447,0.00881,-0.1477,0.8886,0.0360
-6.500,-0.0419,0.01404,0.00832,-0.1474,0.8824,0.0373
-6.000,0.0114,0.01319,0.00723,-0.1467,0.8699,0.0400
-5.750,0.0372,0.01249,0.00649,-0.1464,0.8637,0.0418
-5.500,0.0643,0.01217,0.00613,-0.1461,0.8575,0.0437
-5.250,0.0908,0.01188,0.00574,-0.1457,0.8501,0.0458
-5.000,0.1179,0.01140,0.00521,-0.1455,0.8438,0.0486
-4.750,0.1441,0.01119,0.00498,-0.1450,0.8354,0.0516
-4.500,0.1714,0.01085,0.00454,-0.1448,0.8285,0.0549
-4.250,0.1976,0.01060,0.00430,-0.1444,0.8202,0.0586
-4.000,0.2254,0.01048,0.00408,-0.1441,0.8124,0.0622
-3.750,0.2513,0.01018,0.00380,-0.1437,0.8036,0.0676
-3.500,0.2790,0.01009,0.00361,-0.1435,0.7954,0.0720
-3.250,0.3050,0.00983,0.00338,-0.1430,0.7863,0.0784
-3.000,0.3323,0.00973,0.00320,-0.1427,0.7779,0.0845
-2.750,0.3586,0.00957,0.00306,-0.1423,0.7681,0.0925
-2.500,0.3853,0.00945,0.00290,-0.1420,0.7590,0.1011
-2.250,0.4119,0.00939,0.00281,-0.1416,0.7484,0.1099
