Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4421-il-50000
Airfoil,naca4421-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,3.58691
Max Cl/Cd alpha,10.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4421-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.250,-0.3533,0.13538,0.12826,-0.0092,1.0000,0.3723
-9.000,-0.3150,0.13107,0.12394,-0.0082,1.0000,0.3802
-8.750,-0.3384,0.13116,0.12411,-0.0055,1.0000,0.3915
-8.500,-0.3558,0.12939,0.12243,-0.0034,1.0000,0.3966
-8.250,-0.3329,0.12684,0.11989,-0.0021,1.0000,0.4061
-8.000,-0.3885,0.12846,0.12164,0.0021,1.0000,0.4168
-7.750,-0.3587,0.12414,0.11733,0.0024,1.0000,0.4230
-7.500,-0.5935,0.10199,0.09522,-0.0073,1.0000,0.2861
-7.250,-0.6061,0.09793,0.09116,-0.0064,1.0000,0.2829
-7.000,-0.6295,0.09287,0.08609,-0.0059,1.0000,0.2805
-6.750,-0.6669,0.08544,0.07858,-0.0067,1.0000,0.2774
-6.500,-0.6998,0.07738,0.07031,-0.0082,1.0000,0.2765
-6.250,-0.7173,0.07078,0.06341,-0.0095,1.0000,0.2788
-6.000,-0.7155,0.06256,0.05429,-0.0159,0.9942,0.2853
-5.750,-0.6534,0.06437,0.05644,-0.0203,0.9780,0.2956
-5.500,-0.6351,0.06042,0.05196,-0.0241,0.9685,0.3038
-5.250,-0.6032,0.05939,0.05089,-0.0264,0.9571,0.3114
-5.000,-0.5684,0.05834,0.04965,-0.0296,0.9465,0.3209
-4.750,-0.5459,0.05611,0.04700,-0.0318,0.9372,0.3291
-4.500,-0.5152,0.05605,0.04705,-0.0329,0.9270,0.3372
-4.250,-0.4844,0.05465,0.04520,-0.0359,0.9176,0.3482
-4.000,-0.4600,0.05431,0.04495,-0.0362,0.9080,0.3560
-3.750,-0.4289,0.05380,0.04424,-0.0383,0.8993,0.3680
-3.500,-0.4047,0.05345,0.04386,-0.0388,0.8904,0.3778
-3.250,-0.3772,0.05318,0.04345,-0.0400,0.8816,0.3910
-3.000,-0.3481,0.05317,0.04347,-0.0410,0.8730,0.4037
-2.750,-0.3293,0.05297,0.04306,-0.0411,0.8655,0.4180
-2.500,-0.2857,0.05328,0.04345,-0.0440,0.8574,0.4372
-2.250,-0.2800,0.05329,0.04351,-0.0417,0.8497,0.4484
-2.000,-0.2541,0.05348,0.04365,-0.0424,0.8422,0.4677
-1.750,-0.2194,0.05395,0.04412,-0.0441,0.8350,0.4903
-1.500,-0.2141,0.05433,0.04466,-0.0416,0.8290,0.5040
-1.250,-0.1903,0.05477,0.04517,-0.0417,0.8219,0.5256
-1.000,-0.1561,0.05541,0.04587,-0.0430,0.8144,0.5527
-0.750,-0.1520,0.05601,0.04656,-0.0407,0.8102,0.5710
-0.500,-0.1388,0.05668,0.04733,-0.0395,0.8053,0.5949
-0.250,-0.1046,0.05740,0.04815,-0.0405,0.7978,0.6315
0.000,-0.0908,0.05821,0.04911,-0.0389,0.7926,0.6630
0.250,-0.0868,0.05904,0.05012,-0.0362,0.7902,0.6950
0.500,-0.0808,0.05981,0.05110,-0.0336,0.7877,0.7367
0.750,-0.0769,0.06060,0.05217,-0.0300,0.7867,0.7874
1.000,-0.0740,0.06157,0.05344,-0.0259,0.7884,0.8565
1.250,-0.0395,0.06439,0.05648,-0.0306,0.8006,0.9567
1.500,0.0285,0.06485,0.05648,-0.0406,0.7695,1.0000
1.750,0.0437,0.06665,0.05801,-0.0421,0.7726,1.0000
2.000,-0.0223,0.07040,0.06186,-0.0366,0.8562,1.0000
2.250,-0.0206,0.07028,0.06161,-0.0348,0.8454,1.0000
2.500,0.0290,0.07431,0.06538,-0.0402,0.8367,1.0000
2.750,0.0193,0.07363,0.06463,-0.0367,0.8273,1.0000
3.000,0.0590,0.07671,0.06752,-0.0403,0.8176,1.0000
3.250,0.0590,0.07728,0.06803,-0.0383,0.8092,1.0000
3.500,0.0916,0.07977,0.07038,-0.0407,0.7981,1.0000
3.750,0.1019,0.08152,0.07204,-0.0403,0.7919,1.0000
4.000,0.1226,0.08308,0.07352,-0.0410,0.7787,1.0000
4.250,0.1465,0.08604,0.07638,-0.0425,0.7729,1.0000
4.500,0.1527,0.08665,0.07695,-0.0412,0.7595,1.0000
4.750,0.1942,0.09101,0.08119,-0.0449,0.7532,1.0000
5.000,0.1837,0.09049,0.08066,-0.0416,0.7401,1.0000
5.250,0.2285,0.09493,0.08501,-0.0455,0.7331,1.0000
5.500,0.2130,0.09453,0.08461,-0.0419,0.7219,1.0000
5.750,0.2514,0.09815,0.08816,-0.0448,0.7131,1.0000
6.000,0.2440,0.09885,0.08884,-0.0425,0.7037,1.0000
6.250,0.2717,0.10157,0.09153,-0.0441,0.6939,1.0000
6.500,0.2813,0.10393,0.09385,-0.0439,0.6873,1.0000
6.750,0.2949,0.10548,0.09539,-0.0438,0.6746,1.0000
7.000,0.3348,0.11044,0.10030,-0.0469,0.6694,1.0000
7.250,0.3173,0.10964,0.09951,-0.0437,0.6563,1.0000
7.500,0.3606,0.11442,0.10426,-0.0468,0.6494,1.0000
7.750,0.3419,0.11414,0.10398,-0.0439,0.6384,1.0000
8.000,0.3754,0.11777,0.10760,-0.0459,0.6298,1.0000
8.250,0.3692,0.11896,0.10880,-0.0444,0.6208,1.0000
8.500,0.3933,0.12172,0.11156,-0.0454,0.6104,1.0000
8.750,0.4046,0.12470,0.11454,-0.0458,0.6042,1.0000
9.000,0.4134,0.12609,0.11593,-0.0454,0.5909,1.0000
