Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4421-il-100000
Airfoil,naca4421-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,36.0587
Max Cl/Cd alpha,9.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4421-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.500,-0.7343,0.07273,0.06697,-0.0629,1.0000,0.1401
-11.250,-0.8137,0.06750,0.06164,-0.0578,1.0000,0.1388
-11.000,-0.8853,0.06263,0.05653,-0.0512,1.0000,0.1381
-10.750,-0.9303,0.05585,0.04914,-0.0492,0.9953,0.1396
-10.500,-0.9221,0.05203,0.04493,-0.0507,0.9881,0.1430
-10.250,-0.8770,0.05238,0.04550,-0.0536,0.9819,0.1471
-10.000,-0.8704,0.04895,0.04156,-0.0542,0.9739,0.1517
-9.750,-0.8439,0.04712,0.03958,-0.0560,0.9668,0.1560
-9.500,-0.8117,0.04679,0.03932,-0.0574,0.9594,0.1607
-9.250,-0.7970,0.04404,0.03595,-0.0580,0.9514,0.1666
-9.000,-0.7619,0.04391,0.03608,-0.0595,0.9442,0.1710
-8.750,-0.7343,0.04293,0.03493,-0.0605,0.9363,0.1771
-8.500,-0.7022,0.04169,0.03353,-0.0624,0.9302,0.1829
-8.250,-0.6772,0.04140,0.03331,-0.0623,0.9207,0.1879
-8.000,-0.6418,0.03995,0.03144,-0.0648,0.9153,0.1954
-7.750,-0.6213,0.03973,0.03140,-0.0637,0.9050,0.1995
-7.500,-0.5838,0.03908,0.03062,-0.0659,0.8988,0.2066
-7.250,-0.5597,0.03820,0.02958,-0.0659,0.8905,0.2123
-7.000,-0.5283,0.03789,0.02934,-0.0667,0.8824,0.2180
-6.750,-0.4867,0.03704,0.02816,-0.0694,0.8779,0.2265
-6.500,-0.4712,0.03659,0.02784,-0.0676,0.8664,0.2310
-6.250,-0.4319,0.03605,0.02727,-0.0697,0.8607,0.2386
-6.000,-0.3866,0.03503,0.02605,-0.0728,0.8574,0.2474
-5.750,-0.3770,0.03487,0.02598,-0.0700,0.8441,0.2519
-5.500,-0.3347,0.03411,0.02508,-0.0724,0.8396,0.2613
-5.250,-0.3124,0.03360,0.02451,-0.0717,0.8305,0.2680
-5.000,-0.2819,0.03312,0.02411,-0.0721,0.8227,0.2761
-4.750,-0.2373,0.03215,0.02299,-0.0747,0.8190,0.2876
-4.500,-0.2196,0.03203,0.02299,-0.0731,0.8084,0.2952
-4.250,-0.1856,0.03141,0.02224,-0.0740,0.8018,0.3076
-4.000,-0.1396,0.03055,0.02150,-0.0767,0.7988,0.3218
-3.750,-0.0903,0.02956,0.02057,-0.0799,0.7967,0.3378
-3.500,-0.0892,0.03000,0.02094,-0.0756,0.7819,0.3477
-3.250,-0.0427,0.02909,0.02015,-0.0782,0.7789,0.3653
-3.000,0.0049,0.02818,0.01931,-0.0810,0.7764,0.3841
-2.750,0.0077,0.02873,0.01982,-0.0771,0.7628,0.3955
-2.500,0.0505,0.02800,0.01916,-0.0791,0.7589,0.4150
-2.250,0.0963,0.02711,0.01836,-0.0815,0.7560,0.4361
-2.000,0.1045,0.02754,0.01888,-0.0784,0.7439,0.4495
-1.750,0.1410,0.02698,0.01840,-0.0793,0.7388,0.4718
-1.500,0.1841,0.02620,0.01773,-0.0812,0.7355,0.4984
-1.250,0.1979,0.02653,0.01816,-0.0789,0.7256,0.5200
-1.000,0.2264,0.02623,0.01802,-0.0786,0.7187,0.5493
