Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0024-il-500000
Airfoil,naca0024-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,52.0956
Max Cl/Cd alpha,10.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0024-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.2119,0.08663,0.08133,-0.0434,1.0000,0.0959
-19.500,-1.2128,0.08353,0.07821,-0.0443,1.0000,0.0976
-19.250,-1.2140,0.08032,0.07494,-0.0453,1.0000,0.0994
-19.000,-1.2126,0.07743,0.07196,-0.0461,1.0000,0.1011
-18.750,-1.2135,0.07441,0.06890,-0.0468,1.0000,0.1029
-18.500,-1.2149,0.07138,0.06588,-0.0474,1.0000,0.1048
-18.250,-1.2158,0.06837,0.06283,-0.0481,1.0000,0.1067
-18.000,-1.2132,0.06574,0.06014,-0.0486,1.0000,0.1086
-17.750,-1.2100,0.06318,0.05749,-0.0491,1.0000,0.1104
-17.500,-1.2112,0.06034,0.05465,-0.0494,1.0000,0.1125
-17.250,-1.2116,0.05753,0.05183,-0.0498,1.0000,0.1146
-17.000,-1.2093,0.05501,0.04926,-0.0501,1.0000,0.1168
-16.750,-1.2034,0.05287,0.04706,-0.0503,1.0000,0.1191
-16.500,-1.2013,0.05044,0.04458,-0.0504,1.0000,0.1213
-16.250,-1.2007,0.04792,0.04207,-0.0504,1.0000,0.1237
-16.000,-1.1967,0.04574,0.03986,-0.0503,1.0000,0.1263
-15.750,-1.1895,0.04387,0.03793,-0.0503,1.0000,0.1288
-15.500,-1.1841,0.04191,0.03594,-0.0501,1.0000,0.1314
-15.250,-1.1819,0.03973,0.03376,-0.0497,1.0000,0.1341
-15.000,-1.1758,0.03792,0.03193,-0.0493,1.0000,0.1371
-14.750,-1.1656,0.03651,0.03046,-0.0490,1.0000,0.1400
-14.500,-1.1609,0.03472,0.02866,-0.0483,1.0000,0.1430
-14.250,-1.1557,0.03303,0.02698,-0.0475,1.0000,0.1461
-14.000,-1.1469,0.03170,0.02562,-0.0467,1.0000,0.1495
-13.750,-1.1361,0.03057,0.02443,-0.0459,1.0000,0.1526
-13.500,-1.1329,0.02905,0.02294,-0.0444,1.0000,0.1560
-13.250,-1.1266,0.02786,0.02175,-0.0429,1.0000,0.1595
-13.000,-1.1182,0.02695,0.02081,-0.0413,1.0000,0.1630
-12.750,-1.1148,0.02595,0.01980,-0.0390,1.0000,0.1664
-12.500,-1.1147,0.02496,0.01884,-0.0360,1.0000,0.1698
-12.250,-1.1143,0.02421,0.01808,-0.0327,1.0000,0.1733
-12.000,-1.1132,0.02368,0.01751,-0.0292,1.0000,0.1764
-11.750,-1.1217,0.02300,0.01683,-0.0244,1.0000,0.1795
-11.500,-1.1177,0.02225,0.01610,-0.0217,0.9991,0.1835
-11.250,-1.0870,0.02154,0.01538,-0.0236,0.9965,0.1890
-11.000,-1.0580,0.02071,0.01457,-0.0253,0.9937,0.1946
-10.750,-1.0270,0.01999,0.01387,-0.0273,0.9915,0.2007
-10.500,-0.9962,0.01939,0.01325,-0.0288,0.9882,0.2063
-10.250,-0.9686,0.01862,0.01254,-0.0300,0.9838,0.2127
-10.000,-0.9344,0.01811,0.01201,-0.0321,0.9809,0.2189
-9.750,-0.9019,0.01740,0.01135,-0.0341,0.9784,0.2258
-9.500,-0.8668,0.01685,0.01081,-0.0363,0.9760,0.2327
-9.250,-0.8425,0.01634,0.01031,-0.0362,0.9680,0.2387
-9.000,-0.8145,0.01578,0.00979,-0.0369,0.9622,0.2456
