Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4418-il-50000
Airfoil,naca4418-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,5.31304
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4418-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.250,-0.2779,0.12876,0.12121,-0.0274,1.0000,0.3077
-10.000,-0.2957,0.12849,0.12103,-0.0254,1.0000,0.3169
-9.750,-0.3348,0.12912,0.12184,-0.0231,1.0000,0.3205
-9.500,-0.2931,0.12335,0.11601,-0.0218,1.0000,0.3285
-9.250,-0.3108,0.12299,0.11575,-0.0193,1.0000,0.3386
-9.000,-0.3536,0.12356,0.11650,-0.0164,1.0000,0.3426
-8.750,-0.3111,0.11827,0.11115,-0.0152,1.0000,0.3518
-8.500,-0.3414,0.11860,0.11161,-0.0121,1.0000,0.3619
-8.250,-0.3456,0.11589,0.10898,-0.0102,1.0000,0.3674
-8.000,-0.3344,0.11363,0.10673,-0.0081,1.0000,0.3780
-7.750,-0.3947,0.11540,0.10870,-0.0036,1.0000,0.3855
-7.500,-0.3529,0.11030,0.10355,-0.0032,1.0000,0.3943
-7.250,-0.3865,0.11047,0.10385,0.0006,1.0000,0.4058
-7.000,-0.6052,0.08452,0.07783,-0.0184,1.0000,0.2391
-6.750,-0.6119,0.08025,0.07352,-0.0181,1.0000,0.2377
-6.500,-0.6218,0.07499,0.06813,-0.0190,1.0000,0.2362
-6.250,-0.6300,0.06908,0.06198,-0.0208,1.0000,0.2360
-6.000,-0.6319,0.06322,0.05573,-0.0231,1.0000,0.2373
-5.750,-0.6274,0.05774,0.04968,-0.0255,1.0000,0.2406
-5.500,-0.6136,0.05766,0.04984,-0.0233,1.0000,0.2457
-5.250,-0.6011,0.05545,0.04742,-0.0234,1.0000,0.2509
-5.000,-0.5865,0.05205,0.04345,-0.0253,1.0000,0.2571
-4.750,-0.5713,0.05074,0.04210,-0.0248,1.0000,0.2625
-4.500,-0.5276,0.04974,0.04086,-0.0296,0.9910,0.2732
-4.250,-0.4802,0.04867,0.03954,-0.0350,0.9793,0.2842
-4.000,-0.4378,0.04762,0.03804,-0.0395,0.9685,0.2973
-3.750,-0.4043,0.04714,0.03765,-0.0416,0.9574,0.3083
-3.500,-0.3666,0.04640,0.03661,-0.0448,0.9467,0.3230
-3.250,-0.3208,0.04617,0.03617,-0.0490,0.9367,0.3424
-3.000,-0.2981,0.04582,0.03595,-0.0490,0.9260,0.3565
-2.750,-0.2628,0.04566,0.03576,-0.0511,0.9159,0.3771
-2.500,-0.2294,0.04554,0.03564,-0.0529,0.9058,0.3996
-2.250,-0.2029,0.04555,0.03566,-0.0535,0.8960,0.4221
-2.000,-0.1643,0.04567,0.03575,-0.0559,0.8864,0.4517
-1.750,-0.1449,0.04582,0.03601,-0.0553,0.8764,0.4748
-1.500,-0.1075,0.04611,0.03645,-0.0570,0.8675,0.5076
-1.250,-0.0914,0.04640,0.03680,-0.0559,0.8577,0.5360
-1.000,-0.0558,0.04671,0.03729,-0.0571,0.8489,0.5770
-0.750,-0.0412,0.04708,0.03782,-0.0555,0.8396,0.6125
-0.500,-0.0136,0.04733,0.03832,-0.0552,0.8310,0.6649
-0.250,0.0023,0.04763,0.03891,-0.0529,0.8226,0.7233
0.000,0.0114,0.04775,0.03944,-0.0487,0.8144,0.8044
0.250,0.0798,0.04843,0.04025,-0.0567,0.8038,1.0000
0.500,0.0996,0.04921,0.04063,-0.0584,0.7945,1.0000
