Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4418-il-500000
Airfoil,naca4418-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,93.2949
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4418-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.250,-0.8571,0.10162,0.09783,-0.0756,1.0000,0.0409
-19.000,-0.8889,0.09283,0.08886,-0.0809,1.0000,0.0411
-18.750,-0.9114,0.08582,0.08169,-0.0852,1.0000,0.0413
-18.500,-0.9300,0.07965,0.07537,-0.0889,1.0000,0.0415
-18.250,-0.9460,0.07398,0.06956,-0.0923,1.0000,0.0417
-18.000,-0.9595,0.06890,0.06436,-0.0952,1.0000,0.0418
-17.750,-0.9637,0.06570,0.06113,-0.0963,1.0000,0.0422
-17.500,-0.9686,0.06234,0.05774,-0.0976,1.0000,0.0425
-17.250,-0.9745,0.05884,0.05420,-0.0991,1.0000,0.0428
-17.000,-0.9811,0.05528,0.05059,-0.1006,1.0000,0.0431
-16.750,-0.9884,0.05178,0.04702,-0.1019,1.0000,0.0434
-16.500,-0.9964,0.04842,0.04359,-0.1029,1.0000,0.0437
-16.250,-1.0049,0.04523,0.04034,-0.1036,1.0000,0.0441
-16.000,-1.0145,0.04228,0.03731,-0.1037,1.0000,0.0444
-15.750,-1.0255,0.03962,0.03457,-0.1031,1.0000,0.0447
-15.500,-1.0386,0.03725,0.03212,-0.1017,1.0000,0.0449
-15.250,-1.0540,0.03518,0.02997,-0.0994,1.0000,0.0452
-15.000,-1.0717,0.03342,0.02813,-0.0962,1.0000,0.0454
-14.750,-1.0886,0.03191,0.02653,-0.0926,0.9998,0.0456
-14.500,-1.0702,0.03022,0.02471,-0.0946,0.9971,0.0461
-14.250,-1.0530,0.02856,0.02298,-0.0962,0.9941,0.0468
-14.000,-1.0360,0.02722,0.02161,-0.0970,0.9908,0.0475
-13.750,-1.0175,0.02621,0.02056,-0.0972,0.9864,0.0482
-13.500,-0.9911,0.02526,0.01955,-0.0985,0.9835,0.0492
-13.250,-0.9610,0.02435,0.01857,-0.1002,0.9816,0.0503
-13.000,-0.9338,0.02356,0.01766,-0.1012,0.9786,0.0514
-12.750,-0.9127,0.02257,0.01670,-0.1012,0.9737,0.0526
-12.500,-0.8826,0.02185,0.01595,-0.1025,0.9712,0.0540
-12.250,-0.8496,0.02115,0.01520,-0.1043,0.9695,0.0556
-12.000,-0.8163,0.02035,0.01435,-0.1062,0.9683,0.0574
-11.750,-0.7813,0.01967,0.01368,-0.1083,0.9672,0.0594
-11.500,-0.7614,0.01923,0.01318,-0.1071,0.9603,0.0613
-11.250,-0.7309,0.01856,0.01249,-0.1081,0.9574,0.0636
-11.000,-0.6980,0.01805,0.01197,-0.1094,0.9551,0.0663
-10.750,-0.6650,0.01753,0.01140,-0.1107,0.9531,0.0693
-10.500,-0.6448,0.01713,0.01102,-0.1094,0.9458,0.0717
-10.250,-0.6157,0.01678,0.01060,-0.1097,0.9416,0.0746
-10.000,-0.5872,0.01622,0.01005,-0.1100,0.9382,0.0774
-9.750,-0.5637,0.01593,0.00973,-0.1092,0.9320,0.0800
-9.500,-0.5369,0.01567,0.00939,-0.1089,0.9263,0.0826
-9.250,-0.5108,0.01512,0.00887,-0.1087,0.9218,0.0855
-9.000,-0.4858,0.01486,0.00859,-0.1081,0.9154,0.0882
-8.750,-0.4593,0.01464,0.00829,-0.1078,0.9090,0.0907
-8.500,-0.4333,0.01414,0.00781,-0.1075,0.9038,0.0938
-8.250,-0.4083,0.01390,0.00754,-0.1069,0.8965,0.0965
-8.000,-0.3815,0.01367,0.00725,-0.1065,0.8897,0.0991
-7.750,-0.3546,0.01326,0.00682,-0.1063,0.8838,0.1021
-7.500,-0.3300,0.01299,0.00656,-0.1057,0.8756,0.1051
-7.250,-0.3024,0.01277,0.00627,-0.1055,0.8687,0.1082
-7.000,-0.2763,0.01248,0.00596,-0.1051,0.8613,0.1115
-6.750,-0.2504,0.01220,0.00568,-0.1046,0.8530,0.1152
-6.500,-0.2221,0.01201,0.00543,-0.1046,0.8460,0.1191
-6.250,-0.1969,0.01174,0.00518,-0.1040,0.8370,0.1240
-6.000,-0.1692,0.01155,0.00496,-0.1038,0.8292,0.1297
-5.750,-0.1430,0.01132,0.00474,-0.1034,0.8206,0.1355
-5.500,-0.1159,0.01113,0.00453,-0.1032,0.8119,0.1424
-5.250,-0.0891,0.01093,0.00435,-0.1029,0.8032,0.1510
-5.000,-0.0622,0.01076,0.00419,-0.1026,0.7940,0.1612
-4.750,-0.0347,0.01064,0.00405,-0.1023,0.7854,0.1730
-4.500,-0.0077,0.01050,0.00394,-0.1020,0.7755,0.1853
-4.250,0.0195,0.01037,0.00380,-0.1018,0.7665,0.1968
-4.000,0.0467,0.01028,0.00369,-0.1015,0.7565,0.2069
-3.750,0.0738,0.01018,0.00358,-0.1013,0.7473,0.2177
-3.500,0.1007,0.01007,0.00348,-0.1010,0.7368,0.2280
-3.250,0.1279,0.01001,0.00339,-0.1007,0.7272,0.2385
-3.000,0.1548,0.00991,0.00332,-0.1004,0.7167,0.2501
-2.750,0.1819,0.00987,0.00326,-0.1001,0.7069,0.2626
-2.500,0.2089,0.00983,0.00322,-0.0998,0.6961,0.2767
-2.250,0.2358,0.00978,0.00318,-0.0995,0.6862,0.2914
-2.000,0.2627,0.00974,0.00315,-0.0992,0.6757,0.3058
-1.750,0.2897,0.00973,0.00311,-0.0989,0.6657,0.3207
-1.500,0.3162,0.00968,0.00309,-0.0985,0.6552,0.3374
-1.250,0.3428,0.00965,0.00307,-0.0982,0.6456,0.3540
-1.000,0.3693,0.00961,0.00306,-0.0979,0.6355,0.3726
-0.750,0.3957,0.00958,0.00306,-0.0975,0.6261,0.3954
-0.500,0.4218,0.00951,0.00307,-0.0971,0.6165,0.4267
-0.250,0.4474,0.00943,0.00310,-0.0966,0.6078,0.4734
0.000,0.4728,0.00930,0.00316,-0.0961,0.5986,0.5287
0.250,0.4980,0.00927,0.00322,-0.0955,0.5900,0.5788
0.500,0.5239,0.00919,0.00328,-0.0950,0.5817,0.6238
0.750,0.5490,0.00918,0.00335,-0.0944,0.5733,0.6664
1.000,0.5743,0.00914,0.00345,-0.0937,0.5656,0.7100
1.250,0.5991,0.00912,0.00354,-0.0929,0.5576,0.7552
1.500,0.6232,0.00915,0.00365,-0.0919,0.5502,0.7997
1.750,0.6474,0.00913,0.00377,-0.0909,0.5428,0.8432
2.000,0.6706,0.00920,0.00390,-0.0895,0.5355,0.8860
2.250,0.6962,0.00932,0.00406,-0.0887,0.5286,0.9232
2.500,0.7263,0.00945,0.00419,-0.0889,0.5211,0.9510
2.750,0.7625,0.00966,0.00433,-0.0906,0.5136,0.9705
3.000,0.8022,0.00982,0.00448,-0.0931,0.5063,0.9837
3.250,0.8456,0.01003,0.00463,-0.0964,0.4981,0.9927
3.500,0.8891,0.01024,0.00478,-0.0999,0.4899,0.9982
3.750,0.9157,0.01034,0.00487,-0.0998,0.4819,1.0000
4.000,0.9323,0.01050,0.00494,-0.0976,0.4747,1.0000
4.250,0.9513,0.01060,0.00504,-0.0958,0.4682,1.0000
4.500,0.9702,0.01072,0.00514,-0.0940,0.4614,1.0000
4.750,0.9886,0.01091,0.00526,-0.0922,0.4549,1.0000
5.000,1.0097,0.01102,0.00539,-0.0908,0.4487,1.0000
5.250,1.0304,0.01118,0.00552,-0.0895,0.4418,1.0000
5.500,1.0503,0.01142,0.00569,-0.0879,0.4352,1.0000
5.750,1.0726,0.01154,0.00585,-0.0869,0.4289,1.0000
6.000,1.0926,0.01173,0.00601,-0.0854,0.4219,1.0000
6.250,1.1114,0.01198,0.00621,-0.0837,0.4154,1.0000
6.500,1.1326,0.01214,0.00640,-0.0825,0.4087,1.0000
6.750,1.1519,0.01239,0.00662,-0.0810,0.4015,1.0000
7.000,1.1720,0.01265,0.00687,-0.0796,0.3947,1.0000
7.250,1.1925,0.01289,0.00711,-0.0784,0.3869,1.0000
7.500,1.2105,0.01323,0.00740,-0.0767,0.3785,1.0000
7.750,1.2311,0.01349,0.00768,-0.0756,0.3698,1.0000
8.000,1.2483,0.01390,0.00802,-0.0739,0.3614,1.0000
8.250,1.2693,0.01417,0.00833,-0.0729,0.3531,1.0000
8.750,1.3047,0.01500,0.00912,-0.0699,0.3331,1.0000
9.000,1.3207,0.01551,0.00958,-0.0682,0.3217,1.0000
9.250,1.3357,0.01609,0.01011,-0.0665,0.3100,1.0000
9.500,1.3534,0.01657,0.01060,-0.0652,0.2998,1.0000
9.750,1.3680,0.01721,0.01120,-0.0635,0.2900,1.0000
10.000,1.3839,0.01782,0.01180,-0.0620,0.2797,1.0000
10.250,1.3985,0.01851,0.01247,-0.0605,0.2697,1.0000
10.500,1.4103,0.01937,0.01327,-0.0586,0.2591,1.0000
10.750,1.4248,0.02011,0.01402,-0.0572,0.2485,1.0000
11.000,1.4365,0.02104,0.01492,-0.0555,0.2383,1.0000
11.250,1.4463,0.02209,0.01594,-0.0537,0.2278,1.0000
11.500,1.4587,0.02304,0.01688,-0.0523,0.2182,1.0000
11.750,1.4675,0.02424,0.01805,-0.0505,0.2091,1.0000
12.000,1.4772,0.02542,0.01923,-0.0490,0.2000,1.0000
12.250,1.4863,0.02667,0.02047,-0.0475,0.1919,1.0000
12.500,1.4928,0.02814,0.02192,-0.0459,0.1836,1.0000
12.750,1.5016,0.02950,0.02330,-0.0446,0.1761,1.0000
13.000,1.5058,0.03125,0.02504,-0.0430,0.1684,1.0000
13.250,1.5143,0.03272,0.02652,-0.0419,0.1611,1.0000
13.500,1.5170,0.03471,0.02850,-0.0405,0.1541,1.0000
13.750,1.5236,0.03644,0.03026,-0.0395,0.1468,1.0000
14.000,1.5263,0.03857,0.03239,-0.0384,0.1401,1.0000
14.250,1.5296,0.04068,0.03452,-0.0374,0.1329,1.0000
14.500,1.5316,0.04297,0.03683,-0.0365,0.1262,1.0000
14.750,1.5302,0.04567,0.03952,-0.0356,0.1194,1.0000
15.000,1.5315,0.04816,0.04205,-0.0349,0.1127,1.0000
15.250,1.5289,0.05110,0.04500,-0.0342,0.1067,1.0000
15.500,1.5259,0.05414,0.04806,-0.0337,0.1007,1.0000
15.750,1.5232,0.05723,0.05118,-0.0333,0.0953,1.0000
16.000,1.5166,0.06081,0.05476,-0.0329,0.0905,1.0000
