Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-500000
Airfoil,naca1410-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,70.8082
Max Cl/Cd alpha,4
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-13.500,-0.7901,0.10688,0.10456,-0.0001,1.0000,0.0169
-13.250,-1.0099,0.05267,0.04964,-0.0381,1.0000,0.0142
-13.000,-1.0303,0.04578,0.04250,-0.0436,1.0000,0.0142
-12.750,-1.0410,0.04173,0.03825,-0.0455,1.0000,0.0144
-12.500,-1.0487,0.03877,0.03510,-0.0452,1.0000,0.0146
-12.250,-1.0527,0.03656,0.03270,-0.0434,1.0000,0.0149
-12.000,-1.0513,0.03445,0.03038,-0.0418,1.0000,0.0153
-11.750,-1.0451,0.03245,0.02815,-0.0404,1.0000,0.0157
-11.500,-1.0352,0.03067,0.02614,-0.0390,1.0000,0.0161
-11.250,-1.0266,0.02847,0.02365,-0.0375,1.0000,0.0165
-11.000,-1.0175,0.02617,0.02116,-0.0359,1.0000,0.0173
-10.750,-0.9984,0.02542,0.02036,-0.0351,1.0000,0.0179
-10.500,-0.9783,0.02475,0.01962,-0.0343,1.0000,0.0186
-10.250,-0.9585,0.02397,0.01872,-0.0334,1.0000,0.0196
-10.000,-0.9380,0.02325,0.01786,-0.0325,1.0000,0.0206
-9.750,-0.9159,0.02285,0.01732,-0.0317,1.0000,0.0214
-9.500,-0.9014,0.02090,0.01526,-0.0302,1.0000,0.0228
-9.250,-0.8800,0.02043,0.01477,-0.0293,1.0000,0.0239
-9.000,-0.8587,0.01990,0.01417,-0.0283,1.0000,0.0252
-8.750,-0.8371,0.01943,0.01358,-0.0273,1.0000,0.0267
-8.500,-0.8156,0.01895,0.01298,-0.0262,1.0000,0.0279
-8.250,-0.7983,0.01758,0.01157,-0.0247,1.0000,0.0300
-8.000,-0.7768,0.01715,0.01112,-0.0237,1.0000,0.0316
-7.750,-0.7553,0.01670,0.01061,-0.0226,1.0000,0.0334
-7.500,-0.7331,0.01644,0.01027,-0.0215,1.0000,0.0348
-7.250,-0.7147,0.01527,0.00901,-0.0200,1.0000,0.0369
-7.000,-0.6942,0.01469,0.00842,-0.0188,1.0000,0.0388
-6.750,-0.6726,0.01431,0.00802,-0.0177,1.0000,0.0406
-6.500,-0.6509,0.01395,0.00761,-0.0165,1.0000,0.0425
-6.250,-0.6290,0.01363,0.00722,-0.0154,1.0000,0.0438
-6.000,-0.6080,0.01305,0.00659,-0.0142,1.0000,0.0453
-5.750,-0.5870,0.01242,0.00595,-0.0131,1.0000,0.0478
-5.500,-0.5648,0.01208,0.00559,-0.0121,1.0000,0.0499
-5.250,-0.5421,0.01179,0.00528,-0.0113,1.0000,0.0521
-5.000,-0.5072,0.01147,0.00491,-0.0129,0.9980,0.0544
-4.750,-0.4705,0.01098,0.00441,-0.0149,0.9956,0.0590
-4.500,-0.4335,0.01065,0.00410,-0.0170,0.9931,0.0654
-4.250,-0.3978,0.01020,0.00372,-0.0188,0.9897,0.0816
-4.000,-0.3612,0.00970,0.00342,-0.0209,0.9868,0.1198
-3.750,-0.3232,0.00930,0.00320,-0.0233,0.9847,0.1604
-3.500,-0.2893,0.00895,0.00300,-0.0247,0.9799,0.1997
-3.250,-0.2523,0.00859,0.00284,-0.0268,0.9766,0.2466
-3.000,-0.2139,0.00826,0.00267,-0.0293,0.9742,0.2922
-2.750,-0.1816,0.00793,0.00249,-0.0303,0.9682,0.3331
-2.500,-0.1487,0.00739,0.00235,-0.0315,0.9630,0.4281
-2.250,-0.1188,0.00711,0.00226,-0.0319,0.9554,0.4956
-2.000,-0.0879,0.00687,0.00214,-0.0324,0.9480,0.5351
-1.750,-0.0609,0.00664,0.00204,-0.0320,0.9372,0.5724
-1.500,-0.0341,0.00638,0.00196,-0.0315,0.9265,0.6201
-1.250,-0.0078,0.00616,0.00189,-0.0308,0.9147,0.6674
-1.000,0.0176,0.00597,0.00183,-0.0299,0.9011,0.7144
-0.750,0.0419,0.00577,0.00180,-0.0287,0.8856,0.7688
-0.500,0.0662,0.00564,0.00179,-0.0274,0.8683,0.8175
-0.250,0.0907,0.00556,0.00179,-0.0262,0.8500,0.8583
0.000,0.1156,0.00555,0.00181,-0.0249,0.8311,0.8953
0.250,0.1420,0.00560,0.00183,-0.0241,0.8116,0.9249
0.500,0.1710,0.00568,0.00186,-0.0238,0.7905,0.9475
0.750,0.2042,0.00580,0.00189,-0.0246,0.7676,0.9641
1.000,0.2395,0.00593,0.00192,-0.0259,0.7419,0.9761
1.250,0.2771,0.00608,0.00195,-0.0279,0.7134,0.9847
1.500,0.3177,0.00623,0.00198,-0.0305,0.6847,0.9901
1.750,0.3560,0.00639,0.00201,-0.0328,0.6547,0.9955
2.000,0.3945,0.00659,0.00203,-0.0351,0.6126,1.0000
2.250,0.4188,0.00676,0.00205,-0.0344,0.5771,1.0000
2.500,0.4433,0.00692,0.00209,-0.0338,0.5464,1.0000
2.750,0.4675,0.00710,0.00214,-0.0331,0.5138,1.0000
3.000,0.4916,0.00729,0.00222,-0.0324,0.4831,1.0000
3.250,0.5157,0.00750,0.00231,-0.0316,0.4510,1.0000
3.500,0.5395,0.00775,0.00241,-0.0309,0.4161,1.0000
3.750,0.5633,0.00801,0.00254,-0.0301,0.3822,1.0000
4.000,0.5870,0.00829,0.00269,-0.0293,0.3450,1.0000
4.250,0.6102,0.00865,0.00287,-0.0285,0.3021,1.0000
4.500,0.6329,0.00907,0.00309,-0.0277,0.2558,1.0000
4.750,0.6556,0.00953,0.00334,-0.0268,0.2101,1.0000
5.000,0.6781,0.01002,0.00363,-0.0259,0.1662,1.0000
5.250,0.7005,0.01058,0.00397,-0.0251,0.1229,1.0000
5.500,0.7224,0.01124,0.00440,-0.0241,0.0822,1.0000
5.750,0.7451,0.01183,0.00486,-0.0232,0.0632,1.0000
6.000,0.7694,0.01223,0.00528,-0.0226,0.0574,1.0000
6.250,0.7932,0.01268,0.00571,-0.0219,0.0530,1.0000
6.500,0.8160,0.01329,0.00635,-0.0210,0.0498,1.0000
6.750,0.8405,0.01367,0.00679,-0.0204,0.0482,1.0000
7.000,0.8646,0.01409,0.00725,-0.0197,0.0462,1.0000
7.250,0.8883,0.01456,0.00776,-0.0191,0.0442,1.0000
7.500,0.9107,0.01520,0.00840,-0.0182,0.0420,1.0000
7.750,0.9300,0.01625,0.00952,-0.0170,0.0399,1.0000
8.000,0.9543,0.01662,0.00995,-0.0164,0.0388,1.0000
8.250,0.9778,0.01710,0.01049,-0.0158,0.0371,1.0000
8.500,1.0008,0.01763,0.01108,-0.0151,0.0354,1.0000
8.750,1.0228,0.01824,0.01171,-0.0143,0.0336,1.0000
9.000,1.0387,0.01984,0.01337,-0.0128,0.0313,1.0000
9.250,1.0624,0.02017,0.01379,-0.0122,0.0303,1.0000
9.500,1.0846,0.02071,0.01441,-0.0114,0.0287,1.0000
9.750,1.1064,0.02122,0.01497,-0.0107,0.0270,1.0000
10.000,1.1258,0.02202,0.01578,-0.0097,0.0255,1.0000
10.250,1.1414,0.02350,0.01738,-0.0083,0.0240,1.0000
10.500,1.1621,0.02404,0.01803,-0.0074,0.0228,1.0000
10.750,1.1812,0.02473,0.01882,-0.0063,0.0216,1.0000
11.000,1.2001,0.02532,0.01946,-0.0053,0.0205,1.0000
11.250,1.2169,0.02607,0.02024,-0.0041,0.0196,1.0000
11.500,1.2253,0.02797,0.02227,-0.0020,0.0185,1.0000
11.750,1.2404,0.02867,0.02310,-0.0005,0.0179,1.0000
12.000,1.2512,0.02963,0.02420,0.0015,0.0171,1.0000
12.250,1.2605,0.03073,0.02541,0.0035,0.0165,1.0000
12.500,1.2694,0.03182,0.02659,0.0052,0.0159,1.0000
12.750,1.2777,0.03297,0.02781,0.0068,0.0155,1.0000
13.000,1.2838,0.03439,0.02932,0.0082,0.0150,1.0000
13.250,1.2835,0.03660,0.03163,0.0097,0.0146,1.0000
13.500,1.2713,0.04039,0.03564,0.0112,0.0142,1.0000
13.750,1.2688,0.04320,0.03865,0.0116,0.0140,1.0000
14.000,1.2663,0.04623,0.04187,0.0114,0.0138,1.0000
14.250,1.2610,0.04981,0.04564,0.0107,0.0136,1.0000
14.500,1.2533,0.05400,0.05001,0.0093,0.0134,1.0000
14.750,1.2432,0.05879,0.05500,0.0072,0.0133,1.0000
15.000,1.2307,0.06428,0.06066,0.0045,0.0131,1.0000
15.250,1.2147,0.07059,0.06716,0.0011,0.0130,1.0000
15.500,1.1940,0.07804,0.07479,-0.0031,0.0130,1.0000
15.750,1.1693,0.08658,0.08352,-0.0081,0.0130,1.0000
16.000,1.1366,0.09723,0.09438,-0.0143,0.0132,1.0000
16.250,1.0979,0.10978,0.10712,-0.0217,0.0135,1.0000
16.500,1.0416,0.12731,0.12485,-0.0318,0.0139,1.0000
