Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-200000
Airfoil,naca1410-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,56.5889
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.500,-0.7100,0.07275,0.06906,-0.0326,1.0000,0.0439
-10.250,-0.7278,0.06615,0.06242,-0.0369,1.0000,0.0431
-10.000,-0.7513,0.06061,0.05676,-0.0389,1.0000,0.0424
-9.750,-0.7729,0.05498,0.05090,-0.0392,1.0000,0.0418
-9.500,-0.7885,0.04923,0.04481,-0.0387,1.0000,0.0416
-9.250,-0.7967,0.04395,0.03908,-0.0373,1.0000,0.0417
-9.000,-0.7977,0.03935,0.03397,-0.0355,1.0000,0.0422
-8.750,-0.7920,0.03563,0.02974,-0.0335,1.0000,0.0430
-8.500,-0.7808,0.03353,0.02712,-0.0315,1.0000,0.0445
-8.250,-0.7694,0.02983,0.02324,-0.0302,1.0000,0.0467
-8.000,-0.7510,0.02851,0.02182,-0.0290,1.0000,0.0489
-7.750,-0.7327,0.02690,0.01995,-0.0276,1.0000,0.0511
-7.500,-0.7135,0.02571,0.01845,-0.0261,1.0000,0.0539
-7.250,-0.6950,0.02370,0.01614,-0.0247,1.0000,0.0561
-7.000,-0.6745,0.02228,0.01470,-0.0236,1.0000,0.0588
-6.750,-0.6533,0.02147,0.01382,-0.0225,1.0000,0.0620
-6.500,-0.6316,0.02057,0.01275,-0.0213,1.0000,0.0647
-6.250,-0.6095,0.01991,0.01190,-0.0201,1.0000,0.0669
-6.000,-0.5886,0.01836,0.01036,-0.0191,1.0000,0.0704
-5.750,-0.5668,0.01761,0.00961,-0.0180,1.0000,0.0735
-5.500,-0.5448,0.01692,0.00886,-0.0168,1.0000,0.0768
-5.250,-0.5227,0.01635,0.00819,-0.0157,1.0000,0.0804
-5.000,-0.5017,0.01544,0.00737,-0.0146,1.0000,0.0857
-4.750,-0.4796,0.01490,0.00681,-0.0135,1.0000,0.0919
-4.500,-0.4580,0.01418,0.00617,-0.0125,1.0000,0.1015
-4.250,-0.4357,0.01356,0.00561,-0.0116,1.0000,0.1215
-4.000,-0.4134,0.01285,0.00519,-0.0109,1.0000,0.1622
-3.750,-0.3904,0.01232,0.00491,-0.0104,1.0000,0.2141
-3.500,-0.3667,0.01193,0.00475,-0.0100,1.0000,0.2669
-3.250,-0.3427,0.01158,0.00457,-0.0096,1.0000,0.3167
-3.000,-0.3188,0.01112,0.00447,-0.0094,1.0000,0.3835
-2.750,-0.2952,0.01080,0.00452,-0.0089,1.0000,0.4832
-2.500,-0.2716,0.01053,0.00455,-0.0083,1.0000,0.5594
-2.250,-0.2434,0.01026,0.00464,-0.0086,0.9983,0.6371
-2.000,-0.2033,0.01005,0.00473,-0.0109,0.9926,0.7122
-1.750,-0.1639,0.00992,0.00479,-0.0130,0.9859,0.7760
-1.500,-0.1275,0.00983,0.00488,-0.0141,0.9781,0.8374
-1.250,-0.0875,0.00986,0.00500,-0.0157,0.9721,0.8957
-1.000,-0.0419,0.00992,0.00507,-0.0187,0.9657,0.9375
-0.750,0.0144,0.00996,0.00507,-0.0241,0.9626,0.9632
-0.500,0.0743,0.00995,0.00502,-0.0305,0.9596,0.9797
