Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-1000000
Airfoil,naca1410-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,78.8824
Max Cl/Cd alpha,3.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.500,-0.9565,0.12163,0.11966,0.0079,1.0000,0.0090
-16.250,-1.0222,0.10434,0.10221,-0.0013,1.0000,0.0088
-16.000,-1.0870,0.08827,0.08600,-0.0102,1.0000,0.0085
-15.750,-1.1528,0.07198,0.06950,-0.0197,1.0000,0.0082
-15.500,-1.2031,0.05747,0.05473,-0.0298,1.0000,0.0081
-15.250,-1.2301,0.04798,0.04502,-0.0374,1.0000,0.0080
-15.000,-1.2442,0.04164,0.03848,-0.0426,1.0000,0.0081
-14.750,-1.2521,0.03738,0.03407,-0.0451,1.0000,0.0081
-14.500,-1.2567,0.03434,0.03087,-0.0457,1.0000,0.0082
-14.250,-1.2584,0.03207,0.02847,-0.0450,1.0000,0.0084
-14.000,-1.2578,0.03028,0.02655,-0.0433,1.0000,0.0085
-13.750,-1.2536,0.02882,0.02497,-0.0413,1.0000,0.0086
-13.500,-1.2436,0.02745,0.02347,-0.0400,1.0000,0.0088
-13.250,-1.2307,0.02623,0.02211,-0.0388,1.0000,0.0090
-13.000,-1.2155,0.02516,0.02092,-0.0377,1.0000,0.0092
-12.750,-1.1982,0.02424,0.01989,-0.0368,1.0000,0.0093
-12.500,-1.1894,0.02229,0.01774,-0.0350,1.0000,0.0098
-12.250,-1.1735,0.02107,0.01642,-0.0339,1.0000,0.0102
-12.000,-1.1540,0.02023,0.01551,-0.0331,1.0000,0.0106
-11.750,-1.1333,0.01952,0.01472,-0.0323,1.0000,0.0110
-11.500,-1.1120,0.01885,0.01398,-0.0316,1.0000,0.0115
-11.250,-1.0902,0.01825,0.01330,-0.0308,1.0000,0.0120
-11.000,-1.0676,0.01775,0.01273,-0.0302,1.0000,0.0124
-10.750,-1.0491,0.01669,0.01156,-0.0290,1.0000,0.0133
-10.500,-1.0273,0.01612,0.01096,-0.0282,1.0000,0.0142
-10.250,-1.0045,0.01569,0.01050,-0.0274,1.0000,0.0149
-10.000,-0.9818,0.01529,0.01006,-0.0266,1.0000,0.0158
-9.750,-0.9588,0.01496,0.00967,-0.0258,1.0000,0.0163
-9.500,-0.9387,0.01425,0.00893,-0.0246,1.0000,0.0180
-9.250,-0.9154,0.01401,0.00870,-0.0238,1.0000,0.0192
-9.000,-0.8919,0.01382,0.00849,-0.0230,1.0000,0.0205
-8.750,-0.8681,0.01372,0.00836,-0.0222,1.0000,0.0213
-8.500,-0.8482,0.01306,0.00767,-0.0209,1.0000,0.0231
-8.250,-0.8256,0.01284,0.00746,-0.0199,1.0000,0.0244
-8.000,-0.8030,0.01264,0.00725,-0.0189,1.0000,0.0257
-7.750,-0.7802,0.01249,0.00707,-0.0180,1.0000,0.0268
-7.500,-0.7571,0.01244,0.00700,-0.0170,1.0000,0.0275
-7.250,-0.7376,0.01172,0.00621,-0.0156,1.0000,0.0295
-7.000,-0.7124,0.01138,0.00587,-0.0153,0.9997,0.0310
-6.750,-0.6783,0.01111,0.00559,-0.0168,0.9983,0.0325
-6.500,-0.6437,0.01087,0.00533,-0.0183,0.9968,0.0339
-6.250,-0.6087,0.01064,0.00507,-0.0200,0.9953,0.0349
-6.000,-0.5740,0.01023,0.00461,-0.0216,0.9941,0.0363
-5.750,-0.5418,0.00979,0.00415,-0.0226,0.9916,0.0387
-5.500,-0.5078,0.00949,0.00385,-0.0240,0.9893,0.0407
-5.250,-0.4729,0.00924,0.00358,-0.0256,0.9874,0.0426
-5.000,-0.4372,0.00901,0.00333,-0.0274,0.9859,0.0440
-4.750,-0.4012,0.00870,0.00301,-0.0291,0.9846,0.0473
-4.500,-0.3705,0.00842,0.00276,-0.0298,0.9801,0.0529
-4.250,-0.3380,0.00810,0.00252,-0.0308,0.9763,0.0683
-4.000,-0.3069,0.00775,0.00231,-0.0315,0.9721,0.0954
-3.750,-0.2790,0.00747,0.00213,-0.0315,0.9649,0.1204
-3.500,-0.2505,0.00720,0.00197,-0.0316,0.9582,0.1479
-3.250,-0.2235,0.00696,0.00182,-0.0314,0.9495,0.1764
-3.000,-0.1968,0.00673,0.00170,-0.0311,0.9399,0.2068
-2.750,-0.1701,0.00652,0.00158,-0.0307,0.9300,0.2400
-2.500,-0.1437,0.00632,0.00148,-0.0303,0.9181,0.2754
-2.250,-0.1170,0.00615,0.00138,-0.0300,0.9054,0.3061
-2.000,-0.0907,0.00591,0.00126,-0.0296,0.8916,0.3497
-1.750,-0.0653,0.00553,0.00119,-0.0291,0.8765,0.4488
-1.500,-0.0385,0.00543,0.00114,-0.0287,0.8598,0.4887
-1.000,0.0157,0.00533,0.00104,-0.0281,0.8217,0.5346
-0.750,0.0425,0.00524,0.00100,-0.0278,0.8017,0.5679
-0.500,0.0691,0.00515,0.00098,-0.0274,0.7811,0.6089
-0.250,0.0954,0.00502,0.00097,-0.0270,0.7599,0.6664
0.000,0.1213,0.00491,0.00097,-0.0265,0.7374,0.7238
0.250,0.1473,0.00485,0.00099,-0.0259,0.7139,0.7706
0.500,0.1728,0.00482,0.00102,-0.0252,0.6876,0.8154
0.750,0.1984,0.00482,0.00106,-0.0245,0.6609,0.8550
1.000,0.2235,0.00485,0.00111,-0.0236,0.6365,0.8925
1.250,0.2487,0.00492,0.00118,-0.0228,0.6119,0.9236
1.500,0.2746,0.00507,0.00124,-0.0221,0.5785,0.9473
1.750,0.3033,0.00528,0.00131,-0.0221,0.5376,0.9642
2.000,0.3351,0.00545,0.00138,-0.0229,0.5097,0.9760
2.250,0.3672,0.00562,0.00145,-0.0238,0.4839,0.9845
2.500,0.4029,0.00584,0.00153,-0.0256,0.4467,0.9881
2.750,0.4386,0.00604,0.00162,-0.0273,0.4175,0.9921
3.000,0.4743,0.00629,0.00172,-0.0292,0.3812,0.9954
3.250,0.5098,0.00657,0.00183,-0.0310,0.3387,0.9979
3.500,0.5435,0.00689,0.00197,-0.0325,0.2947,1.0000
3.750,0.5668,0.00719,0.00211,-0.0317,0.2545,1.0000
4.000,0.5900,0.00752,0.00226,-0.0308,0.2165,1.0000
4.250,0.6132,0.00786,0.00244,-0.0300,0.1802,1.0000
4.500,0.6362,0.00822,0.00264,-0.0291,0.1458,1.0000
4.750,0.6592,0.00861,0.00287,-0.0283,0.1138,1.0000
5.000,0.6823,0.00900,0.00312,-0.0274,0.0844,1.0000
5.250,0.7051,0.00944,0.00341,-0.0265,0.0578,1.0000
5.500,0.7291,0.00978,0.00369,-0.0257,0.0479,1.0000
5.750,0.7536,0.01008,0.00396,-0.0251,0.0438,1.0000
6.000,0.7779,0.01044,0.00432,-0.0244,0.0404,1.0000
6.250,0.8032,0.01070,0.00461,-0.0239,0.0395,1.0000
6.500,0.8286,0.01095,0.00489,-0.0234,0.0383,1.0000
6.750,0.8538,0.01123,0.00519,-0.0230,0.0370,1.0000
7.000,0.8789,0.01154,0.00552,-0.0225,0.0354,1.0000
7.250,0.9034,0.01194,0.00593,-0.0219,0.0337,1.0000
7.500,0.9259,0.01260,0.00665,-0.0211,0.0316,1.0000
7.750,0.9512,0.01288,0.00697,-0.0207,0.0311,1.0000
8.000,0.9767,0.01313,0.00725,-0.0203,0.0302,1.0000
8.250,1.0017,0.01344,0.00759,-0.0199,0.0292,1.0000
8.500,1.0265,0.01377,0.00794,-0.0195,0.0280,1.0000
8.750,1.0510,0.01414,0.00831,-0.0190,0.0266,1.0000
9.000,1.0705,0.01510,0.00934,-0.0179,0.0244,1.0000
9.250,1.0967,0.01522,0.00947,-0.0177,0.0239,1.0000
9.500,1.1221,0.01544,0.00973,-0.0174,0.0229,1.0000
9.750,1.1471,0.01570,0.01001,-0.0170,0.0217,1.0000
10.000,1.1717,0.01599,0.01029,-0.0166,0.0203,1.0000
10.250,1.1925,0.01670,0.01103,-0.0157,0.0186,1.0000
10.500,1.2175,0.01691,0.01127,-0.0154,0.0178,1.0000
10.750,1.2415,0.01723,0.01161,-0.0149,0.0166,1.0000
11.000,1.2645,0.01764,0.01202,-0.0144,0.0154,1.0000
11.250,1.2831,0.01848,0.01291,-0.0132,0.0141,1.0000
11.500,1.3049,0.01896,0.01345,-0.0124,0.0135,1.0000
11.750,1.3257,0.01951,0.01405,-0.0116,0.0128,1.0000
12.000,1.3458,0.02011,0.01468,-0.0107,0.0121,1.0000
12.250,1.3633,0.02091,0.01552,-0.0094,0.0113,1.0000
12.500,1.3754,0.02212,0.01685,-0.0075,0.0106,1.0000
12.750,1.3930,0.02279,0.01759,-0.0063,0.0103,1.0000
13.000,1.4080,0.02357,0.01846,-0.0048,0.0099,1.0000
13.250,1.4195,0.02442,0.01939,-0.0028,0.0096,1.0000
13.500,1.4296,0.02536,0.02041,-0.0007,0.0093,1.0000
13.750,1.4386,0.02641,0.02154,0.0013,0.0090,1.0000
14.000,1.4455,0.02765,0.02286,0.0033,0.0088,1.0000
14.250,1.4491,0.02921,0.02452,0.0052,0.0085,1.0000
14.500,1.4477,0.03132,0.02674,0.0070,0.0082,1.0000
14.750,1.4397,0.03424,0.02984,0.0084,0.0080,1.0000
15.000,1.4338,0.03729,0.03304,0.0090,0.0079,1.0000
15.250,1.4348,0.03985,0.03572,0.0090,0.0078,1.0000
