Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-100000
Airfoil,naca1410-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,44.5645
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.000,-0.6299,0.09111,0.08620,-0.0171,1.0000,0.1657
-8.750,-0.7041,0.06367,0.05824,-0.0347,1.0000,0.0925
-8.500,-0.7018,0.05859,0.05305,-0.0346,1.0000,0.0911
-8.250,-0.7037,0.05311,0.04732,-0.0344,1.0000,0.0890
-8.000,-0.7070,0.04703,0.04077,-0.0335,1.0000,0.0862
-7.750,-0.7062,0.04131,0.03438,-0.0319,1.0000,0.0840
-7.500,-0.6931,0.03851,0.03128,-0.0305,1.0000,0.0865
-7.250,-0.6799,0.03562,0.02795,-0.0288,1.0000,0.0892
-7.000,-0.6647,0.03274,0.02456,-0.0271,1.0000,0.0908
-6.750,-0.6474,0.03083,0.02204,-0.0252,1.0000,0.0935
-6.500,-0.6280,0.02834,0.01950,-0.0243,1.0000,0.0974
-6.250,-0.6066,0.02669,0.01767,-0.0232,1.0000,0.1006
-6.000,-0.5848,0.02523,0.01593,-0.0219,1.0000,0.1049
-5.750,-0.5626,0.02370,0.01422,-0.0208,1.0000,0.1098
-5.500,-0.5399,0.02244,0.01297,-0.0199,1.0000,0.1149
-5.250,-0.5166,0.02134,0.01165,-0.0187,1.0000,0.1210
-5.000,-0.4942,0.02011,0.01056,-0.0178,1.0000,0.1292
-4.750,-0.4721,0.01914,0.00963,-0.0167,1.0000,0.1423
-4.500,-0.4503,0.01814,0.00875,-0.0155,1.0000,0.1616
-4.250,-0.4291,0.01710,0.00790,-0.0143,1.0000,0.1948
-4.000,-0.4085,0.01614,0.00731,-0.0132,1.0000,0.2460
-3.750,-0.3877,0.01528,0.00680,-0.0122,1.0000,0.3130
-3.500,-0.3677,0.01439,0.00649,-0.0110,1.0000,0.3976
-3.250,-0.3476,0.01385,0.00642,-0.0095,1.0000,0.5100
-3.000,-0.3279,0.01338,0.00639,-0.0075,1.0000,0.6047
-2.750,-0.3082,0.01309,0.00642,-0.0052,1.0000,0.6866
-2.500,-0.2887,0.01295,0.00649,-0.0027,1.0000,0.7575
-2.250,-0.2694,0.01293,0.00662,0.0001,1.0000,0.8252
-2.000,-0.2435,0.01306,0.00681,0.0018,1.0000,0.8935
-1.750,-0.1878,0.01335,0.00698,-0.0027,1.0000,0.9568
-1.500,-0.1015,0.01354,0.00694,-0.0140,1.0000,0.9933
-1.250,-0.0874,0.01339,0.00668,-0.0133,1.0000,1.0000
-1.000,-0.0890,0.01337,0.00657,-0.0094,1.0000,1.0000
-0.750,-0.0809,0.01349,0.00659,-0.0071,1.0000,1.0000
-0.500,-0.0678,0.01371,0.00672,-0.0056,1.0000,1.0000
-0.250,-0.0483,0.01401,0.00694,-0.0053,0.9988,1.0000
0.000,0.0079,0.01436,0.00721,-0.0117,0.9875,1.0000
0.250,0.0634,0.01464,0.00744,-0.0179,0.9756,1.0000
0.500,0.1185,0.01481,0.00760,-0.0237,0.9628,1.0000
0.750,0.1732,0.01487,0.00767,-0.0292,0.9491,1.0000
1.000,0.2291,0.01482,0.00766,-0.0348,0.9349,1.0000
1.250,0.2826,0.01464,0.00755,-0.0395,0.9198,1.0000
1.500,0.3308,0.01440,0.00738,-0.0430,0.9031,1.0000
1.750,0.3711,0.01417,0.00719,-0.0446,0.8840,1.0000
2.000,0.4027,0.01399,0.00704,-0.0444,0.8612,1.0000
2.250,0.4326,0.01380,0.00687,-0.0438,0.8387,1.0000
2.500,0.4581,0.01369,0.00676,-0.0422,0.8130,1.0000
2.750,0.4818,0.01366,0.00671,-0.0404,0.7858,1.0000
3.000,0.5054,0.01367,0.00668,-0.0387,0.7580,1.0000
3.250,0.5287,0.01372,0.00668,-0.0369,0.7291,1.0000
3.500,0.5514,0.01382,0.00671,-0.0350,0.6980,1.0000
3.750,0.5739,0.01397,0.00679,-0.0332,0.6650,1.0000
4.000,0.5964,0.01416,0.00690,-0.0315,0.6316,1.0000
4.250,0.6188,0.01439,0.00702,-0.0298,0.5972,1.0000
4.500,0.6400,0.01463,0.00718,-0.0280,0.5556,1.0000
4.750,0.6605,0.01491,0.00730,-0.0261,0.5084,1.0000
5.000,0.6805,0.01527,0.00747,-0.0243,0.4580,1.0000
5.250,0.7005,0.01572,0.00778,-0.0226,0.4025,1.0000
5.500,0.7189,0.01637,0.00814,-0.0208,0.3340,1.0000
5.750,0.7346,0.01749,0.00877,-0.0188,0.2490,1.0000
6.000,0.7492,0.01913,0.00985,-0.0168,0.1791,1.0000
6.250,0.7667,0.02064,0.01105,-0.0151,0.1466,1.0000
6.500,0.7867,0.02202,0.01224,-0.0138,0.1295,1.0000
6.750,0.8092,0.02321,0.01342,-0.0128,0.1178,1.0000
7.000,0.8331,0.02473,0.01492,-0.0120,0.1108,1.0000
7.250,0.8578,0.02612,0.01638,-0.0113,0.1050,1.0000
7.500,0.8826,0.02802,0.01822,-0.0109,0.0996,1.0000
7.750,0.9059,0.02945,0.01995,-0.0099,0.0948,1.0000
8.000,0.9293,0.03123,0.02190,-0.0092,0.0911,1.0000
8.250,0.9522,0.03403,0.02465,-0.0089,0.0869,1.0000
8.500,0.9697,0.03575,0.02693,-0.0071,0.0839,1.0000
8.750,0.9862,0.03829,0.02993,-0.0055,0.0814,1.0000
