Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n2414-il-50000
Airfoil,n2414-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,29.2277
Max Cl/Cd alpha,8.75
Url,http://airfoiltools.com/polar/csv?polar=xf-n2414-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.000,-0.3825,0.10398,0.09611,-0.0137,1.0000,0.3671
-8.750,-0.5753,0.07718,0.06972,-0.0398,1.0000,0.1960
-8.500,-0.5903,0.07225,0.06477,-0.0393,1.0000,0.1934
-8.250,-0.6074,0.06745,0.05995,-0.0382,1.0000,0.1919
-8.000,-0.6270,0.06252,0.05492,-0.0368,1.0000,0.1905
-7.750,-0.6441,0.05772,0.04991,-0.0350,1.0000,0.1899
-7.500,-0.6555,0.05323,0.04512,-0.0331,1.0000,0.1904
-7.250,-0.6624,0.04905,0.04051,-0.0311,1.0000,0.1926
-7.000,-0.6613,0.04554,0.03659,-0.0291,1.0000,0.1965
-6.750,-0.6454,0.04405,0.03519,-0.0274,1.0000,0.2030
-6.500,-0.6384,0.04119,0.03185,-0.0257,1.0000,0.2097
-6.250,-0.6236,0.03937,0.02999,-0.0241,1.0000,0.2174
-6.000,-0.6102,0.03731,0.02753,-0.0227,1.0000,0.2271
-5.750,-0.5927,0.03593,0.02621,-0.0213,1.0000,0.2373
-5.500,-0.5759,0.03426,0.02430,-0.0201,1.0000,0.2494
-5.250,-0.5578,0.03290,0.02269,-0.0190,1.0000,0.2636
-5.000,-0.5386,0.03183,0.02159,-0.0179,1.0000,0.2793
-4.750,-0.5190,0.03079,0.02054,-0.0168,1.0000,0.2966
-4.500,-0.4988,0.02984,0.01954,-0.0159,1.0000,0.3166
-4.250,-0.4783,0.02903,0.01886,-0.0149,1.0000,0.3380
-4.000,-0.4578,0.02831,0.01822,-0.0139,1.0000,0.3626
-3.750,-0.4372,0.02761,0.01756,-0.0130,1.0000,0.3911
-3.500,-0.4169,0.02705,0.01710,-0.0120,1.0000,0.4226
-3.250,-0.3970,0.02657,0.01681,-0.0108,1.0000,0.4564
-3.000,-0.3777,0.02618,0.01658,-0.0096,1.0000,0.4951
-2.750,-0.3592,0.02588,0.01651,-0.0081,1.0000,0.5370
-2.500,-0.3412,0.02566,0.01652,-0.0064,1.0000,0.5848
-2.250,-0.3245,0.02550,0.01665,-0.0042,1.0000,0.6385
-2.000,-0.3101,0.02540,0.01685,-0.0013,1.0000,0.7009
-1.750,-0.2997,0.02540,0.01717,0.0029,1.0000,0.7715
-1.500,-0.2877,0.02559,0.01766,0.0076,1.0000,0.8603
-1.250,-0.1519,0.02739,0.01916,-0.0120,1.0000,1.0000
-1.000,-0.1758,0.02659,0.01821,-0.0080,1.0000,1.0000
-0.750,-0.1385,0.02713,0.01845,-0.0129,0.9894,1.0000
-0.500,-0.0886,0.02800,0.01903,-0.0193,0.9742,1.0000
-0.250,-0.0411,0.02885,0.01964,-0.0247,0.9589,1.0000
0.000,0.0025,0.02963,0.02024,-0.0292,0.9437,1.0000
0.250,0.0438,0.03037,0.02083,-0.0330,0.9283,1.0000
0.500,0.0823,0.03109,0.02141,-0.0362,0.9130,1.0000
0.750,0.1194,0.03177,0.02199,-0.0389,0.8977,1.0000
1.000,0.1561,0.03245,0.02258,-0.0414,0.8829,1.0000
1.250,0.1948,0.03309,0.02314,-0.0441,0.8685,1.0000
1.500,0.2417,0.03363,0.02363,-0.0478,0.8553,1.0000
1.750,0.2685,0.03426,0.02421,-0.0483,0.8396,1.0000
2.000,0.2953,0.03492,0.02484,-0.0488,0.8243,1.0000
2.250,0.3233,0.03559,0.02549,-0.0494,0.8094,1.0000
2.500,0.3545,0.03620,0.02609,-0.0503,0.7950,1.0000
2.750,0.3943,0.03658,0.02648,-0.0522,0.7817,1.0000
3.000,0.4365,0.03678,0.02672,-0.0541,0.7682,1.0000
3.250,0.4573,0.03753,0.02748,-0.0533,0.7525,1.0000
3.500,0.4806,0.03823,0.02820,-0.0528,0.7371,1.0000
3.750,0.5071,0.03883,0.02883,-0.0525,0.7221,1.0000
4.000,0.5409,0.03909,0.02915,-0.0529,0.7078,1.0000
4.250,0.5998,0.03799,0.02815,-0.0552,0.6966,1.0000
4.500,0.6204,0.03863,0.02883,-0.0538,0.6804,1.0000
4.750,0.6428,0.03918,0.02943,-0.0526,0.6642,1.0000
5.000,0.6673,0.03960,0.02992,-0.0514,0.6480,1.0000
5.250,0.6945,0.03980,0.03020,-0.0503,0.6318,1.0000
5.500,0.7239,0.03981,0.03029,-0.0493,0.6155,1.0000
5.750,0.7558,0.03958,0.03014,-0.0482,0.5989,1.0000
6.000,0.7890,0.03919,0.02982,-0.0472,0.5816,1.0000
6.250,0.8223,0.03873,0.02944,-0.0460,0.5635,1.0000
6.500,0.8565,0.03815,0.02892,-0.0449,0.5444,1.0000
6.750,0.8937,0.03732,0.02812,-0.0439,0.5243,1.0000
7.000,0.9352,0.03621,0.02695,-0.0432,0.5031,1.0000
7.250,0.9530,0.03668,0.02748,-0.0409,0.4805,1.0000
7.500,0.9764,0.03673,0.02755,-0.0389,0.4568,1.0000
7.750,1.0137,0.03591,0.02654,-0.0381,0.4319,1.0000
8.000,1.0253,0.03674,0.02746,-0.0352,0.4073,1.0000
8.250,1.0584,0.03624,0.02671,-0.0341,0.3811,1.0000
8.500,1.0672,0.03731,0.02788,-0.0311,0.3569,1.0000
8.750,1.0937,0.03742,0.02772,-0.0297,0.3315,1.0000
9.000,1.1041,0.03868,0.02903,-0.0270,0.3093,1.0000
9.250,1.1186,0.03981,0.03013,-0.0247,0.2878,1.0000
9.500,1.1374,0.04093,0.03110,-0.0231,0.2679,1.0000
9.750,1.1553,0.04233,0.03239,-0.0215,0.2502,1.0000
10.000,1.1663,0.04414,0.03427,-0.0193,0.2353,1.0000
10.250,1.1720,0.04640,0.03671,-0.0167,0.2231,1.0000
10.500,1.1824,0.04855,0.03893,-0.0148,0.2118,1.0000
10.750,1.2032,0.05045,0.04070,-0.0140,0.2002,1.0000
11.000,1.1903,0.05362,0.04432,-0.0101,0.1944,1.0000
11.250,1.2121,0.05568,0.04627,-0.0095,0.1848,1.0000
11.500,1.1884,0.05944,0.05048,-0.0052,0.1821,1.0000
11.750,1.1605,0.06334,0.05468,-0.0012,0.1802,1.0000
12.000,1.1237,0.06835,0.05995,0.0018,0.1799,1.0000
12.250,1.0714,0.07576,0.06761,0.0025,0.1818,1.0000
12.500,1.0139,0.08592,0.07793,-0.0001,0.1844,1.0000
