Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0018-il-100000
Airfoil,naca0018-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,37.4852
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0018-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-15.500,-0.9550,0.08747,0.08073,-0.0445,1.0000,0.1167
-15.250,-1.0272,0.07547,0.06840,-0.0497,1.0000,0.1161
-15.000,-1.0783,0.06773,0.06033,-0.0516,1.0000,0.1161
-14.750,-1.1189,0.06210,0.05436,-0.0514,1.0000,0.1164
-14.500,-1.1535,0.05778,0.04970,-0.0498,1.0000,0.1169
-14.250,-1.1203,0.05664,0.04877,-0.0500,1.0000,0.1202
-14.000,-1.1217,0.05432,0.04636,-0.0489,1.0000,0.1223
-13.750,-1.1308,0.05169,0.04355,-0.0471,1.0000,0.1244
-13.500,-1.1462,0.04907,0.04066,-0.0443,1.0000,0.1263
-13.250,-1.1656,0.04675,0.03801,-0.0403,1.0000,0.1281
-13.000,-1.1414,0.04522,0.03663,-0.0404,1.0000,0.1320
-12.750,-1.1355,0.04388,0.03523,-0.0383,1.0000,0.1355
-12.500,-1.1414,0.04228,0.03343,-0.0346,1.0000,0.1387
-12.250,-1.1487,0.04066,0.03154,-0.0304,1.0000,0.1418
-12.000,-1.1210,0.03959,0.03072,-0.0308,1.0000,0.1470
-11.750,-1.1195,0.03838,0.02935,-0.0275,1.0000,0.1514
-11.500,-1.1138,0.03697,0.02781,-0.0248,1.0000,0.1561
-11.250,-1.0953,0.03611,0.02710,-0.0236,1.0000,0.1618
-11.000,-1.0950,0.03505,0.02581,-0.0198,1.0000,0.1672
-10.750,-1.0765,0.03402,0.02493,-0.0186,1.0000,0.1734
-10.500,-1.0688,0.03319,0.02403,-0.0157,1.0000,0.1799
-10.250,-1.0581,0.03218,0.02301,-0.0132,1.0000,0.1865
-10.000,-1.0458,0.03148,0.02236,-0.0108,1.0000,0.1937
-9.750,-1.0375,0.03057,0.02136,-0.0079,1.0000,0.2010
-9.500,-1.0236,0.02993,0.02082,-0.0057,1.0000,0.2090
-9.250,-1.0148,0.02910,0.01992,-0.0027,1.0000,0.2172
-9.000,-1.0014,0.02851,0.01944,-0.0004,1.0000,0.2260
-8.750,-0.9907,0.02777,0.01868,0.0023,1.0000,0.2350
-8.500,-0.9790,0.02722,0.01815,0.0050,1.0000,0.2448
-8.250,-0.9660,0.02658,0.01758,0.0074,1.0000,0.2545
-8.000,-0.9568,0.02606,0.01694,0.0104,1.0000,0.2656
-7.750,-0.9410,0.02552,0.01660,0.0123,1.0000,0.2761
