Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0018-il-500000
Airfoil,naca0018-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,65.7904
Max Cl/Cd alpha,9.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0018-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.2394,0.09610,0.09115,-0.0275,1.0000,0.0461
-19.500,-1.2433,0.09208,0.08702,-0.0293,1.0000,0.0465
-19.250,-1.2442,0.08875,0.08362,-0.0304,1.0000,0.0470
-19.000,-1.2435,0.08589,0.08076,-0.0311,1.0000,0.0476
-18.750,-1.2449,0.08254,0.07738,-0.0322,1.0000,0.0481
-18.500,-1.2470,0.07904,0.07383,-0.0334,1.0000,0.0486
-18.250,-1.2485,0.07562,0.07035,-0.0345,1.0000,0.0491
-18.000,-1.2502,0.07219,0.06686,-0.0356,1.0000,0.0497
-17.750,-1.2519,0.06881,0.06340,-0.0366,1.0000,0.0503
-17.500,-1.2528,0.06556,0.06006,-0.0376,1.0000,0.0510
-17.250,-1.2529,0.06242,0.05682,-0.0385,1.0000,0.0516
-17.000,-1.2525,0.05937,0.05367,-0.0393,1.0000,0.0522
-16.750,-1.2574,0.05597,0.05025,-0.0398,1.0000,0.0530
-16.500,-1.2597,0.05278,0.04702,-0.0405,1.0000,0.0538
-16.250,-1.2595,0.04988,0.04407,-0.0410,1.0000,0.0546
-16.000,-1.2580,0.04721,0.04133,-0.0414,1.0000,0.0555
-15.750,-1.2553,0.04471,0.03876,-0.0417,1.0000,0.0565
-15.500,-1.2509,0.04243,0.03639,-0.0418,1.0000,0.0575
-15.250,-1.2495,0.03996,0.03385,-0.0418,1.0000,0.0585
-15.000,-1.2499,0.03740,0.03126,-0.0416,1.0000,0.0596
-14.750,-1.2458,0.03530,0.02912,-0.0413,1.0000,0.0609
-14.500,-1.2390,0.03352,0.02728,-0.0410,1.0000,0.0624
-14.250,-1.2300,0.03199,0.02566,-0.0405,1.0000,0.0639
-14.000,-1.2261,0.03010,0.02374,-0.0397,1.0000,0.0656
-13.750,-1.2196,0.02850,0.02213,-0.0388,1.0000,0.0675
-13.500,-1.2092,0.02727,0.02085,-0.0380,1.0000,0.0696
-13.250,-1.1984,0.02612,0.01963,-0.0370,1.0000,0.0718
-13.000,-1.1918,0.02475,0.01827,-0.0355,1.0000,0.0742
-12.750,-1.1804,0.02376,0.01726,-0.0343,1.0000,0.0768
-12.500,-1.1678,0.02291,0.01635,-0.0330,1.0000,0.0795
-12.250,-1.1593,0.02187,0.01533,-0.0311,1.0000,0.0824
-12.000,-1.1466,0.02114,0.01458,-0.0295,1.0000,0.0855
-11.750,-1.1350,0.02042,0.01383,-0.0276,1.0000,0.0886
-11.500,-1.1253,0.01970,0.01313,-0.0253,1.0000,0.0920
-11.250,-1.1131,0.01921,0.01260,-0.0231,1.0000,0.0955
-11.000,-1.1071,0.01863,0.01203,-0.0198,1.0000,0.0990
-10.750,-1.1030,0.01820,0.01161,-0.0159,1.0000,0.1024
-10.500,-1.1003,0.01792,0.01130,-0.0114,1.0000,0.1056
-10.250,-1.1064,0.01762,0.01100,-0.0053,1.0000,0.1085
-10.000,-1.1050,0.01729,0.01068,-0.0006,1.0000,0.1121
-9.750,-1.0990,0.01703,0.01041,0.0033,1.0000,0.1160
-9.500,-1.0937,0.01670,0.01009,0.0072,1.0000,0.1201
-9.250,-1.0734,0.01632,0.00974,0.0082,0.9989,0.1261
-9.000,-1.0392,0.01585,0.00930,0.0064,0.9962,0.1338
-8.750,-1.0033,0.01546,0.00893,0.0043,0.9938,0.1422
-8.500,-0.9683,0.01500,0.00853,0.0024,0.9914,0.1519
-8.250,-0.9359,0.01456,0.00814,0.0011,0.9874,0.1615
-8.000,-0.9007,0.01418,0.00780,-0.0007,0.9842,0.1718
-7.750,-0.8638,0.01381,0.00748,-0.0029,0.9818,0.1833
-7.500,-0.8262,0.01339,0.00713,-0.0052,0.9799,0.1967
-7.250,-0.7954,0.01300,0.00682,-0.0061,0.9747,0.2094
-7.000,-0.7599,0.01262,0.00650,-0.0079,0.9712,0.2227
