Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n2415-il-50000
Airfoil,n2415-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,26.2567
Max Cl/Cd alpha,9.5
Url,http://airfoiltools.com/polar/csv?polar=xf-n2415-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.500,-0.3912,0.11156,0.10358,-0.0163,1.0000,0.3643
-9.250,-0.3530,0.10599,0.09794,-0.0159,1.0000,0.3742
-9.000,-0.5952,0.07639,0.06879,-0.0413,1.0000,0.2033
-8.750,-0.6146,0.07153,0.06390,-0.0401,1.0000,0.2014
-8.500,-0.6369,0.06677,0.05912,-0.0383,1.0000,0.2003
-8.250,-0.6614,0.06198,0.05419,-0.0360,1.0000,0.1997
-8.000,-0.6830,0.05732,0.04930,-0.0335,1.0000,0.1999
-7.750,-0.7001,0.05284,0.04442,-0.0308,1.0000,0.2013
-7.500,-0.6985,0.04978,0.04121,-0.0286,1.0000,0.2050
-7.250,-0.6861,0.04822,0.03967,-0.0266,1.0000,0.2109
-7.000,-0.6854,0.04513,0.03618,-0.0245,1.0000,0.2165
-6.750,-0.6780,0.04255,0.03332,-0.0226,1.0000,0.2225
-6.500,-0.6636,0.04113,0.03188,-0.0209,1.0000,0.2310
-6.250,-0.6530,0.03884,0.02923,-0.0193,1.0000,0.2395
-6.000,-0.6367,0.03761,0.02797,-0.0178,1.0000,0.2499
-5.750,-0.6209,0.03611,0.02635,-0.0165,1.0000,0.2607
-5.500,-0.6046,0.03465,0.02463,-0.0153,1.0000,0.2739
-5.250,-0.5864,0.03364,0.02359,-0.0141,1.0000,0.2880
-5.000,-0.5677,0.03270,0.02269,-0.0129,1.0000,0.3035
-4.750,-0.5484,0.03178,0.02175,-0.0119,1.0000,0.3206
-4.500,-0.5290,0.03097,0.02092,-0.0109,1.0000,0.3401
-4.250,-0.5094,0.03022,0.02014,-0.0100,1.0000,0.3617
-4.000,-0.4898,0.02954,0.01949,-0.0091,1.0000,0.3849
-3.750,-0.4707,0.02904,0.01915,-0.0079,1.0000,0.4090
-3.500,-0.4514,0.02858,0.01875,-0.0070,1.0000,0.4375
-3.250,-0.4326,0.02822,0.01857,-0.0058,1.0000,0.4662
-3.000,-0.4136,0.02793,0.01840,-0.0047,1.0000,0.4995
-2.750,-0.3956,0.02773,0.01834,-0.0034,1.0000,0.5356
-2.500,-0.3783,0.02761,0.01842,-0.0019,1.0000,0.5742
-2.250,-0.3618,0.02757,0.01860,0.0000,1.0000,0.6161
-2.000,-0.3462,0.02759,0.01885,0.0021,1.0000,0.6643
-1.750,-0.3328,0.02766,0.01919,0.0050,1.0000,0.7176
-1.500,-0.3223,0.02781,0.01960,0.0088,1.0000,0.7797
-1.250,-0.2881,0.02858,0.02060,0.0096,0.9914,0.8697
-1.000,-0.1290,0.03133,0.02303,-0.0137,0.9817,0.9823
-0.750,-0.0564,0.03155,0.02296,-0.0264,0.9661,1.0000
-0.500,-0.0295,0.03157,0.02278,-0.0297,0.9487,1.0000
-0.250,0.0013,0.03191,0.02291,-0.0326,0.9328,1.0000
0.000,0.0354,0.03239,0.02321,-0.0355,0.9176,1.0000
0.250,0.0742,0.03295,0.02361,-0.0389,0.9035,1.0000
0.500,0.1101,0.03348,0.02401,-0.0415,0.8888,1.0000
0.750,0.1351,0.03404,0.02445,-0.0421,0.8736,1.0000
1.000,0.1620,0.03465,0.02495,-0.0430,0.8587,1.0000
1.250,0.1927,0.03527,0.02549,-0.0443,0.8448,1.0000
1.500,0.2371,0.03576,0.02591,-0.0475,0.8323,1.0000
1.750,0.2630,0.03637,0.02647,-0.0478,0.8178,1.0000
2.000,0.2833,0.03711,0.02715,-0.0473,0.8031,1.0000
2.250,0.3095,0.03780,0.02781,-0.0476,0.7893,1.0000
2.500,0.3567,0.03805,0.02804,-0.0505,0.7775,1.0000
2.750,0.3788,0.03875,0.02873,-0.0500,0.7630,1.0000
3.000,0.3950,0.03968,0.02964,-0.0488,0.7482,1.0000
3.250,0.4198,0.04041,0.03037,-0.0486,0.7344,1.0000
3.500,0.4827,0.03981,0.02983,-0.0525,0.7240,1.0000
3.750,0.4894,0.04106,0.03107,-0.0501,0.7082,1.0000
4.000,0.5023,0.04219,0.03220,-0.0484,0.6930,1.0000
4.250,0.5249,0.04297,0.03300,-0.0477,0.6788,1.0000
4.500,0.5958,0.04128,0.03142,-0.0509,0.6690,1.0000
4.750,0.6050,0.04258,0.03273,-0.0487,0.6528,1.0000
5.000,0.6167,0.04379,0.03398,-0.0468,0.6370,1.0000
5.250,0.6344,0.04469,0.03492,-0.0453,0.6218,1.0000
5.500,0.6721,0.04436,0.03466,-0.0451,0.6082,1.0000
5.750,0.7356,0.04215,0.03255,-0.0463,0.5963,1.0000
6.000,0.7501,0.04308,0.03354,-0.0442,0.5796,1.0000
6.250,0.7676,0.04383,0.03435,-0.0423,0.5632,1.0000
6.500,0.7910,0.04414,0.03473,-0.0407,0.5468,1.0000
6.750,0.8212,0.04391,0.03455,-0.0395,0.5303,1.0000
7.000,0.8559,0.04330,0.03402,-0.0384,0.5134,1.0000
7.250,0.8911,0.04262,0.03338,-0.0374,0.4955,1.0000
7.500,0.9251,0.04200,0.03280,-0.0363,0.4767,1.0000
7.750,0.9584,0.04143,0.03223,-0.0351,0.4570,1.0000
8.000,0.9929,0.04079,0.03156,-0.0341,0.4365,1.0000
8.250,1.0337,0.03979,0.03044,-0.0337,0.4149,1.0000
8.500,1.0527,0.04024,0.03088,-0.0317,0.3943,1.0000
8.750,1.0665,0.04101,0.03168,-0.0292,0.3742,1.0000
9.000,1.0831,0.04167,0.03235,-0.0270,0.3541,1.0000
9.250,1.1021,0.04222,0.03285,-0.0250,0.3341,1.0000
9.500,1.1230,0.04277,0.03331,-0.0233,0.3146,1.0000
9.750,1.1421,0.04359,0.03405,-0.0216,0.2964,1.0000
10.000,1.1540,0.04495,0.03542,-0.0194,0.2804,1.0000
10.250,1.1604,0.04674,0.03729,-0.0168,0.2664,1.0000
10.500,1.1701,0.04850,0.03908,-0.0146,0.2534,1.0000
10.750,1.1862,0.05002,0.04055,-0.0131,0.2404,1.0000
11.000,1.2115,0.05133,0.04170,-0.0125,0.2272,1.0000
11.250,1.1836,0.05499,0.04581,-0.0075,0.2227,1.0000
11.500,0.9228,0.08297,0.07459,-0.0066,0.2505,1.0000
11.750,0.8865,0.09334,0.08496,-0.0102,0.2456,1.0000
