Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-100000
Airfoil,naca1408-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,44.1945
Max Cl/Cd alpha,4.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.250,-0.5966,0.10482,0.09980,0.0042,1.0000,0.1145
-9.000,-0.6051,0.10091,0.09595,-0.0003,1.0000,0.1197
-8.750,-0.6405,0.09570,0.09089,-0.0145,1.0000,0.1214
-8.500,-0.6004,0.09242,0.08754,-0.0024,1.0000,0.1260
-8.250,-0.6005,0.08866,0.08382,-0.0045,1.0000,0.1314
-8.000,-0.6317,0.08155,0.07671,-0.0196,1.0000,0.1362
-7.750,-0.6030,0.07979,0.07503,-0.0104,1.0000,0.1417
-7.500,-0.6227,0.07311,0.06817,-0.0227,1.0000,0.1504
-7.250,-0.5974,0.07123,0.06645,-0.0159,1.0000,0.1586
-7.000,-0.5950,0.06654,0.06171,-0.0187,1.0000,0.1682
-6.750,-0.5910,0.06221,0.05726,-0.0214,1.0000,0.1808
-6.500,-0.5903,0.04122,0.03407,-0.0301,1.0000,0.0796
-6.250,-0.5738,0.03652,0.02918,-0.0295,1.0000,0.0774
-6.000,-0.5555,0.03279,0.02497,-0.0284,1.0000,0.0765
-5.750,-0.5351,0.03024,0.02178,-0.0271,1.0000,0.0791
-5.500,-0.5133,0.02769,0.01870,-0.0258,1.0000,0.0804
-5.250,-0.4911,0.02498,0.01584,-0.0250,1.0000,0.0832
-5.000,-0.4678,0.02359,0.01429,-0.0241,1.0000,0.0894
-4.750,-0.4431,0.02214,0.01245,-0.0229,1.0000,0.0934
-4.500,-0.4194,0.02043,0.01082,-0.0222,1.0000,0.0997
-4.250,-0.3948,0.01940,0.00960,-0.0212,1.0000,0.1079
-4.000,-0.3712,0.01807,0.00841,-0.0203,1.0000,0.1166
-3.750,-0.3479,0.01703,0.00745,-0.0194,1.0000,0.1313
-3.500,-0.3252,0.01590,0.00653,-0.0183,1.0000,0.1582
-3.250,-0.3044,0.01415,0.00558,-0.0173,1.0000,0.2691
-3.000,-0.2854,0.01274,0.00524,-0.0158,1.0000,0.4750
-2.750,-0.2669,0.01192,0.00515,-0.0132,1.0000,0.6514
-2.500,-0.2492,0.01150,0.00529,-0.0091,1.0000,0.8193
-2.250,-0.1737,0.01167,0.00536,-0.0160,1.0000,0.9740
-2.000,-0.1124,0.01157,0.00493,-0.0232,1.0000,1.0000
-1.750,-0.1019,0.01143,0.00467,-0.0206,1.0000,1.0000
-1.500,-0.0893,0.01137,0.00448,-0.0183,1.0000,1.0000
-1.250,-0.0746,0.01137,0.00435,-0.0163,1.0000,1.0000
-1.000,-0.0578,0.01140,0.00427,-0.0146,1.0000,1.0000
-0.750,-0.0395,0.01148,0.00425,-0.0133,1.0000,1.0000
-0.500,-0.0203,0.01159,0.00428,-0.0121,1.0000,1.0000
-0.250,-0.0005,0.01173,0.00435,-0.0112,1.0000,1.0000
0.000,0.0198,0.01192,0.00448,-0.0104,1.0000,1.0000
0.250,0.0402,0.01215,0.00467,-0.0097,1.0000,1.0000
0.500,0.0607,0.01243,0.00493,-0.0092,1.0000,1.0000
0.750,0.0810,0.01277,0.00526,-0.0088,1.0000,1.0000
1.000,0.1140,0.01317,0.00567,-0.0110,0.9956,1.0000
1.250,0.1723,0.01351,0.00606,-0.0177,0.9814,1.0000
1.500,0.2284,0.01370,0.00634,-0.0238,0.9645,1.0000
1.750,0.2853,0.01375,0.00651,-0.0296,0.9470,1.0000
2.000,0.3427,0.01363,0.00656,-0.0352,0.9295,1.0000
2.250,0.3899,0.01343,0.00650,-0.0383,0.9075,1.0000
2.500,0.4320,0.01313,0.00633,-0.0398,0.8833,1.0000
2.750,0.4626,0.01293,0.00623,-0.0389,0.8531,1.0000
3.000,0.4881,0.01280,0.00614,-0.0370,0.8179,1.0000
3.250,0.5118,0.01270,0.00603,-0.0346,0.7786,1.0000
3.500,0.5331,0.01268,0.00592,-0.0318,0.7279,1.0000
3.750,0.5535,0.01279,0.00585,-0.0289,0.6664,1.0000
4.000,0.5745,0.01306,0.00593,-0.0267,0.6037,1.0000
4.250,0.5953,0.01347,0.00610,-0.0246,0.5332,1.0000
4.500,0.6148,0.01406,0.00636,-0.0225,0.4361,1.0000
4.750,0.6251,0.01622,0.00711,-0.0197,0.1998,1.0000
5.000,0.6420,0.01820,0.00845,-0.0179,0.1328,1.0000
5.250,0.6631,0.01955,0.00966,-0.0167,0.1145,1.0000
5.500,0.6858,0.02096,0.01093,-0.0156,0.1041,1.0000
5.750,0.7104,0.02220,0.01224,-0.0148,0.0948,1.0000
6.000,0.7353,0.02410,0.01406,-0.0141,0.0887,1.0000
6.250,0.7610,0.02557,0.01578,-0.0133,0.0830,1.0000
6.500,0.7855,0.02768,0.01784,-0.0129,0.0772,1.0000
6.750,0.8099,0.03012,0.02067,-0.0118,0.0749,1.0000
7.000,0.8322,0.03222,0.02329,-0.0106,0.0712,1.0000
7.250,0.8532,0.03475,0.02621,-0.0094,0.0685,1.0000
7.500,0.8712,0.03831,0.03032,-0.0078,0.0686,1.0000
7.750,0.8850,0.04257,0.03520,-0.0061,0.0698,1.0000
