Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-200000
Airfoil,naca1408-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,54.8938
Max Cl/Cd alpha,3.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.750,-0.6229,0.10337,0.09982,-0.0032,1.0000,0.0538
-9.500,-0.6297,0.09724,0.09373,-0.0102,1.0000,0.0542
-9.250,-0.6382,0.08993,0.08645,-0.0191,1.0000,0.0543
-9.000,-0.6343,0.08641,0.08298,-0.0124,1.0000,0.0557
-8.750,-0.6245,0.08455,0.08112,-0.0099,1.0000,0.0572
-8.500,-0.6236,0.08060,0.07719,-0.0122,1.0000,0.0585
-8.250,-0.6261,0.07518,0.07177,-0.0176,1.0000,0.0598
-8.000,-0.6270,0.06908,0.06561,-0.0231,1.0000,0.0619
-7.000,-0.6306,0.03607,0.03035,-0.0306,1.0000,0.0434
-6.750,-0.6134,0.03231,0.02632,-0.0295,1.0000,0.0417
-6.500,-0.5971,0.02860,0.02213,-0.0281,1.0000,0.0415
-6.250,-0.5773,0.02627,0.01932,-0.0267,1.0000,0.0423
-6.000,-0.5589,0.02298,0.01568,-0.0256,1.0000,0.0447
-5.750,-0.5369,0.02141,0.01396,-0.0247,1.0000,0.0470
-5.500,-0.5138,0.01995,0.01232,-0.0237,1.0000,0.0492
-5.250,-0.4903,0.01893,0.01109,-0.0226,1.0000,0.0527
-5.000,-0.4670,0.01747,0.00944,-0.0216,1.0000,0.0558
-4.750,-0.4439,0.01633,0.00832,-0.0208,1.0000,0.0593
-4.500,-0.4203,0.01569,0.00762,-0.0199,1.0000,0.0643
-4.250,-0.3970,0.01479,0.00666,-0.0189,1.0000,0.0683
-4.000,-0.3740,0.01400,0.00594,-0.0181,1.0000,0.0740
-3.750,-0.3504,0.01344,0.00533,-0.0172,1.0000,0.0811
