Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-1000000
Airfoil,naca1408-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,72.7243
Max Cl/Cd alpha,2.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.500,-0.6537,0.14352,0.14182,0.0249,1.0000,0.0115
-12.250,-0.6503,0.13947,0.13777,0.0232,1.0000,0.0119
-11.750,-1.0026,0.04092,0.03869,-0.0352,1.0000,0.0072
-11.250,-1.0342,0.02891,0.02570,-0.0345,1.0000,0.0075
-11.000,-1.0246,0.02620,0.02272,-0.0336,1.0000,0.0078
-10.750,-1.0066,0.02485,0.02123,-0.0330,1.0000,0.0080
-10.500,-0.9868,0.02372,0.01997,-0.0324,1.0000,0.0083
-10.250,-0.9669,0.02253,0.01865,-0.0319,1.0000,0.0085
-10.000,-0.9464,0.02136,0.01732,-0.0312,1.0000,0.0088
-9.750,-0.9256,0.02018,0.01597,-0.0306,1.0000,0.0091
-9.500,-0.9043,0.01909,0.01471,-0.0299,1.0000,0.0094
-9.250,-0.8820,0.01815,0.01363,-0.0293,1.0000,0.0097
-9.000,-0.8589,0.01741,0.01277,-0.0287,1.0000,0.0100
-8.750,-0.8395,0.01580,0.01092,-0.0276,1.0000,0.0105
-8.500,-0.8176,0.01483,0.00986,-0.0268,1.0000,0.0111
-8.250,-0.7936,0.01438,0.00936,-0.0263,1.0000,0.0117
-8.000,-0.7695,0.01399,0.00893,-0.0257,1.0000,0.0123
-7.750,-0.7455,0.01361,0.00849,-0.0250,1.0000,0.0130
-7.500,-0.7214,0.01326,0.00809,-0.0243,1.0000,0.0135
-7.250,-0.7001,0.01227,0.00698,-0.0232,1.0000,0.0145
-7.000,-0.6766,0.01185,0.00655,-0.0225,1.0000,0.0155
-6.750,-0.6526,0.01159,0.00627,-0.0217,1.0000,0.0164
-6.500,-0.6288,0.01132,0.00597,-0.0209,1.0000,0.0175
-6.250,-0.6047,0.01116,0.00578,-0.0202,1.0000,0.0182
-6.000,-0.5826,0.01048,0.00506,-0.0192,1.0000,0.0203
-5.750,-0.5587,0.01030,0.00489,-0.0184,1.0000,0.0218
-5.500,-0.5350,0.01011,0.00468,-0.0176,1.0000,0.0233
-5.250,-0.5111,0.01000,0.00455,-0.0168,1.0000,0.0243
-5.000,-0.4811,0.00936,0.00386,-0.0175,0.9991,0.0272
-4.750,-0.4464,0.00912,0.00362,-0.0191,0.9974,0.0296
-4.500,-0.4114,0.00889,0.00337,-0.0207,0.9957,0.0315
-4.250,-0.3758,0.00874,0.00321,-0.0224,0.9943,0.0326
-4.000,-0.3430,0.00825,0.00267,-0.0235,0.9917,0.0368
-3.750,-0.3090,0.00800,0.00243,-0.0249,0.9891,0.0398
-3.500,-0.2739,0.00781,0.00222,-0.0265,0.9868,0.0423
-3.250,-0.2383,0.00752,0.00196,-0.0282,0.9849,0.0503
-3.000,-0.2050,0.00713,0.00175,-0.0295,0.9818,0.0874
-2.750,-0.1747,0.00675,0.00158,-0.0301,0.9760,0.1378
-2.500,-0.1429,0.00642,0.00143,-0.0311,0.9711,0.1901
-2.250,-0.1149,0.00611,0.00132,-0.0312,0.9627,0.2433
-2.000,-0.0864,0.00580,0.00121,-0.0313,0.9543,0.3059
-1.750,-0.0599,0.00552,0.00112,-0.0310,0.9431,0.3676
-1.500,-0.0341,0.00520,0.00104,-0.0305,0.9304,0.4461
-1.250,-0.0084,0.00492,0.00097,-0.0300,0.9160,0.5213
-1.000,0.0172,0.00470,0.00092,-0.0294,0.8996,0.5891
