Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-50000
Airfoil,naca1408-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,32.3299
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.750,-0.4807,0.12855,0.12170,0.0043,1.0000,0.2213
-10.500,-0.4586,0.12283,0.11595,0.0052,1.0000,0.2309
-10.250,-0.4821,0.12198,0.11518,0.0035,1.0000,0.2361
-10.000,-0.4657,0.11711,0.11030,0.0044,1.0000,0.2494
-9.750,-0.4539,0.11270,0.10589,0.0049,1.0000,0.2607
-9.500,-0.4536,0.10908,0.10228,0.0048,1.0000,0.2695
-9.250,-0.4698,0.10717,0.10046,0.0040,1.0000,0.2795
-9.000,-0.4507,0.10210,0.09534,0.0049,1.0000,0.2912
-8.750,-0.4457,0.09806,0.09132,0.0051,1.0000,0.3009
-8.500,-0.4481,0.09453,0.08784,0.0051,1.0000,0.3125
-8.250,-0.4434,0.09079,0.08412,0.0058,1.0000,0.3278
-8.000,-0.4373,0.08705,0.08040,0.0066,1.0000,0.3448
-7.750,-0.4339,0.08333,0.07671,0.0073,1.0000,0.3602
-7.500,-0.5681,0.09125,0.08444,0.0163,1.0000,0.3540
-7.250,-0.5465,0.08706,0.08021,0.0184,1.0000,0.3768
-7.000,-0.5518,0.08439,0.07764,0.0194,1.0000,0.3985
-6.750,-0.5352,0.08041,0.07363,0.0207,1.0000,0.4175
-6.500,-0.5765,0.06759,0.06084,-0.0090,1.0000,0.2610
-6.250,-0.5733,0.04968,0.04162,-0.0277,1.0000,0.1457
-6.000,-0.5578,0.04519,0.03671,-0.0280,1.0000,0.1443
-5.750,-0.5402,0.04110,0.03211,-0.0279,1.0000,0.1440
-5.500,-0.5201,0.03725,0.02769,-0.0274,1.0000,0.1428
-5.250,-0.4982,0.03417,0.02404,-0.0267,1.0000,0.1456
-5.000,-0.4756,0.03156,0.02099,-0.0259,1.0000,0.1525
-4.750,-0.4512,0.02926,0.01843,-0.0250,1.0000,0.1585
