Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1408-il-500000
Airfoil,naca1408-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,66.6439
Max Cl/Cd alpha,3.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1408-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.500,-0.8112,0.04158,0.03856,-0.0342,1.0000,0.0140
-9.250,-0.8175,0.03542,0.03188,-0.0338,1.0000,0.0140
-9.000,-0.8109,0.03152,0.02761,-0.0331,1.0000,0.0143
-8.750,-0.7946,0.02964,0.02554,-0.0324,1.0000,0.0147
-8.500,-0.7748,0.02857,0.02434,-0.0319,1.0000,0.0153
-8.250,-0.7550,0.02731,0.02292,-0.0313,1.0000,0.0161
-8.000,-0.7376,0.02501,0.02029,-0.0302,1.0000,0.0170
-7.750,-0.7191,0.02284,0.01775,-0.0290,1.0000,0.0177
-7.500,-0.6978,0.02159,0.01623,-0.0280,1.0000,0.0182
-7.250,-0.6810,0.01859,0.01291,-0.0266,1.0000,0.0192
-7.000,-0.6587,0.01781,0.01208,-0.0258,1.0000,0.0202
-6.750,-0.6357,0.01725,0.01144,-0.0250,1.0000,0.0214
-6.500,-0.6124,0.01671,0.01081,-0.0242,1.0000,0.0230
-6.250,-0.5887,0.01631,0.01030,-0.0233,1.0000,0.0242
-6.000,-0.5685,0.01445,0.00829,-0.0221,1.0000,0.0260
-5.750,-0.5458,0.01384,0.00766,-0.0212,1.0000,0.0278
-5.500,-0.5225,0.01342,0.00720,-0.0203,1.0000,0.0300
-5.250,-0.4989,0.01312,0.00684,-0.0195,1.0000,0.0320
-5.000,-0.4771,0.01209,0.00572,-0.0184,1.0000,0.0344
-4.750,-0.4542,0.01152,0.00513,-0.0175,1.0000,0.0371
-4.500,-0.4306,0.01119,0.00478,-0.0167,1.0000,0.0400
-4.250,-0.4068,0.01090,0.00445,-0.0160,1.0000,0.0422
-4.000,-0.3832,0.01035,0.00385,-0.0152,1.0000,0.0453
-3.750,-0.3590,0.01001,0.00351,-0.0146,1.0000,0.0495
-3.500,-0.3345,0.00978,0.00326,-0.0140,1.0000,0.0531
-3.250,-0.3038,0.00943,0.00293,-0.0148,0.9988,0.0612
-3.000,-0.2666,0.00892,0.00261,-0.0169,0.9961,0.1000
-2.750,-0.2300,0.00834,0.00240,-0.0192,0.9936,0.1870
-2.500,-0.1945,0.00787,0.00226,-0.0212,0.9896,0.2690
-2.250,-0.1578,0.00741,0.00213,-0.0234,0.9862,0.3588
-2.000,-0.1200,0.00695,0.00203,-0.0258,0.9834,0.4569
-1.750,-0.0870,0.00646,0.00195,-0.0271,0.9778,0.5666
-1.500,-0.0521,0.00603,0.00188,-0.0286,0.9732,0.6680
-1.250,-0.0206,0.00564,0.00185,-0.0291,0.9672,0.7661
