Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0015-il-500000
Airfoil,naca0015-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,66.426
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0015-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.000,-1.2266,0.09480,0.09051,-0.0217,1.0000,0.0323
-18.750,-1.2343,0.08997,0.08558,-0.0241,1.0000,0.0326
-18.500,-1.2418,0.08523,0.08072,-0.0264,1.0000,0.0330
-18.250,-1.2490,0.08063,0.07600,-0.0285,1.0000,0.0333
-18.000,-1.2550,0.07631,0.07155,-0.0305,1.0000,0.0337
-17.750,-1.2603,0.07213,0.06724,-0.0324,1.0000,0.0340
-17.500,-1.2647,0.06816,0.06313,-0.0340,1.0000,0.0343
-17.250,-1.2683,0.06439,0.05923,-0.0356,1.0000,0.0345
-17.000,-1.2705,0.06117,0.05592,-0.0362,1.0000,0.0349
-16.750,-1.2707,0.05830,0.05302,-0.0364,1.0000,0.0353
-16.500,-1.2702,0.05544,0.05011,-0.0370,1.0000,0.0357
-16.250,-1.2690,0.05267,0.04728,-0.0376,1.0000,0.0361
-16.000,-1.2671,0.04999,0.04454,-0.0382,1.0000,0.0366
-15.750,-1.2645,0.04742,0.04190,-0.0387,1.0000,0.0371
-15.500,-1.2614,0.04498,0.03937,-0.0390,1.0000,0.0376
-15.250,-1.2575,0.04266,0.03696,-0.0392,1.0000,0.0381
-15.000,-1.2527,0.04049,0.03468,-0.0392,1.0000,0.0386
-14.750,-1.2469,0.03848,0.03257,-0.0391,1.0000,0.0390
-14.500,-1.2398,0.03667,0.03064,-0.0389,1.0000,0.0394
-14.250,-1.2369,0.03453,0.02845,-0.0381,1.0000,0.0400
-14.000,-1.2328,0.03260,0.02650,-0.0373,1.0000,0.0407
-13.750,-1.2255,0.03101,0.02487,-0.0366,1.0000,0.0413
-13.500,-1.2167,0.02961,0.02342,-0.0357,1.0000,0.0420
-13.250,-1.2072,0.02832,0.02207,-0.0347,1.0000,0.0427
-13.000,-1.1972,0.02713,0.02081,-0.0336,1.0000,0.0434
-12.750,-1.1862,0.02606,0.01965,-0.0323,1.0000,0.0441
-12.500,-1.1736,0.02514,0.01865,-0.0310,1.0000,0.0448
-12.250,-1.1674,0.02385,0.01732,-0.0289,1.0000,0.0457
-12.000,-1.1587,0.02282,0.01627,-0.0269,1.0000,0.0467
-11.750,-1.1468,0.02203,0.01546,-0.0250,1.0000,0.0478
-11.500,-1.1345,0.02133,0.01472,-0.0230,1.0000,0.0489
-11.250,-1.1220,0.02071,0.01404,-0.0209,1.0000,0.0500
-11.000,-1.1086,0.02019,0.01345,-0.0186,1.0000,0.0510
-10.750,-1.1014,0.01935,0.01261,-0.0155,1.0000,0.0525
-10.500,-1.0881,0.01876,0.01202,-0.0133,1.0000,0.0542
-10.250,-1.0731,0.01830,0.01153,-0.0112,1.0000,0.0561
-10.000,-1.0583,0.01785,0.01103,-0.0089,1.0000,0.0581
-9.750,-1.0471,0.01724,0.01045,-0.0062,1.0000,0.0608
-9.500,-1.0323,0.01682,0.01002,-0.0039,1.0000,0.0637
-9.250,-1.0188,0.01634,0.00954,-0.0013,1.0000,0.0671
-9.000,-1.0047,0.01591,0.00912,0.0011,1.0000,0.0713
-8.750,-0.9903,0.01549,0.00872,0.0035,1.0000,0.0761
-8.500,-0.9750,0.01512,0.00836,0.0057,1.0000,0.0818
-8.250,-0.9602,0.01471,0.00800,0.0080,1.0000,0.0883
-8.000,-0.9438,0.01439,0.00768,0.0100,1.0000,0.0949
-7.750,-0.9276,0.01405,0.00737,0.0121,1.0000,0.1024
-7.500,-0.9108,0.01372,0.00709,0.0140,1.0000,0.1102
-7.250,-0.8772,0.01334,0.00675,0.0124,0.9979,0.1213
-7.000,-0.8411,0.01295,0.00644,0.0104,0.9954,0.1343
-6.750,-0.8042,0.01258,0.00615,0.0082,0.9932,0.1493
-6.500,-0.7699,0.01221,0.00585,0.0066,0.9898,0.1651
-6.250,-0.7344,0.01185,0.00558,0.0048,0.9863,0.1823
-6.000,-0.6973,0.01151,0.00532,0.0026,0.9836,0.2014
-5.750,-0.6589,0.01118,0.00507,0.0002,0.9815,0.2217
-5.500,-0.6260,0.01083,0.00483,-0.0010,0.9767,0.2420
-5.250,-0.5899,0.01049,0.00460,-0.0029,0.9730,0.2652
-5.000,-0.5517,0.01015,0.00437,-0.0052,0.9703,0.2910
-4.750,-0.5141,0.00982,0.00415,-0.0073,0.9676,0.3154
-4.500,-0.4856,0.00955,0.00397,-0.0074,0.9595,0.3358
-4.250,-0.4519,0.00929,0.00377,-0.0085,0.9543,0.3572
-4.000,-0.4243,0.00905,0.00360,-0.0083,0.9453,0.3768
-3.750,-0.3947,0.00880,0.00342,-0.0085,0.9377,0.3971
-3.500,-0.3691,0.00859,0.00328,-0.0078,0.9262,0.4164
-3.250,-0.3421,0.00839,0.00313,-0.0074,0.9157,0.4362
-3.000,-0.3158,0.00821,0.00299,-0.0068,0.9038,0.4563
-2.750,-0.2899,0.00805,0.00288,-0.0061,0.8900,0.4766
-2.500,-0.2637,0.00791,0.00277,-0.0055,0.8761,0.4971
-2.250,-0.2373,0.00778,0.00267,-0.0050,0.8616,0.5177
-2.000,-0.2110,0.00767,0.00257,-0.0044,0.8462,0.5379
-1.750,-0.1848,0.00757,0.00249,-0.0038,0.8299,0.5579
-1.500,-0.1584,0.00749,0.00242,-0.0032,0.8127,0.5776
-1.250,-0.1321,0.00742,0.00237,-0.0027,0.7947,0.5975
-1.000,-0.1057,0.00736,0.00232,-0.0021,0.7763,0.6175
-0.750,-0.0793,0.00732,0.00228,-0.0016,0.7574,0.6376
-0.500,-0.0529,0.00729,0.00225,-0.0010,0.7380,0.6580
-0.250,-0.0265,0.00728,0.00224,-0.0005,0.7183,0.6781
0.000,0.0000,0.00727,0.00223,0.0000,0.6982,0.6982
0.250,0.0265,0.00728,0.00224,0.0005,0.6781,0.7183
0.500,0.0529,0.00729,0.00225,0.0010,0.6580,0.7379
0.750,0.0793,0.00732,0.00228,0.0016,0.6376,0.7574
1.000,0.1057,0.00736,0.00232,0.0021,0.6175,0.7764
1.250,0.1321,0.00742,0.00237,0.0027,0.5975,0.7947
1.500,0.1584,0.00749,0.00242,0.0032,0.5776,0.8126
1.750,0.1848,0.00757,0.00249,0.0038,0.5579,0.8299
2.000,0.2110,0.00767,0.00257,0.0044,0.5380,0.8461
2.250,0.2373,0.00778,0.00267,0.0050,0.5177,0.8616
2.500,0.2637,0.00791,0.00277,0.0055,0.4971,0.8760
2.750,0.2899,0.00805,0.00288,0.0061,0.4765,0.8900
3.000,0.3158,0.00821,0.00299,0.0068,0.4564,0.9038
3.250,0.3421,0.00839,0.00313,0.0074,0.4363,0.9157
3.500,0.3691,0.00859,0.00328,0.0078,0.4164,0.9262
3.750,0.3947,0.00880,0.00342,0.0085,0.3971,0.9376
4.000,0.4243,0.00905,0.00360,0.0083,0.3768,0.9453
4.250,0.4519,0.00929,0.00377,0.0085,0.3572,0.9543
4.500,0.4856,0.00955,0.00397,0.0074,0.3358,0.9595
4.750,0.5141,0.00982,0.00415,0.0073,0.3154,0.9676
5.000,0.5517,0.01015,0.00437,0.0052,0.2910,0.9703
5.250,0.5899,0.01049,0.00460,0.0029,0.2652,0.9730
5.500,0.6260,0.01083,0.00483,0.0010,0.2419,0.9767
5.750,0.6590,0.01118,0.00507,-0.0002,0.2216,0.9816
6.000,0.6974,0.01150,0.00532,-0.0026,0.2013,0.9836
6.250,0.7345,0.01185,0.00557,-0.0048,0.1823,0.9864
6.500,0.7700,0.01220,0.00585,-0.0066,0.1652,0.9898
6.750,0.8043,0.01258,0.00614,-0.0082,0.1493,0.9932
7.000,0.8412,0.01295,0.00643,-0.0104,0.1343,0.9954
7.250,0.8773,0.01333,0.00675,-0.0125,0.1213,0.9980
