Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2410-il-50000
Airfoil,naca2410-il
Reynolds number,50000
Ncrit,9
Mach,0
Max Cl/Cd,35.3492
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2410-il-50000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.000,-0.4636,0.09537,0.08827,-0.0037,1.0000,0.3393
-7.750,-0.4650,0.09272,0.08568,-0.0030,1.0000,0.3555
-7.500,-0.4685,0.09019,0.08323,-0.0020,1.0000,0.3717
-7.250,-0.4655,0.08709,0.08017,-0.0007,1.0000,0.3876
-7.000,-0.4620,0.08399,0.07713,0.0007,1.0000,0.4033
-6.500,-0.5338,0.05453,0.04680,-0.0382,1.0000,0.1719
-6.250,-0.5216,0.05040,0.04250,-0.0377,1.0000,0.1701
-6.000,-0.5089,0.04627,0.03810,-0.0374,1.0000,0.1674
-5.750,-0.4951,0.04231,0.03371,-0.0371,1.0000,0.1665
-5.500,-0.4794,0.03893,0.02974,-0.0367,1.0000,0.1699
-5.250,-0.4609,0.03598,0.02637,-0.0360,1.0000,0.1732
-5.000,-0.4403,0.03363,0.02382,-0.0351,1.0000,0.1768
-4.750,-0.4184,0.03141,0.02120,-0.0343,1.0000,0.1822
-4.500,-0.3965,0.02965,0.01923,-0.0335,1.0000,0.1924
-4.250,-0.3733,0.02798,0.01728,-0.0328,1.0000,0.2046
-4.000,-0.3492,0.02641,0.01553,-0.0320,1.0000,0.2187
-3.750,-0.3260,0.02513,0.01433,-0.0311,1.0000,0.2413
-3.500,-0.3023,0.02391,0.01313,-0.0303,1.0000,0.2753
-3.250,-0.2789,0.02274,0.01213,-0.0294,1.0000,0.3254
-3.000,-0.2564,0.02157,0.01139,-0.0282,1.0000,0.3941
-2.750,-0.2344,0.02038,0.01077,-0.0267,1.0000,0.4922
-2.500,-0.2174,0.01919,0.01047,-0.0234,1.0000,0.6319
-2.250,-0.1409,0.01829,0.01029,-0.0271,1.0000,1.0000
-2.000,-0.1345,0.01810,0.00968,-0.0254,1.0000,1.0000
