Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1412-il-100000
Airfoil,naca1412-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,44.0668
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1412-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.500,-0.7131,0.07555,0.07014,-0.0405,1.0000,0.0995
-10.250,-0.7225,0.07035,0.06491,-0.0414,1.0000,0.0980
-10.000,-0.7491,0.06473,0.05918,-0.0416,1.0000,0.0962
-9.750,-0.7792,0.05833,0.05251,-0.0411,1.0000,0.0941
-9.500,-0.7976,0.05289,0.04670,-0.0395,1.0000,0.0932
-9.250,-0.8037,0.04875,0.04221,-0.0375,1.0000,0.0937
-9.000,-0.8042,0.04510,0.03819,-0.0354,1.0000,0.0946
-8.750,-0.8011,0.04172,0.03440,-0.0331,1.0000,0.0954
-8.500,-0.7942,0.03869,0.03095,-0.0308,1.0000,0.0964
-8.250,-0.7844,0.03626,0.02807,-0.0285,1.0000,0.0985
-8.000,-0.7728,0.03437,0.02565,-0.0261,1.0000,0.1005
-7.750,-0.7556,0.03177,0.02298,-0.0249,1.0000,0.1029
-7.500,-0.7370,0.03013,0.02124,-0.0235,1.0000,0.1054
-7.250,-0.7180,0.02874,0.01969,-0.0221,1.0000,0.1090
-7.000,-0.6993,0.02747,0.01809,-0.0204,1.0000,0.1134
-6.750,-0.6788,0.02583,0.01643,-0.0193,1.0000,0.1176
-6.500,-0.6579,0.02469,0.01527,-0.0180,1.0000,0.1228
-6.250,-0.6372,0.02360,0.01395,-0.0166,1.0000,0.1294
-6.000,-0.6166,0.02252,0.01305,-0.0155,1.0000,0.1384
-5.750,-0.5962,0.02150,0.01205,-0.0142,1.0000,0.1495
-5.500,-0.5758,0.02055,0.01116,-0.0129,1.0000,0.1639
-5.250,-0.5560,0.01973,0.01045,-0.0115,1.0000,0.1833
-5.000,-0.5362,0.01896,0.00980,-0.0103,1.0000,0.2081
-4.750,-0.5162,0.01831,0.00927,-0.0090,1.0000,0.2378
-4.500,-0.4964,0.01769,0.00888,-0.0079,1.0000,0.2717
-4.250,-0.4763,0.01715,0.00856,-0.0067,1.0000,0.3108
-4.000,-0.4559,0.01666,0.00831,-0.0056,1.0000,0.3547
-3.750,-0.4350,0.01623,0.00811,-0.0046,1.0000,0.4022
-3.500,-0.4139,0.01585,0.00798,-0.0036,1.0000,0.4520
-3.250,-0.3927,0.01553,0.00792,-0.0024,1.0000,0.5038
-3.000,-0.3718,0.01528,0.00792,-0.0012,1.0000,0.5582
-2.750,-0.3512,0.01510,0.00799,0.0002,1.0000,0.6146
-2.500,-0.3315,0.01500,0.00815,0.0019,1.0000,0.6711
-2.250,-0.3127,0.01499,0.00834,0.0039,1.0000,0.7291
-2.000,-0.2958,0.01508,0.00863,0.0066,1.0000,0.7850
-1.750,-0.2796,0.01528,0.00898,0.0094,1.0000,0.8424
-1.500,-0.2488,0.01568,0.00943,0.0096,0.9971,0.9014
-1.250,-0.1819,0.01628,0.00995,0.0026,0.9909,0.9512
-1.000,-0.0985,0.01681,0.01032,-0.0082,0.9873,0.9817
-0.750,-0.0100,0.01707,0.01045,-0.0205,0.9846,1.0000
-0.500,0.0466,0.01700,0.01028,-0.0274,0.9724,1.0000
-0.250,0.1020,0.01688,0.01011,-0.0336,0.9598,1.0000
0.000,0.1566,0.01672,0.00990,-0.0394,0.9466,1.0000
0.250,0.2111,0.01648,0.00964,-0.0449,0.9332,1.0000
0.500,0.2607,0.01617,0.00932,-0.0491,0.9183,1.0000
0.750,0.3044,0.01582,0.00897,-0.0519,0.9016,1.0000
1.000,0.3417,0.01548,0.00863,-0.0532,0.8834,1.0000
1.250,0.3736,0.01516,0.00829,-0.0534,0.8646,1.0000
1.500,0.3975,0.01500,0.00810,-0.0521,0.8425,1.0000
1.750,0.4213,0.01484,0.00791,-0.0506,0.8208,1.0000
2.000,0.4453,0.01470,0.00771,-0.0491,0.8001,1.0000
2.250,0.4667,0.01468,0.00765,-0.0473,0.7767,1.0000
2.500,0.4890,0.01466,0.00756,-0.0456,0.7539,1.0000
2.750,0.5114,0.01468,0.00750,-0.0439,0.7311,1.0000
3.000,0.5331,0.01477,0.00754,-0.0422,0.7069,1.0000
