Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1412-il-200000
Airfoil,naca1412-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,57.5994
Max Cl/Cd alpha,5.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1412-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.500,-0.8958,0.06212,0.05756,-0.0507,1.0000,0.0460
-12.250,-0.9216,0.05755,0.05277,-0.0514,1.0000,0.0459
-12.000,-0.9456,0.05347,0.04846,-0.0497,1.0000,0.0461
-11.750,-0.9589,0.04964,0.04446,-0.0477,1.0000,0.0466
-11.500,-0.9498,0.04782,0.04266,-0.0468,1.0000,0.0477
-11.250,-0.9376,0.04652,0.04136,-0.0457,1.0000,0.0489
-11.000,-0.9383,0.04388,0.03849,-0.0438,1.0000,0.0498
-10.750,-0.9376,0.04113,0.03545,-0.0417,1.0000,0.0507
-10.500,-0.9341,0.03867,0.03265,-0.0395,1.0000,0.0520
-10.250,-0.9285,0.03652,0.03010,-0.0372,1.0000,0.0534
-10.000,-0.9203,0.03482,0.02800,-0.0347,1.0000,0.0544
-9.750,-0.9080,0.03178,0.02483,-0.0334,1.0000,0.0559
-9.500,-0.8908,0.03059,0.02361,-0.0321,1.0000,0.0575
-9.250,-0.8739,0.02950,0.02243,-0.0306,1.0000,0.0593
-9.000,-0.8574,0.02825,0.02099,-0.0289,1.0000,0.0611
-8.750,-0.8403,0.02701,0.01950,-0.0272,1.0000,0.0627
-8.500,-0.8227,0.02623,0.01847,-0.0254,1.0000,0.0641
-8.250,-0.8043,0.02418,0.01642,-0.0242,1.0000,0.0663
-8.000,-0.7849,0.02326,0.01548,-0.0229,1.0000,0.0682
-7.750,-0.7655,0.02239,0.01454,-0.0215,1.0000,0.0702
-7.500,-0.7459,0.02164,0.01367,-0.0200,1.0000,0.0727
-7.250,-0.7260,0.02100,0.01289,-0.0185,1.0000,0.0748
-7.000,-0.7068,0.01971,0.01163,-0.0171,1.0000,0.0774
-6.750,-0.6874,0.01898,0.01093,-0.0157,1.0000,0.0804
-6.500,-0.6676,0.01838,0.01029,-0.0143,1.0000,0.0840
-6.250,-0.6477,0.01774,0.00960,-0.0129,1.0000,0.0883
-6.000,-0.6287,0.01701,0.00895,-0.0115,1.0000,0.0940
-5.750,-0.6083,0.01649,0.00838,-0.0102,1.0000,0.1012
-5.500,-0.5887,0.01583,0.00781,-0.0089,1.0000,0.1118
-5.250,-0.5684,0.01527,0.00733,-0.0078,1.0000,0.1270
-5.000,-0.5474,0.01476,0.00693,-0.0068,1.0000,0.1469
-4.750,-0.5258,0.01434,0.00663,-0.0060,1.0000,0.1705
-4.500,-0.5038,0.01396,0.00639,-0.0053,1.0000,0.1967
-4.250,-0.4816,0.01365,0.00621,-0.0046,1.0000,0.2260
-4.000,-0.4594,0.01338,0.00609,-0.0041,1.0000,0.2587
-3.750,-0.4189,0.01306,0.00597,-0.0071,0.9955,0.3055
-3.500,-0.3783,0.01272,0.00587,-0.0102,0.9901,0.3588
-3.250,-0.3367,0.01239,0.00580,-0.0133,0.9846,0.4185
-3.000,-0.2984,0.01206,0.00571,-0.0157,0.9777,0.4747
-2.750,-0.2566,0.01176,0.00564,-0.0186,0.9723,0.5326
-2.500,-0.2208,0.01147,0.00557,-0.0201,0.9640,0.5859
-2.250,-0.1788,0.01120,0.00551,-0.0228,0.9591,0.6417
-2.000,-0.1450,0.01096,0.00547,-0.0237,0.9499,0.6916
-1.750,-0.1036,0.01073,0.00541,-0.0259,0.9449,0.7411
-1.500,-0.0721,0.01055,0.00537,-0.0259,0.9349,0.7827
-1.250,-0.0345,0.01038,0.00530,-0.0270,0.9287,0.8200
-1.000,-0.0054,0.01029,0.00528,-0.0263,0.9170,0.8520
-0.750,0.0267,0.01023,0.00524,-0.0261,0.9068,0.8805
-0.500,0.0614,0.01017,0.00519,-0.0264,0.8968,0.9043
-0.250,0.0934,0.01017,0.00516,-0.0263,0.8830,0.9261
0.000,0.1299,0.01017,0.00513,-0.0272,0.8688,0.9430
0.250,0.1722,0.01018,0.00508,-0.0294,0.8535,0.9553
0.500,0.2180,0.01017,0.00501,-0.0324,0.8365,0.9651
0.750,0.2626,0.01015,0.00491,-0.0354,0.8178,0.9753
1.000,0.3073,0.01014,0.00482,-0.0385,0.7971,0.9853
1.250,0.3533,0.01012,0.00472,-0.0421,0.7733,0.9948
1.500,0.3914,0.01010,0.00457,-0.0442,0.7496,1.0000
1.750,0.4143,0.01009,0.00446,-0.0433,0.7245,1.0000
2.000,0.4375,0.01012,0.00437,-0.0423,0.7012,1.0000
2.250,0.4606,0.01018,0.00434,-0.0414,0.6769,1.0000
2.500,0.4835,0.01027,0.00432,-0.0405,0.6541,1.0000
2.750,0.5064,0.01038,0.00434,-0.0395,0.6308,1.0000
3.000,0.5290,0.01052,0.00438,-0.0384,0.6071,1.0000
3.250,0.5515,0.01067,0.00444,-0.0373,0.5830,1.0000
3.500,0.5739,0.01084,0.00452,-0.0362,0.5588,1.0000
3.750,0.5962,0.01104,0.00462,-0.0350,0.5361,1.0000
4.000,0.6185,0.01123,0.00476,-0.0339,0.5126,1.0000
4.250,0.6404,0.01147,0.00489,-0.0327,0.4894,1.0000
4.500,0.6621,0.01169,0.00506,-0.0314,0.4621,1.0000
4.750,0.6831,0.01195,0.00521,-0.0301,0.4312,1.0000
5.000,0.7039,0.01225,0.00539,-0.0287,0.3987,1.0000
5.250,0.7246,0.01258,0.00560,-0.0274,0.3669,1.0000
5.500,0.7452,0.01294,0.00586,-0.0260,0.3349,1.0000
5.750,0.7654,0.01337,0.00615,-0.0246,0.3010,1.0000
6.000,0.7850,0.01387,0.00648,-0.0232,0.2662,1.0000
6.250,0.8047,0.01443,0.00689,-0.0219,0.2313,1.0000
6.500,0.8241,0.01504,0.00735,-0.0205,0.1973,1.0000
6.750,0.8430,0.01576,0.00789,-0.0191,0.1655,1.0000
7.000,0.8611,0.01658,0.00855,-0.0176,0.1375,1.0000
7.250,0.8782,0.01751,0.00931,-0.0160,0.1155,1.0000
7.500,0.8950,0.01850,0.01017,-0.0143,0.1005,1.0000
7.750,0.9147,0.01924,0.01093,-0.0129,0.0910,1.0000
8.000,0.9322,0.02024,0.01190,-0.0114,0.0850,1.0000
8.250,0.9519,0.02104,0.01274,-0.0101,0.0802,1.0000
8.500,0.9696,0.02216,0.01377,-0.0087,0.0763,1.0000
8.750,0.9897,0.02311,0.01480,-0.0075,0.0733,1.0000
9.000,1.0101,0.02396,0.01573,-0.0064,0.0704,1.0000
9.250,1.0304,0.02492,0.01672,-0.0054,0.0681,1.0000
9.500,1.0508,0.02609,0.01786,-0.0045,0.0659,1.0000
9.750,1.0720,0.02771,0.01952,-0.0038,0.0637,1.0000
10.000,1.0916,0.02868,0.02066,-0.0027,0.0620,1.0000
10.250,1.1112,0.02986,0.02198,-0.0016,0.0603,1.0000
10.500,1.1299,0.03102,0.02325,-0.0005,0.0584,1.0000
10.750,1.1485,0.03219,0.02445,0.0004,0.0566,1.0000
11.000,1.1695,0.03467,0.02694,0.0006,0.0547,1.0000
11.250,1.1823,0.03617,0.02870,0.0024,0.0537,1.0000
11.500,1.1932,0.03763,0.03044,0.0043,0.0524,1.0000
11.750,1.2031,0.03923,0.03227,0.0062,0.0509,1.0000
12.000,1.2129,0.04081,0.03401,0.0080,0.0496,1.0000
12.250,1.2203,0.04240,0.03573,0.0100,0.0484,1.0000
12.500,1.2289,0.04406,0.03743,0.0117,0.0473,1.0000
12.750,1.2360,0.04787,0.04135,0.0126,0.0460,1.0000
13.000,1.2237,0.04994,0.04370,0.0161,0.0456,1.0000
13.250,1.2098,0.05241,0.04647,0.0188,0.0451,1.0000
13.500,1.1939,0.05557,0.04991,0.0206,0.0447,1.0000
13.750,1.1756,0.05939,0.05401,0.0214,0.0443,1.0000
14.000,1.1544,0.06401,0.05889,0.0211,0.0441,1.0000
14.250,1.1301,0.06953,0.06467,0.0196,0.0441,1.0000
14.500,1.1021,0.07617,0.07155,0.0167,0.0441,1.0000
14.750,1.0699,0.08419,0.07981,0.0122,0.0444,1.0000
15.000,1.0334,0.09389,0.08971,0.0062,0.0448,1.0000
15.250,0.9931,0.10542,0.10140,-0.0010,0.0454,1.0000
